from,to
PRKDC,CACNB2
PRKX,CACNB2
CNR1,CACNB3
CDK1,CACNB4
CNR1,CACNB4
CNR1,CACNG1
CDK1,CACNG2
CNR1,CACNG2
MAPK1,CACNG2
MAPK14,CACNG2
CNR1,CACNG3
CNR1,CACNG6
CNR1,CACNG7
CNR1,CACNG8
CASP3,CAD
MAPK1,CAD
MAPK1,CALCOCO1
ADM,CALCR
ADM2,CALCR
ADM2,CALCRL
CALCB,CALCRL
IAPP,CALCRL
SLC9A3R1,CALCRL
CDK1,CALD1
MAPK1,CALD1
MAPK14,CALD1
MYLK,CALD1
PPP1R3A,CALML3
PPP1R3A,CALML5
IGF1R,CAMK1
DAPK1,CAMKK2
ATM,CANX
CDK1,CANX
MAPK14,CANX
RETN,CAP1
MAPK1,CAPN2
MAPK1,CAPNS1
AKT1,CARD11
MAPK1,CARD14
MAPK14,CARD14
EGFR,CARD16
LEP,CARD16
NOD1,CARD16
STAT1,CARD16
AKT1,CARHSP1
CDK1,CARHSP1
RPS6KA1,CARHSP1
CDK1,CASKIN1
EGFR,CASP1
LEP,CASP1
NOD1,CASP1
STAT1,CASP1
CDK1,CASP2
S100B,CASP2
AP1S2,CASP3
BAG6,CASP3
BIRC3,CASP3
CARD16,CASP3
CASP1,CASP3
CASP4,CASP3
CAT,CASP3
COL1A1,CASP3
COPS6,CASP3
CRYAB,CASP3
CYCS,CASP3
E2F1,CASP3
FADD,CASP3
FN1,CASP3
FYN,CASP3
HSPB1,CASP3
HSPB2,CASP3
HSPB2-C11orf52,CASP3
IFNG,CASP3
IL1R1,CASP3
IL1R2,CASP3
IL4,CASP3
ITGA1,CASP3
ITGB1,CASP3
KITLG,CASP3
LPAR3,CASP3
LYN,CASP3
MAP4K1,CASP3
NAIP,CASP3
PPP2CA,CASP3
PPP2CB,CASP3
PPP2R5B,CASP3
PRKCZ,CASP3
SSRP1,CASP3
TNF,CASP3
TNFRSF1A,CASP3
VDR,CASP3
BIRC5,CASP6
CASP9,CASP6
XIAP,CASP6
BIRC5,CASP7
CASP3,CASP7
CASP8,CASP7
COL1A1,CASP7
E2F1,CASP7
FAS,CASP7
FASLG,CASP7
FN1,CASP7
ITGB1,CASP7
XIAP,CASP7
BFAR,CASP8
BIRC2,CASP8
BIRC3,CASP8
CASP2,CASP8
CCNB1,CASP8
CDK1,CASP8
COL1A1,CASP8
CSK,CASP8
DAP3,CASP8
EDN1,CASP8
EGF,CASP8
EGFR,CASP8
FAP,CASP8
FASN,CASP8
FCMR,CASP8
FYN,CASP8
IFNG,CASP8
IRF1,CASP8
LYN,CASP8
MADD,CASP8
MAP4K4,CASP8
MAPK14,CASP8
MAPK3,CASP8
MAVS,CASP8
NFKB1,CASP8
PLK1,CASP8
PLK3,CASP8
PRKCZ,CASP8
PTPN13,CASP8
PTPN6,CASP8
RELA,CASP8
RIPK2,CASP8
RPS6KA3,CASP8
S100B,CASP8
TNF,CASP8
TNFRSF10A,CASP8
TNFRSF1A,CASP8
TNFRSF25,CASP8
TNFSF10,CASP8
FAS,CASP8AP2
ABCF2,CASP9
ABCF2-H2BE1,CASP9
ABL1,CASP9
AKT1,CASP9
AKT2,CASP9
AKT3,CASP9
APAF1,CASP9
ATP8A2,CASP9
BAD,CASP9
BIRC2,CASP9
BIRC3,CASP9
BIRC5,CASP9
BIRC7,CASP9
CAPN1,CASP9
CAPN2,CASP9
CCNB1,CASP9
CDK1,CASP9
CDK2,CASP9
DIABLO,CASP9
DYRK1A,CASP9
EEF1A1,CASP9
GSK3B,CASP9
GSN,CASP9
HAX1,CASP9
KRT19,CASP9
LAMTOR5,CASP9
MAP2K2,CASP9
MAPK14,CASP9
NOD1,CASP9
PDK1,CASP9
PPP1CA,CASP9
PRKACA,CASP9
PRKG2,CASP9
RPS6KA3,CASP9
SRC,CASP9
XIAP,CASP9
AKT1,CASTOR1
ABL1,CAT
ATM,CAT
FOXO3,CAT
BST1,CAV1
BTK,CAV1
CCN1,CAV1
CSAD,CAV1
CSNK2A3,CAV1
E2F1,CAV1
E2F2,CAV1
E2F3,CAV1
EGF,CAV1
ERBB2,CAV1
ETV4,CAV1
FLT4,CAV1
GRK1,CAV1
GRK5,CAV1
HGF,CAV1
ICAM1,CAV1
IGF1,CAV1
KRAS,CAV1
NR3C1,CAV1
NTRK1,CAV1
PPARG,CAV1
PRNP,CAV1
PTPN2,CAV1
SNCA,CAV1
SP1,CAV1
SPRED1,CAV1
STK25,CAV1
TFDP1,CAV1
CDK1,CBFA2T2
MAPK14,CBFA2T2
ATM,CBL
CD93,CBL
IFNG,CBL
IL2,CBL
PTEN,CBL
ABL1,CBLB
CTLA4,CBLB
ABL1,CBLC
NFE2L2,CBR3
MAPK14,CBX4
AKT1,CBY1
CDK1,CC2D1A
ATM,CCAR2
EGFR,CCDC50
ATM,CCDC6
AKT1,CCDC88A
EGFR,CCDC88A
IGF1R,CCDC88A
MAPK1,CCDC88A
EGFR,CCDC88C
BMPR2,CCDC89
CDK1,CCNA1
CDK1,CCNA2
IFNG,CCNA2
CDK1,CCNB1
FOXO3,CCNB1
GADD45A,CCNB1
MAPK1,CCNB1
MAPK14,CCNB1
CDK1,CCNB2
FOXM1,CCNB2
GADD45A,CCNB2
HMGA1,CCNB2
ATM,CCND1
BCL2,CCND1
CDK1,CCND1
CREBBP,CCND1
EGFR,CCND1
FOXA1,CCND1
GADD45A,CCND1
IGF1,CCND1
LEP,CCND1
MAPK1,CCND1
MAPK14,CCND1
NFKB1,CCND1
NOTCH1,CCND1
PLAT,CCND1
SMAD4,CCND1
BCL6,CCND2
CREBBP,CCND2
EP300,CCND2
MAPK1,CCND2
MAPK14,CCND2
STAT1,CCND2
STAT3,CCND2
CDKN1A,CCND3
IL2,CCND3
MAPK14,CCND3
PTPN11,CCND3
STAT1,CCND3
STAT3,CCND3
CREBBP,CCNE1
EP300,CCNE1
MAPK1,CCNE1
MAPK14,CCNE1
RHOA,CCNE1
CREBBP,CCNE2
E2F1,CCNE2
EP300,CCNE2
AKT1,CCNF
ESR1,CCNG2
MAPK14,CCNK
CDK1,CCNT2
RPS6KA1,CCNY
CCL2,CCR1
CCL20,CCR1
CX3CL1,CCR1
CXCL16,CCR1
IL10,CCR1
CCL20,CCR10
CX3CL1,CCR10
CXCL16,CCR10
CCL20,CCR2
CX3CL1,CCR2
CXCL16,CCR2
MMP2,CCR2
CCL2,CCR3
CCL20,CCR3
CX3CL1,CCR3
CXCL16,CCR3
IL2,CCR3
CCL20,CCR4
CX3CL1,CCR4
CXCL16,CCR4
CCL2,CCR5
CCL20,CCR5
CTLA4,CCR5
CX3CL1,CCR5
CXCL16,CCR5
FPR2,CCR5
IL12B,CCR5
IL16,CCR5
IL2,CCR5
TGFB1,CCR5
CCL2,CCR6
CX3CL1,CCR6
CXCL16,CCR6
IFNG,CCR6
CCL2,CCR7
CCL20,CCR7
CX3CL1,CCR7
CXCL16,CCR7
CXCR4,CCR7
IL6,CCR7
CCL20,CCR8
CX3CL1,CCR8
CXCL16,CCR8
CCL20,CCR9
CX3CL1,CCR9
CXCL16,CCR9
RARRES2,CCRL2
AKT1,CCT2
RPS6KA1,CCT2
DUSP18,CD151
ITGB4,CD151
LAMA5,CD151
LAMB1,CD151
LAMB2,CD151
LAMB3,CD151
LAMC2,CD151
MET,CD151
HPR,CD163
PF4,CD163
PRKCA,CD163
TNFSF12,CD163
SHBG,CD177
C3,CD19
PDCD1,CD247
IL10,CD27
LITAF,CD27
EPHA3,CD274
GSK3A,CD274
GSK3B,CD274
IDO1,CD274
JAK1,CD274
NPM1,CD274
PRKAA1,CD274
FASLG,CD28
IGF1R,CD28
TGFB1,CD28
PTPRO,CD300C
FLT1,CD300LB
AHR,CD36
PCSK9,CD36
PPARG,CD36
RXRA,CD36
S100A9,CD36
THBS2,CD36
TNF,CD38
HLA-A,CD3D
CTLA4,CD3E
IL12B,CD3E
HLA-A,CD3G
IGF1R,CD3G
EIF2AK2,CD4
ENPEP,CD4
IL12B,CD4
PDCD1,CD4
ADAM17,CD40
FGF2,CD44
FN1,CD44
KDR,CD44
MET,CD44
MIF,CD44
MMP9,CD44
TIMP3,CD44
TNF,CD44
VEGFA,CD44
STAT3,CD46
THBS2,CD47
EGFR,CD5
IGF1R,CD6
S100A8,CD68
S100A9,CD68
IL15,CD69
LGALS1,CD69
APP,CD74
COPA,CD74
CTSB,CD74
CTSS,CD74
HLA-DMA,CD74
IFNG,CD74
FN1,CD79A
BCL6,CD80
C3,CD81
ITGB1,CD81
PCSK9,CD81
IL2,CD83
TNF,CD83
HLA-A,CD8B
HLA-A,CD8B2
COL2A1,CD93
COL3A1,CD93
COL5A1,CD93
COL5A2,CD93
COL5A3,CD93
FN1,CD93
MMRN2,CD93
SRC,CD93
AKT1,CD99L2
HSPB1,CDC16
CDK1,CDC20
E2F1,CDC20
HSPB1,CDC20
HSPB1,CDC23
ATM,CDC25A
E2F1,CDC25A
FOXM1,CDC25A
MAPK14,CDC25A
RPS6KA1,CDC25A
SMAD4,CDC25A
AKT1,CDC25B
FOXM1,CDC25B
RPS6KA1,CDC25B
FOXM1,CDC25C
MAPK1,CDC25C
RPS6KA1,CDC25C
HSPB1,CDC26
HSPB1,CDC27
MAPK14,CDC27
RPS6KA1,CDC34
NFKB1,CDC37
CXCR4,CDC42
EDN1,CDC42
ITGB1,CDC42
KDR,CDC42
MET,CDC42
NTN1,CDC42
PTK2,CDC42
TGFB1,CDC42
VEGFA,CDC42
MAPK1,CDC42EP1
MAPK1,CDC42EP2
CDK1,CDC5L
CASP3,CDC6
MAPK14,CDC6
RYBP,CDC6
CDK1,CDC7
ABL1,CDC73
CDK1,CDCA2
CDK1,CDCA5
MAPK1,CDCA5
AKT1,CDCA7
CDK1,CDCA8
CFH,CDH1
EDN1,CDH1
FOXM1,CDH1
GJA1,CDH1
HDAC2,CDH1
MMP7,CDH1
SNAI1,CDH1
TWIST1,CDH1
ZEB1,CDH1
ZEB2,CDH1
ANGPTL4,CDH11
BMP2,CDH11
TNF,CDH11
SNAI1,CDH17
ABL1,CDH2
MET,CDH2
MMP2,CDH2
PFN1,CDH4
ANGPT2,CDH5
ANGPTL4,CDH5
ENG,CDH5
F2,CDH5
ICAM1,CDH5
IL1B,CDH5
KDR,CDH5
PTK2,CDH5
RHOA,CDH5
VEGFA,CDH5
ANAPC13,CDK1
BDNF,CDK1
CASP3,CDK1
CASP4,CDK1
CAT,CDK1
CDK5RAP3,CDK1
CSNK2A2,CDK1
DDR1,CDK1
E2F2,CDK1
EIF2AK2,CDK1
HGF,CDK1
ID1,CDK1
INSR,CDK1
MAP3K8,CDK1
MNAT1,CDK1
MYT1L,CDK1
NR1D1,CDK1
PLD1,CDK1
PTPN6,CDK1
ROS1,CDK1
SMURF1,CDK1
SPDYA,CDK1
STK11,CDK1
TAS2R38,CDK1
TFDP2,CDK1
TRIM25,CDK1
WEE2,CDK1
YWHAH,CDK1
TNF,CDK11A
TNF,CDK11B
AKT1,CDK13
CDK1,CDK13
CDK1,CDK16
RPS6KA1,CDK16
BMP7,CDK2
RHOA,CDK2
TGFB1,CDK2
AKT1,CDK2AP1
GADD45A,CDK4
IL6,CDK4
MAPK1,CDK4
MAPK14,CDK4
TGFB1,CDK4
EGR1,CDK5R1
EGFR,CDK6
TNF,CDK6
EP300,CDK9
PTK2,CDK9
ABL1,CDKN1A
AKT2,CDKN1A
AKT3,CDKN1A
ARHGAP24,CDKN1A
ARNT,CDKN1A
ATR,CDKN1A
BCCIP,CDKN1A
BMP1,CDKN1A
CDK7,CDKN1A
CDKN2A,CDKN1A
CHEK1,CDKN1A
COPS5,CDKN1A
CREB1,CDKN1A
CSNK2A1,CDKN1A
CSNK2A3,CDKN1A
CUL1,CDKN1A
DAPK1,CDKN1A
DAPK3,CDKN1A
DDB2,CDKN1A
DIPK2A,CDKN1A
DNMT3A,CDKN1A
DTL,CDKN1A
DYRK1B,CDKN1A
EGF,CDKN1A
EGR1,CDKN1A
ELAVL1,CDKN1A
EP300,CDKN1A
EP400,CDKN1A
ERN1,CDKN1A
FOXG1,CDKN1A
FOXO1,CDKN1A
FOXO3,CDKN1A
FOXO4,CDKN1A
GFI1,CDKN1A
GFI1B,CDKN1A
GSK3B,CDKN1A
H2AZ1,CDKN1A
HBP1,CDKN1A
HDAC1,CDKN1A
HDAC2,CDKN1A
HDAC3,CDKN1A
HDAC4,CDKN1A
HEMGN,CDKN1A
HGF,CDKN1A
HIF1A,CDKN1A
HSPB1,CDKN1A
IFNG,CDKN1A
IGF1,CDKN1A
IL1A,CDKN1A
IL1B,CDKN1A
ING1,CDKN1A
IRF1,CDKN1A
JAK2,CDKN1A
KAT2A,CDKN1A
KHSRP,CDKN1A
LATS2,CDKN1A
LYN,CDKN1A
MAPK1,CDKN1A
MAPK10,CDKN1A
MAPK14,CDKN1A
MAPK15,CDKN1A
MAPK3,CDKN1A
MAPK4,CDKN1A
MAPK6,CDKN1A
MAPK7,CDKN1A
MAPK8,CDKN1A
MAPK9,CDKN1A
MAX,CDKN1A
MDM2,CDKN1A
MEOX2,CDKN1A
MITF,CDKN1A
NEUROD1,CDKN1A
NLK,CDKN1A
NOC2L,CDKN1A
NOTCH1,CDKN1A
NPM1,CDKN1A
NR3C1,CDKN1A
NUAK1,CDKN1A
PDK1,CDKN1A
PIM1,CDKN1A
PIM2,CDKN1A
PLCG1,CDKN1A
PLCG2,CDKN1A
POU4F1,CDKN1A
PPM1G,CDKN1A
PRKAA1,CDKN1A
PRKACB,CDKN1A
PRKCA,CDKN1A
PRKCD,CDKN1A
PRTN3,CDKN1A
PSME3,CDKN1A
PTK6,CDKN1A
PTP4A1,CDKN1A
PTP4A2,CDKN1A
RBPJ,CDKN1A
RBX1,CDKN1A
RHOA,CDKN1A
RHOD,CDKN1A
RPS6KA3,CDKN1A
SKP1,CDKN1A
SKP2,CDKN1A
SMAD2,CDKN1A
SMAD3,CDKN1A
SMAD4,CDKN1A
SMARCA4,CDKN1A
SMARCB1,CDKN1A
SOAT1,CDKN1A
SP1,CDKN1A
SP3,CDKN1A
SRC,CDKN1A
SSRP1,CDKN1A
STAT1,CDKN1A
STAT5A,CDKN1A
STK11,CDKN1A
STK38,CDKN1A
TADA2B,CDKN1A
TAF9,CDKN1A
TBX2,CDKN1A
TCF3,CDKN1A
TEK,CDKN1A
TGFB1,CDKN1A
TP73,CDKN1A
TRIM28,CDKN1A
TSG101,CDKN1A
ZBTB17,CDKN1A
ZBTB4,CDKN1A
ZBTB5,CDKN1A
ZGPAT,CDKN1A
ZNF385A,CDKN1A
ABL1,CDKN1B
AKT1,CDKN1B
ATM,CDKN1B
FGF2,CDKN1B
FOXA1,CDKN1B
FOXO3,CDKN1B
IFNG,CDKN1B
MAPK1,CDKN1B
MAPK14,CDKN1B
MTOR,CDKN1B
RPS6KA1,CDKN1B
SIRT1,CDKN1B
STAT1,CDKN1B
ABL1,CDKN2A
DAPK1,CDKN2A
TBX2,CDKN2A
TWIST1,CDKN2A
CREBBP,CDKN2B
EP300,CDKN2B
FOXO1,CDKN2B
FOXO3,CDKN2B
SMAD4,CDKN2B
E2F1,CDKN2C
ATM,CDKN2D
CDK1,CDKN2D
MAPK14,CDKN2D
CDK1,CDKN3
ATM,CDS1
CDK1,CDT1
E2F1,CDT1
EP300,CDT1
MAPK14,CDT1
ABL1,CDV3
CDX2,CDX1
EP300,CDX1
GSK3B,CDX2
MAPK1,CDX2
MAPK14,CDX2
PDHX,CDX2
VIL1,CDX2
CAMK2D,CEACAM1
FASN,CEACAM1
GAB2,CEACAM1
IFNG,CEACAM1
INSR,CEACAM1
LYN,CEACAM1
MFAP3L,CEACAM1
PDCD1,CEACAM1
PRKCD,CEACAM1
SOX9,CEACAM1
CDK1,CEBPA
HOXA7,CEBPA
MAPK1,CEBPA
MAPK14,CEBPA
NR0B2,CEBPA
ABL1,CEBPB
CDK1,CEBPB
EGFR,CEBPB
F2,CEBPB
IL17A,CEBPB
MAPK1,CEBPB
MAPK14,CEBPB
RPS6KA1,CEBPB
STAT3,CEBPD
MAPK1,CEBPE
AKT1,CELF1
TNF,CELSR2
CDK1,CENPA
FOXM1,CENPA
FOXM1,CENPB
CDK1,CENPC
MAPK1,CENPE
FOXM1,CENPF
CDK1,CENPT
MAPK1,CEP170
MAPK1,CEP170B
CDK1,CEP43
MAPK1,CEP43
CDK1,CEP55
MAPK1,CEP55
AGTR1,CERS6
BMPR2,CES1
E2F1,CES1
IL2,CES1
NFE2L2,CES1
E2F1,CES3
E2F1,CES4A
E2F1,CES5A
VDR,CFAP20
CFH,CFI
CXCR4,CFL1
AKT1,CFLAR
MAPK14,CFLAR
ATM,CFTR
NFE2L2,CFTR
AKT1,CGAS
CDK1,CGAS
ATM,CGGBP1
CDK1,CHAF1B
MAPK14,CHAF1B
ATM,CHAMP1
A2M,CHAT
FGF2,CHAT
ABL1,CHCHD2
MAPK14,CHD3
ATM,CHD4
MAPK1,CHD4
MAPK14,CHD4
AKT1,CHEK1
ATM,CHEK1
BCL6,CHEK1
EGFR,CHEK1
IRAK1,CHEK1
MCL1,CHEK1
PTEN,CHEK1
RPS6KA1,CHEK1
AKT1,CHFR
CSNK2A2,CHGA
AKT1,CHGB
PTK2,CHGB
TNF,CHI3L1
AKT1,CHN2
EDN1,CHRM1
MAPK1,CHRNA1
APOE,CHRNA4
ABL1,CHRNB1
CDK1,CHTF18
MAPK14,CHTF18
AREG,CHUK
ATM,CHUK
FAS,CHUK
FASLG,CHUK
IL1R1,CHUK
IRAK1,CHUK
NOTCH1,CHUK
RPS6KA1,CHUK
TLR4,CHUK
TNF,CHUK
TRAF6,CHUK
CDK1,CIC
MAPK1,CIC
RPS6KA1,CIC
CREBBP,CIITA
HDAC2,CIITA
IFNG,CIITA
MAPK1,CIITA
EGFR,CISH
IL6,CISH
FOXO3,CITED2
MAPK1,CITED2
CDK1,CKAP2
ABL1,CKMT1A
ABL1,CKMT1B
FOXM1,CKS1B
HSPB1,CKS1B
CDK1,CKS2
ATM,CLASP1
CDK1,CLASP2
MAPK14,CLASP2
AKT1,CLASRP
ATM,CLASRP
CDK1,CLASRP
CD81,CLDN1
CD9,CLDN1
CLDN3,CLDN1
EFNB1,CLDN1
EPCAM,CLDN1
MPDZ,CLDN1
PRKCA,CLDN1
TJP1,CLDN1
TJP2,CLDN1
TJP3,CLDN1
TNF,CLDN1
WNK4,CLDN1
ITGB1,CLDN11
PTK2,CLDN11
CLDN1,CLDN2
WNK1,CLDN4
NCAM1,CLEC14A
NCAM1,CLEC2L
CDK1,CLIP1
MTOR,CLIP1
AKT1,CLK2
MAPK1,CLK3
EGFR,CLNK
MAPK14,CLTC
RARRES2,CMKLR1
APLN,CMKLR2
RARRES2,CMKLR2
MAPK14,CNOT3
CDK1,CNOT4
MAPK1,CNOT4
CDK1,CNOT7
CCK,CNR1
TCN2,CNR1
WAS,CNR1
ADIPOQ,CNR2
NCAM1,CNTN1
CDK1,COASY
XIAP,COMMD1
AKT1,COMMD3-BMI1
PTEN,COMMD3-BMI1
ATM,COP1
ATM,COPS3
ATM,COPS5
AKT1,COPS6
EGFR,COPS6
MAPK1,COPS6
PTK2,COPS6
TEK,COPS9
MAPK14,CORO1B
F2,CPB2
SERPINA5,CPB2
CDK1,CPEB1
LITAF,CPS1
CITED2,CPT1A
CREBBP,CPT1A
EP300,CPT1A
FOXA2,CPT1A
JUN,CPT1A
MED1,CPT1A
NCOA1,CPT1A
NRIP1,CPT1A
PPARA,CPT1A
PPARD,CPT1A
PPARG,CPT1A
PPARGC1A,CPT1A
RELA,CPT1A
RXRA,CPT1A
RXRB,CPT1A
RXRG,CPT1A
SP1,CPT1A
SRA1,CPT1A
STAT3,CPT1A
STAT5A,CPT1A
STAT5B,CPT1A
PPARG,CPT1B
RXRA,CPT1B
STAT3,CPT1B
PPARG,CPT1C
RXRA,CPT1C
STAT3,CPT1C
RXRA,CPT2
C1QA,CR1
C1QA,CR1L
C3,CR1L
S100B,CRADD
AKT1,CREB1
ATM,CREB1
CDK1,CREB1
FGF2,CREB1
MAPK1,CREB1
MAPK14,CREB1
PTEN,CREB1
RPS6KA1,CREB1
SMAD4,CREB1
TNF,CREB1
MAPK1,CREB3
MAPK14,CREB3
MAPK1,CREB3L1
MAPK14,CREB3L1
MBTPS1,CREB3L1
MAPK1,CREB3L2
MAPK14,CREB3L2
MBTPS1,CREB3L2
MAPK1,CREB3L3
MAPK14,CREB3L3
MAPK1,CREB3L4
MAPK14,CREB3L4
MAPK1,CREB5
MAPK14,CREB5
ACVR1,CREBBP
AKT1,CREBBP
ATF4,CREBBP
CAMK4,CREBBP
CAMKK1,CREBBP
CARM1,CREBBP
CDK2,CREBBP
CHUK,CREBBP
CREB3,CREBBP
CREB3L1,CREBBP
CREB3L2,CREBBP
CREB3L3,CREBBP
CREB3L4,CREBBP
CREB5,CREBBP
CSNK1A1,CREBBP
CSNK2A1,CREBBP
CSNK2A2,CREBBP
CSNK2A3,CREBBP
EID1,CREBBP
FGFR1,CREBBP
FZD1,CREBBP
GAK,CREBBP
GAPDH,CREBBP
HIPK2,CREBBP
INS,CREBBP
IRF3,CREBBP
KHDRBS1,CREBBP
KHDRBS2,CREBBP
LRP6,CREBBP
MAPK14,CREBBP
NLK,CREBBP
PIAS1,CREBBP
PRKACA,CREBBP
PRKACB,CREBBP
PRKCA,CREBBP
PRKCB,CREBBP
PRKCD,CREBBP
PRKCE,CREBBP
PRKCG,CREBBP
PRKX,CREBBP
RPS6KA1,CREBBP
RPS6KA3,CREBBP
RPS6KA5,CREBBP
RUNX2,CREBBP
SS18L1,CREBBP
TGFB1,CREBBP
WNT1,CREBBP
CDK1,CREM
FLT1,CRK
IGF1R,CRK
IL2,CRK
ITGA9,CRK
ITGAX,CRK
ITGB1,CRK
ITGB2,CRK
KDR,CRK
TEK,CRK
ACTN4,CRKL
CDK1,CRKL
COL1A1,CRKL
EGFR,CRKL
FN1,CRKL
IGF1R,CRKL
IL2,CRKL
ITGA9,CRKL
ITGAX,CRKL
ITGB1,CRKL
ITGB2,CRKL
MST1,CRKL
PTK2,CRKL
ATM,CROCC
SIRT1,CRTC1
MAPK1,CRTC2
MTOR,CRTC2
MAPK1,CRY1
MAPK1,CRY2
CDK1,CRYAA
CDK1,CRYAA2
MAPK1,CRYAB
MAPK14,CRYAB
HIPK3,CRYBG1
MAPK1,CRYBG1
IGF1R,CRYGB
NFE2L2,CRYZ
FUS,CSDE1
IGF1R,CSF1R
NEDD4L,CSF1R
TRAF6,CSF1R
FLT1,CSK
HLA-A,CSK
VEGFA,CSK
MAPK14,CSNK1E
MAPK1,CSNK1G2
PTK2,CSNK1G2
IRAK1,CSNK2A2
MAPK14,CSNK2A3
CDK1,CSNK2B
C1QA,CSPG4
FGF1,CSPG4
MAPK1,CSPG4
PRKCA,CSPG4
AKT1,CSRP3
BMPR2,CSRP3
MAPK1,CSRP3
MAPK14,CSRP3
PTK2,CSRP3
MAPK14,CSTF2T
BMPR2,CTBP1
LRP6,CTBP1
SMAD4,CTCF
FOXP3,CTLA4
FYN,CTLA4
JAK1,CTLA4
JAK2,CTLA4
LCK,CTLA4
LYN,CTLA4
NFATC2,CTLA4
PDCD1,CTLA4
TEC,CTLA4
TXK,CTLA4
ZAP70,CTLA4
MMP7,CTNNA1
CDK1,CTNNA2
ABL1,CTNNB1
AKT1,CTNNB1
ATM,CTNNB1
CASP3,CTNNB1
CDK1,CTNNB1
CDX2,CTNNB1
DVL2,CTNNB1
E2F1,CTNNB1
FLT1,CTNNB1
GC,CTNNB1
KDR,CTNNB1
LRP6,CTNNB1
MMP7,CTNNB1
PKD1,CTNNB1
PTK2,CTNNB1
SIRT1,CTNNB1
TGFB1,CTNNB1
TLR4,CTNNB1
TNF,CTNNB1
VDR,CTNNB1
WNT3A,CTNNB1
YAP1,CTNNB1
ABL1,CTNND1
MMP7,CTNND1
MTOR,CTNND1
SNAI1,CTNND1
WNT3A,CTNND1
ABL1,CTNND2
AKT1,CTNND2
PTK2,CTNND2
CDK1,CTPS1
GSK3A,CTPS1
GSK3B,CTPS1
PRKACA,CTPS1
PRKCA,CTPS1
PRKX,CTPS1
CDK1,CTR9
MAPK14,CTR9
IFNG,CTSB
IL6,CTSB
IFNG,CTSK
TNFSF11,CTSK
IFNG,CTSS
TNF,CTSS
ABL1,CTTN
AKT1,CTTN
CCL2,CTTN
CDK1,CTTN
F2,CTTN
IGF1R,CTTN
ITGB1,CTTN
MAPK1,CTTN
MET,CTTN
PKD1,CTTN
CDK1,CUEDC2
HSPB1,CUL1
KEAP1,CUL3
SPOP,CUL3
HSPB1,CUL5
CDK1,CUX1
MAPK14,CUX1
CCL1,CX3CR1
CCL11,CX3CR1
CCL13,CX3CR1
CCL17,CX3CR1
CCL18,CX3CR1
CCL19,CX3CR1
CCL2,CX3CR1
CCL20,CX3CR1
CCL21,CX3CR1
CCL22,CX3CR1
CCL24,CX3CR1
CCL25,CX3CR1
CCL27,CX3CR1
CCL28,CX3CR1
CCL3,CX3CR1
CCL3L1,CX3CR1
CCL3L3,CX3CR1
CCL4,CX3CR1
CCL4L2,CX3CR1
CCL5,CX3CR1
CCL7,CX3CR1
CCL8,CX3CR1
CX3CL1,CX3CR1
CXCL10,CX3CR1
CXCL11,CX3CR1
CXCL12,CX3CR1
CXCL13,CX3CR1
CXCL14,CX3CR1
CXCL16,CX3CR1
CXCL2,CX3CR1
CXCL3,CX3CR1
CXCL6,CX3CR1
CXCL9,CX3CR1
GRK1,CX3CR1
GRK2,CX3CR1
GRK3,CX3CR1
GRK4,CX3CR1
GRK5,CX3CR1
GRK6,CX3CR1
PF4,CX3CR1
XCL1,CX3CR1
XCL2,CX3CR1
CDK1,CXADR
CCL20,CXCR1
CX3CL1,CXCR1
CXCL16,CXCR1
CCL20,CXCR2
CD74,CXCR2
CX3CL1,CXCR2
CXCL16,CXCR2
MIF,CXCR2
PPARG,CXCR2
CCL20,CXCR3
CX3CL1,CXCR3
CXCL16,CXCR3
ACKR3,CXCR4
ADRA1A,CXCR4
ADRA1B,CXCR4
ADRB2,CXCR4
ARNT,CXCR4
CCL1,CXCR4
CCL17,CXCR4
CCL18,CXCR4
CCL19,CXCR4
CCL21,CXCR4
CCL22,CXCR4
CCL24,CXCR4
CCL25,CXCR4
CCL27,CXCR4
CCL28,CXCR4
CCL3,CXCR4
CCL3L1,CXCR4
CCL3L3,CXCR4
CCL8,CXCR4
CCR2,CXCR4
CD28,CXCR4
CEL,CXCR4
CX3CL1,CXCR4
CXCL11,CXCR4
CXCL13,CXCR4
CXCL14,CXCR4
CXCL16,CXCR4
CXCL3,CXCR4
CXCL6,CXCR4
FGF2,CXCR4
GRK1,CXCR4
GRK3,CXCR4
GRK4,CXCR4
GRK5,CXCR4
GRK6,CXCR4
HIF1A,CXCR4
IL4,CXCR4
ITCH,CXCR4
KIT,CXCR4
KITLG,CXCR4
KLF2,CXCR4
MIF,CXCR4
NPM1,CXCR4
NUDT6,CXCR4
PELP1,CXCR4
PF4,CXCR4
PIM1,CXCR4
PIM2,CXCR4
PIM3,CXCR4
PPM1D,CXCR4
PRKCD,CXCR4
PRKD1,CXCR4
S1PR3,CXCR4
TFF2,CXCR4
TFF3,CXCR4
TGFB1,CXCR4
TLR3,CXCR4
USP14,CXCR4
VHL,CXCR4
VHLL,CXCR4
XCL1,CXCR4
XCL2,CXCR4
CCL20,CXCR5
CX3CL1,CXCR5
CXCL16,CXCR5
CCL2,CXCR6
CCL20,CXCR6
CX3CL1,CXCR6
CXCL16,CXCR6
PRKCA,CYBA
PRKCD,CYBA
RAC1,CYBA
RFK,CYBA
VCAM1,CYBA
AGTR1,CYBB
GATA3,CYBB
RAC1,CYBB
VCAM1,CYBB
