L1,L2,L3,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Ftl1,,,SCARA5,,,45,DEVCOMLR:10090:119F01FA6A8E,mouse_development_LR000044,FTL1,SCARA5,FTL1>>SCARA5,simple,1,1,FTL1>>SCARA5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,32907880,32907880,32907880,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Kitl,,,KIT,,,46,DEVCOMLR:10090:1ACE1E25897E,mouse_development_LR000045,KITL,KIT,KITL>>KIT,simple,1,1,KITL>>KIT,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,1375232;1698556;7680037,1375232;1698556;7680037,1375232;1698556;7680037,3,3,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Ren1,,,ATP6AP2,,,47,DEVCOMLR:10090:401EDFE328B2,mouse_development_LR000046,REN1,ATP6AP2,REN1>>ATP6AP2,simple,1,1,REN1>>ATP6AP2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,12045255,12045255,12045255,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Saa2,,,FPR2,,,48,DEVCOMLR:10090:A104C10552E9,mouse_development_LR000047,SAA2,FPR2,SAA2>>FPR2,simple,1,1,SAA2>>FPR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,MGI_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,single_source,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Wnt3,,,Egfr,,,50,DEVCOMLR:10090:63C7A73BD73B,mouse_development_LR000048,WNT3,EGFR,WNT3>>EGFR,simple,1,1,WNT3>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Wnt3,,,Ror1,,,56,DEVCOMLR:10090:E1E1DEAAAB06,mouse_development_LR000049,WNT3,ROR1,WNT3>>ROR1,simple,1,1,WNT3>>ROR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Wnt3,,,Ror2,,,58,DEVCOMLR:10090:5718252E74B9,mouse_development_LR000050,WNT3,ROR2,WNT3>>ROR2,simple,1,1,WNT3>>ROR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,15388793,15388793,15388793,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Wnt9a,,,Egfr,,,61,DEVCOMLR:10090:A327F56A9136,mouse_development_LR000051,WNT9A,EGFR,WNT9A>>EGFR,simple,1,1,WNT9A>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,31110287,31110287,31110287,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf23,,,Fgfr1,,,65,DEVCOMLR:10090:0A3507268438,mouse_development_LR000052,FGF23,FGFR1,FGF23>>FGFR1,simple,1,1,FGF23>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,16081635;16597617,16081635;16597617,16081635;16597617,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf23,,,Fgfr4,,,66,DEVCOMLR:10090:E288AFD1C0CE,mouse_development_LR000053,FGF23,FGFR4,FGF23>>FGFR4,simple,1,1,FGF23>>FGFR4,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,16081635;16597617,16081635;16597617,16081635;16597617,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf23,,,Fgfr2,,,67,DEVCOMLR:10090:B8084E58CE4D,mouse_development_LR000054,FGF23,FGFR2,FGF23>>FGFR2,simple,1,1,FGF23>>FGFR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,16081635;16597617,16081635;16597617,16081635;16597617,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf23,,,Fgfr3,,,68,DEVCOMLR:10090:C36C502E6138,mouse_development_LR000055,FGF23,FGFR3,FGF23>>FGFR3,simple,1,1,FGF23>>FGFR3,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,12032146;16081635;16597617,12032146;16081635;16597617,12032146;16081635;16597617,3,3,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Fgf23,,,Kl,,,69,DEVCOMLR:10090:914CF0941AC4,mouse_development_LR000056,FGF23,KL,FGF23>>KL,simple,1,1,FGF23>>KL,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30605400,30605400,30605400,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf6,,,Fgfr1,,,70,DEVCOMLR:10090:60AE87FEBD69,mouse_development_LR000057,FGF6,FGFR1,FGF6>>FGFR1,simple,1,1,FGF6>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,8663044,8663044,8663044,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf6,,,Fgfr4,,,71,DEVCOMLR:10090:7C7501B54F85,mouse_development_LR000058,FGF6,FGFR4,FGF6>>FGFR4,simple,1,1,FGF6>>FGFR4,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,1385111;8663044,1385111;8663044,1385111;8663044,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf6,,,Fgfr2,,,72,DEVCOMLR:10090:3511A7C68570,mouse_development_LR000059,FGF6,FGFR2,FGF6>>FGFR2,simple,1,1,FGF6>>FGFR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,8663044,8663044,8663044,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Fgf6,,,Fgfr3,,,73,DEVCOMLR:10090:B3E312D32F33,mouse_development_LR000060,FGF6,FGFR3,FGF6>>FGFR3,simple,1,1,FGF6>>FGFR3,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,8663044,8663044,8663044,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl2,,,Ccr4,,,74,DEVCOMLR:10090:981EFAC25123,mouse_development_LR000061,CCL2,CCR4,CCL2>>CCR4,simple,1,1,CCL2>>CCR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16421945,16421945,16421945,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl2,,,Ackr1,,,75,DEVCOMLR:10090:1B3EAF955FFC,mouse_development_LR000062,CCL2,ACKR1,CCL2>>ACKR1,simple,1,1,CCL2>>ACKR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Direct,13679391;15358176;17416748,13679391;15358176;17416748,13679391;15358176;17416748,3,3,Direct,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Ccl12,,,Ccr2,,,76,DEVCOMLR:10090:3FE23C7B6D57,mouse_development_LR000063,CCL12,CCR2,CCL12>>CCR2,simple,1,1,CCL12>>CCR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,16543609,16543609,16543609,1,1,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Cdh1,,,Egfr,,,78,DEVCOMLR:10090:E666E4AAD570,mouse_development_LR000064,CDH1,EGFR,CDH1>>EGFR,simple,1,1,CDH1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,MGI_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,single_source,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdh1,,,Fgfr1,,,79,DEVCOMLR:10090:CEECFE1C2495,mouse_development_LR000065,CDH1,FGFR1,CDH1>>FGFR1,simple,1,1,CDH1>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Direct,26420260,26420260,26420260,1,1,Direct,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Cdh1,,,Ptprj,,,80,DEVCOMLR:10090:4989BDE195DA,mouse_development_LR000066,CDH1,PTPRJ,CDH1>>PTPRJ,simple,1,1,CDH1>>PTPRJ,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28926625,28926625,28926625,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Cdh1,,,Ptprm,,,82,DEVCOMLR:10090:C410B25E0B16,mouse_development_LR000067,CDH1,PTPRM,CDH1>>PTPRM,simple,1,1,CDH1>>PTPRM,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,MGI_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,single_source,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdh1,,,Igf1r,,,83,DEVCOMLR:10090:DF41CD7FACC4,mouse_development_LR000068,CDH1,IGF1R,CDH1>>IGF1R,simple,1,1,CDH1>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,MGI_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,single_source,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cdh1,,,Klrg1,,,84,DEVCOMLR:10090:70CFE5B9994F,mouse_development_LR000069,CDH1,KLRG1,CDH1>>KLRG1,simple,1,1,CDH1>>KLRG1,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,16461340;19604491,16461340;19604491,16461340;19604491,2,2,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Ccl11,,,Ccr2,,,85,DEVCOMLR:10090:84F2F6782222,mouse_development_LR000070,CCL11,CCR2,CCL11>>CCR2,simple,1,1,CCL11>>CCR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,11264152;12554737;15207250,11264152;12554737;15207250,11264152;12554737;15207250,3,3,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl11,,,Ccr5,,,86,DEVCOMLR:10090:A4A6467B8FC0,mouse_development_LR000071,CCL11,CCR5,CCL11>>CCR5,simple,1,1,CCL11>>CCR5,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,10477718;11264152,10477718;11264152,10477718;11264152,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl11,,,Ackr2,,,87,DEVCOMLR:10090:F3F1B0DE4774,mouse_development_LR000072,CCL11,ACKR2,CCL11>>ACKR2,simple,1,1,CCL11>>ACKR2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,9405404;25297873,9405404;25297873,9405404;25297873,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Pdgfb,,,Lrp1,,,88,DEVCOMLR:10090:41F2310BF414,mouse_development_LR000073,PDGFB,LRP1,PDGFB>>LRP1,simple,1,1,PDGFB>>LRP1,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,11854294,11854294,11854294,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl3,,,Ccr1,,,92,DEVCOMLR:10090:48587719BB24,mouse_development_LR000074,CCL3,CCR1,CCL3>>CCR1,simple,1,1,CCL3>>CCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ccl3,,,Ccr5,,,93,DEVCOMLR:10090:9439F9F4B961,mouse_development_LR000075,CCL3,CCR5,CCL3>>CCR5,simple,1,1,CCL3>>CCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ccl3,,,Ackr2,,,94,DEVCOMLR:10090:949ADACDAB49,mouse_development_LR000076,CCL3,ACKR2,CCL3>>ACKR2,simple,1,1,CCL3>>ACKR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9405404,9405404,9405404,1,1,Legacy_native,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Ccl3,,,Ccr3,,,95,DEVCOMLR:10090:E0324FF26FB6,mouse_development_LR000077,CCL3,CCR3,CCL3>>CCR3,simple,1,1,CCL3>>CCR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Direct,7594543,7594543,7594543,1,1,Direct,0,,MGI_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Icam4,,,Itgav,,,96,DEVCOMLR:10090:111ABE67A3D7,mouse_development_LR000078,ICAM4,ITGAV,ICAM4>>ITGAV,simple,1,1,ICAM4>>ITGAV,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,11435317;15355350,11435317;15355350,11435317;15355350,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Icam4,,,Itgam,,,97,DEVCOMLR:10090:587BCA7F09AF,mouse_development_LR000079,ICAM4,ITGAM,ICAM4>>ITGAM,simple,1,1,ICAM4>>ITGAM,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,10846180;15355350,10846180;15355350,10846180;15355350,2,2,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
S100a4,,,Egfr,,,98,DEVCOMLR:10090:6B419628725C,mouse_development_LR000080,S100A4,EGFR,S100A4>>EGFR,simple,1,1,S100A4>>EGFR,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,30083275,30083275,30083275,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
S100a4,,,Erbb2,,,99,DEVCOMLR:10090:37ADDBA99564,mouse_development_LR000081,S100A4,ERBB2,S100A4>>ERBB2,simple,1,1,S100A4>>ERBB2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,MGI_symbols_from_LIANA,1,legacy_plus_LIANA,0,0,single_source,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Efnb2,,,Ephb2,,,101,DEVCOMLR:10090:22711EFDCF08,mouse_development_LR000082,EFNB2,EPHB2,EFNB2>>EPHB2,simple,1,1,EFNB2>>EPHB2,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,11780069;18713744;22568954,11780069;18713744;22568954,11780069;18713744;22568954,3,3,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Efnb2,,,Epha3,,,102,DEVCOMLR:10090:2AE601B02E36,mouse_development_LR000083,EFNB2,EPHA3,EFNB2>>EPHA3,simple,1,1,EFNB2>>EPHA3,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Inferred,8559144,8559144,8559144,1,1,Legacy_native,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Inferred,Inferred,0,,0
Efnb2,,,Epha4,,,103,DEVCOMLR:10090:22E82B2B2661,mouse_development_LR000084,EFNB2,EPHA4,EFNB2>>EPHA4,simple,1,1,EFNB2>>EPHA4,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,12761826;22568954,12761826;22568954,12761826;22568954,2,2,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Efnb2,,,Ephb3,,,104,DEVCOMLR:10090:71556C157713,mouse_development_LR000085,EFNB2,EPHB3,EFNB2>>EPHB3,simple,1,1,EFNB2>>EPHB3,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,22568954,22568954,22568954,1,1,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
Efnb2,,,Epha7,,,105,DEVCOMLR:10090:6D30E6C1BABD,mouse_development_LR000086,EFNB2,EPHA7,EFNB2>>EPHA7,simple,1,1,EFNB2>>EPHA7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Efnb2,,,Ephb4,,,106,DEVCOMLR:10090:9D75048B2466,mouse_development_LR000087,EFNB2,EPHB4,EFNB2>>EPHB4,simple,1,1,EFNB2>>EPHB4,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,,,1,1,exact_simplex,0,0,Direct,7534404;9718367;12051776;16357318;22568954;24348920,7534404;9718367;12051776;16357318;22568954;24348920,7534404;9718367;12051776;16357318;22568954;24348920,6,6,Direct,0,,MGI_species_specific_table;MGI_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,Direct,Direct,0,,0
