L1,R1,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Sftpd,Oscar,5309,DEVCOMLR:10116:499082A5BF12,rat_development_LR005309,SFTPD,OSCAR,SFTPD>>OSCAR,simple,1,1,SFTPD>>OSCAR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25716998,25716998,25716998,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpd,Lrp1,5310,DEVCOMLR:10116:E7DBC227906F,rat_development_LR005310,SFTPD,LRP1,SFTPD>>LRP1,simple,1,1,SFTPD>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14531999,14531999,14531999,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpa1,Tlr4,5311,DEVCOMLR:10116:217E1AE9DF64,rat_development_LR005311,SFTPA1,TLR4,SFTPA1>>TLR4,simple,1,1,SFTPA1>>TLR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16754682,16754682,16754682,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpa1,Sirpa,5312,DEVCOMLR:10116:259B5B9738F0,rat_development_LR005312,SFTPA1,SIRPA,SFTPA1>>SIRPA,simple,1,1,SFTPA1>>SIRPA,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14531999,14531999,14531999,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpa1,Ly96,5313,DEVCOMLR:10116:F5BEEF4F3A34,rat_development_LR005313,SFTPA1,LY96,SFTPA1>>LY96,simple,1,1,SFTPA1>>LY96,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16754682,16754682,16754682,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpa1,Lrp1,5314,DEVCOMLR:10116:D954006E96D0,rat_development_LR005314,SFTPA1,LRP1,SFTPA1>>LRP1,simple,1,1,SFTPA1>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14531999,14531999,14531999,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sftpa1,Ckap4,5315,DEVCOMLR:10116:E8A33AADC29A,rat_development_LR005315,SFTPA1,CKAP4,SFTPA1>>CKAP4,simple,1,1,SFTPA1>>CKAP4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16556726,16556726,16556726,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Serpinf1,Pnpla2,5316,DEVCOMLR:10116:9D7652DFBB36,rat_development_LR005316,SERPINF1,PNPLA2,SERPINF1>>PNPLA2,simple,1,1,SERPINF1>>PNPLA2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18191271,18191271,18191271,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Serpine1,Vldlr,5317,DEVCOMLR:10116:8D0A78D7E0BD,rat_development_LR005317,SERPINE1,VLDLR,SERPINE1>>VLDLR,simple,1,1,SERPINE1>>VLDLR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7592875,7592875,7592875,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Serpine1,Lrp1b,5318,DEVCOMLR:10116:8350C91245FC,rat_development_LR005318,SERPINE1,LRP1B,SERPINE1>>LRP1B,simple,1,1,SERPINE1>>LRP1B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12194987,12194987,12194987,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrnb2,5319,DEVCOMLR:10116:D312B4285097,rat_development_LR005319,SLURP2,CHRNB2,SLURP2>>CHRNB2,simple,1,1,SLURP2>>CHRNB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrna7,5320,DEVCOMLR:10116:C6E229FE1FA8,rat_development_LR005320,SLURP2,CHRNA7,SLURP2>>CHRNA7,simple,1,1,SLURP2>>CHRNA7,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrna4,5321,DEVCOMLR:10116:DB5A3C67A766,rat_development_LR005321,SLURP2,CHRNA4,SLURP2>>CHRNA4,simple,1,1,SLURP2>>CHRNA4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrna3,5322,DEVCOMLR:10116:21C2B4D2F4BA,rat_development_LR005322,SLURP2,CHRNA3,SLURP2>>CHRNA3,simple,1,1,SLURP2>>CHRNA3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrm3,5323,DEVCOMLR:10116:CC24A3709D66,rat_development_LR005323,SLURP2,CHRM3,SLURP2>>CHRM3,simple,1,1,SLURP2>>CHRM3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrm1,5324,DEVCOMLR:10116:E609D367319C,rat_development_LR005324,SLURP2,CHRM1,SLURP2>>CHRM1,simple,1,1,SLURP2>>CHRM1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slpi-ps2,Anxa2,5325,DEVCOMLR:10116:E8BDC1B9967F,rat_development_LR005325,SLPI-PS2,ANXA2,SLPI-PS2>>ANXA2,simple,1,1,SLPI-PS2>>ANXA2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15545357;21641406,15545357;21641406,15545357;21641406,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slit3,Robo3,5326,DEVCOMLR:10116:2DAF1FFFBA27,rat_development_LR005326,SLIT3,ROBO3,SLIT3>>ROBO3,simple,1,1,SLIT3>>ROBO3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29504949,29504949,29504949,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slit3,Plxna1,5327,DEVCOMLR:10116:B3A828730773,rat_development_LR005327,SLIT3,PLXNA1,SLIT3>>PLXNA1,simple,1,1,SLIT3>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25485759;39386533,25485759;39386533,25485759;39386533,2,2,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slit2,Plxna1,5328,DEVCOMLR:10116:E6B219B9B438,rat_development_LR005328,SLIT2,PLXNA1,SLIT2>>PLXNA1,simple,1,1,SLIT2>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25485759,25485759,25485759,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slit2,Lrp1,5329,DEVCOMLR:10116:CE853E02F200,rat_development_LR005329,SLIT2,LRP1,SLIT2>>LRP1,simple,1,1,SLIT2>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36028175,36028175,36028175,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slit1,Plxna1,5330,DEVCOMLR:10116:817296C3939C,rat_development_LR005330,SLIT1,PLXNA1,SLIT1>>PLXNA1,simple,1,1,SLIT1>>PLXNA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25485759,25485759,25485759,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slc50a1,Crhr2,5331,DEVCOMLR:10116:A8A7951BDB6C,rat_development_LR005331,SLC50A1,CRHR2,SLC50A1>>CRHR2,simple,1,1,SLC50A1>>CRHR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11329063,11329063,11329063,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slamf8,Slamf8,5332,DEVCOMLR:10116:258D51AE3972,rat_development_LR005332,SLAMF8,SLAMF8,SLAMF8>>SLAMF8,simple,1,1,SLAMF8>>SLAMF8,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25799045,25799045,25799045,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Siglec15,Itgam,5333,DEVCOMLR:10116:51BE599CE9E9,rat_development_LR005333,SIGLEC15,ITGAM,SIGLEC15>>ITGAM,simple,1,1,SIGLEC15>>ITGAM,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,37311743,37311743,37311743,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Siglec15,Cd44,5334,DEVCOMLR:10116:CCC53527F498,rat_development_LR005334,SIGLEC15,CD44,SIGLEC15>>CD44,simple,1,1,SIGLEC15>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,34328657,34328657,34328657,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Svep1,Pear1,5335,DEVCOMLR:10116:614AAFED4470,rat_development_LR005335,SVEP1,PEAR1,SVEP1>>PEAR1,simple,1,1,SVEP1>>PEAR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36792666,36792666,36792666,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Svep1,Itgb1,5336,DEVCOMLR:10116:52F85529AB12,rat_development_LR005336,SVEP1,ITGB1,SVEP1>>ITGB1,simple,1,1,SVEP1>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35802072,35802072,35802072,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Svep1,Itga9,5337,DEVCOMLR:10116:9219153597F1,rat_development_LR005337,SVEP1,ITGA9,SVEP1>>ITGA9,simple,1,1,SVEP1>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35802072,35802072,35802072,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Svep1,Itga4,5338,DEVCOMLR:10116:A61475F1BAEF,rat_development_LR005338,SVEP1,ITGA4,SVEP1>>ITGA4,simple,1,1,SVEP1>>ITGA4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35802072,35802072,35802072,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
St6gal1,Egfr,5339,DEVCOMLR:10116:704C9E1141F3,rat_development_LR005339,ST6GAL1,EGFR,ST6GAL1>>EGFR,simple,1,1,ST6GAL1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29402301,29402301,29402301,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Srpx2,Plaur,5340,DEVCOMLR:10116:E304BEF2ADA4,rat_development_LR005340,SRPX2,PLAUR,SRPX2>>PLAUR,simple,1,1,SRPX2>>PLAUR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19667118,19667118,19667118,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Spp1,Itgb6,5341,DEVCOMLR:10116:9A777E527A8E,rat_development_LR005341,SPP1,ITGB6,SPP1>>ITGB6,simple,1,1,SPP1>>ITGB6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16005200,16005200,16005200,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sparc,Vcam1,5342,DEVCOMLR:10116:FDEC2F7D32CE,rat_development_LR005342,SPARC,VCAM1,SPARC>>VCAM1,simple,1,1,SPARC>>VCAM1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17178915,17178915,17178915,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sparc,Stab1,5343,DEVCOMLR:10116:447FED6B2FBF,rat_development_LR005343,SPARC,STAB1,SPARC>>STAB1,simple,1,1,SPARC>>STAB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16670288,16670288,16670288,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sparc,Lrp1,5344,DEVCOMLR:10116:FE6031256307,rat_development_LR005344,SPARC,LRP1,SPARC>>LRP1,simple,1,1,SPARC>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36028175,36028175,36028175,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Sparc,Eng,5345,DEVCOMLR:10116:3A88FCB17311,rat_development_LR005345,SPARC,ENG,SPARC>>ENG,simple,1,1,SPARC>>ENG,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21708981,21708981,21708981,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Snca,Aplp1,5346,DEVCOMLR:10116:5D2A9E946818,rat_development_LR005346,SNCA,APLP1,SNCA>>APLP1,simple,1,1,SNCA>>APLP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,38821932,38821932,38821932,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Smoc2,Lrp6,5347,DEVCOMLR:10116:3F6FB99900D5,rat_development_LR005347,SMOC2,LRP6,SMOC2>>LRP6,simple,1,1,SMOC2>>LRP6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30594556,30594556,30594556,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Smoc2,Fzd6,5348,DEVCOMLR:10116:84533CCFE80C,rat_development_LR005348,SMOC2,FZD6,SMOC2>>FZD6,simple,1,1,SMOC2>>FZD6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30594556,30594556,30594556,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Slurp2,Chrnb4,5349,DEVCOMLR:10116:7FDF8CDA40A5,rat_development_LR005349,SLURP2,CHRNB4,SLURP2>>CHRNB4,simple,1,1,SLURP2>>CHRNB4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27485575,27485575,27485575,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Tcn2,Cd320,5350,DEVCOMLR:10116:E0EE1F50CBFA,rat_development_LR005350,TCN2,CD320,TCN2>>CD320,simple,1,1,TCN2>>CD320,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27411955,27411955,27411955,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Tafa5,S1pr2,5351,DEVCOMLR:10116:3BD5EC0FC3EF,rat_development_LR005351,TAFA5,S1PR2,TAFA5>>S1PR2,simple,1,1,TAFA5>>S1PR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29453251,29453251,29453251,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Tafa5,Rnf167,5352,DEVCOMLR:10116:256F5129E692,rat_development_LR005352,TAFA5,RNF167,TAFA5>>RNF167,simple,1,1,TAFA5>>RNF167,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36178190,36178190,36178190,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
Tafa5,Fpr2,5353,DEVCOMLR:10116:94C18C338314,rat_development_LR005353,TAFA5,FPR2,TAFA5>>FPR2,simple,1,1,TAFA5>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29138422,29138422,29138422,1,1,Orthology_inferred,0,,RGD/NCBI_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,rat,Rattus norvegicus,10116,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
