L1,L2,R1,R2,R3,R4,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
WNT5A,,LRP2,,,,2175,DEVCOMLR:9544:3D9109F97FFD,mmulatta_development_LR002143,WNT5A,LRP2,WNT5A>>LRP2,simple,1,1,WNT5A>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
SHH,,LRP2,,,,2176,DEVCOMLR:9544:DE09F172D534,mmulatta_development_LR002144,SHH,LRP2,SHH>>LRP2,simple,1,1,SHH>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22340494,22340494,22340494,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
ACTR2,,LRP2,,,,2177,DEVCOMLR:9544:1CAD05D7AA94,mmulatta_development_LR002145,ACTR2,LRP2,ACTR2>>LRP2,simple,1,1,ACTR2>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
LEP,,LRP2,,,,2178,DEVCOMLR:9544:EC56E0F07173,mmulatta_development_LR002146,LEP,LRP2,LEP>>LRP2,simple,1,1,LEP>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15131016,15131016,15131016,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
PDGFC,,KDR,,,,2179,DEVCOMLR:9544:FA8024B94E6A,mmulatta_development_LR002147,PDGFC,KDR,PDGFC>>KDR,simple,1,1,PDGFC>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
GREM1,,KDR,,,,2180,DEVCOMLR:9544:E6C6C5DA7959,mmulatta_development_LR002148,GREM1,KDR,GREM1>>KDR,simple,1,1,GREM1>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20660291;25810250;27174917;27894090,20660291;25810250;27174917;27894090,20660291;25810250;27174917;27894090,4,4,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
TIMP3,,KDR,,,,2181,DEVCOMLR:9544:0095E83FC02B,mmulatta_development_LR002149,TIMP3,KDR,TIMP3>>KDR,simple,1,1,TIMP3>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12652295,12652295,12652295,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
SEMA6D,,KDR,,,,2182,DEVCOMLR:9544:66F5E95E1400,mmulatta_development_LR002150,SEMA6D,KDR,SEMA6D>>KDR,simple,1,1,SEMA6D>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CXCL8,,KDR,,,,2183,DEVCOMLR:9544:112CD8D7F626,mmulatta_development_LR002151,CXCL8,KDR,CXCL8>>KDR,simple,1,1,CXCL8>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
COL18A1,,KDR,,,,2184,DEVCOMLR:9544:87AE155BEE21,mmulatta_development_LR002152,COL18A1,KDR,COL18A1>>KDR,simple,1,1,COL18A1>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12029087,12029087,12029087,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
TNFSF12,,TNFRSF8,,,,2185,DEVCOMLR:9544:A5075BA00581,mmulatta_development_LR002153,TNFSF12,TNFRSF8,TNFSF12>>TNFRSF8,simple,1,1,TNFSF12>>TNFRSF8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
VEGFC,,ITGA9,,,,2186,DEVCOMLR:9544:1544B3EBC414,mmulatta_development_LR002154,VEGFC,ITGA9,VEGFC>>ITGA9,simple,1,1,VEGFC>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15590642,15590642,15590642,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
ADAM2,,ITGA9,,,,2187,DEVCOMLR:9544:0C7C8AFDC07E,mmulatta_development_LR002155,ADAM2,ITGA9,ADAM2>>ITGA9,simple,1,1,ADAM2>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,21060781,21060781,21060781,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
ADAM12,,ITGA9,,,,2188,DEVCOMLR:9544:315BB7A27381,mmulatta_development_LR002156,ADAM12,ITGA9,ADAM12>>ITGA9,simple,1,1,ADAM12>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10944520,10944520,10944520,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
VEGFA,,ITGA9,,,,2189,DEVCOMLR:9544:785EC1BDEE75,mmulatta_development_LR002157,VEGFA,ITGA9,VEGFA>>ITGA9,simple,1,1,VEGFA>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17363377,17363377,17363377,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
CSF2,,ITGA9,,,,2190,DEVCOMLR:9544:05F1630F29ED,mmulatta_development_LR002158,CSF2,ITGA9,CSF2>>ITGA9,simple,1,1,CSF2>>ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
NPPC,,NPR3,,,,2191,DEVCOMLR:9544:D2ED9159D51C,mmulatta_development_LR002159,NPPC,NPR3,NPPC>>NPR3,simple,1,1,NPPC>>NPR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1309330;11533490,1309330;11533490,1309330;11533490,2,2,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
NPPB,,NPR3,,,,2192,DEVCOMLR:9544:DFF6A25EE597,mmulatta_development_LR002160,NPPB,NPR3,NPPB>>NPR3,simple,1,1,NPPB>>NPR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1309330;7901875;11533490,1309330;7901875;11533490,1309330;7901875;11533490,3,3,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
VIP,,NPR3,,,,2193,DEVCOMLR:9544:46882F2E2643,mmulatta_development_LR002161,VIP,NPR3,VIP>>NPR3,simple,1,1,VIP>>NPR3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16723209,16723209,16723209,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
AGT,,ENPEP,,,,2194,DEVCOMLR:9544:CB3BB758F941,mmulatta_development_LR002162,AGT,ENPEP,AGT>>ENPEP,simple,1,1,AGT>>ENPEP,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
FGF1,,NRP1,,,,2195,DEVCOMLR:9544:7A697D45B71F,mmulatta_development_LR002163,FGF1,NRP1,FGF1>>NRP1,simple,1,1,FGF1>>NRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15695515,15695515,15695515,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
FGF7,,NRP1,,,,2196,DEVCOMLR:9544:D5DA8AC9FCCB,mmulatta_development_LR002164,FGF7,NRP1,FGF7>>NRP1,simple,1,1,FGF7>>NRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15695515,15695515,15695515,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
NCAM1,,CACNA1C,,,,2197,DEVCOMLR:9544:13D244E6CDC8,mmulatta_development_LR002165,NCAM1,CACNA1C,NCAM1>>CACNA1C,simple,1,1,NCAM1>>CACNA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
RIMS1,,CACNA1C,,,,2198,DEVCOMLR:9544:20BB1CCC01EF,mmulatta_development_LR002166,RIMS1,CACNA1C,RIMS1>>CACNA1C,simple,1,1,RIMS1>>CACNA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CALM1,,CACNA1C,,,,2199,DEVCOMLR:9544:834F72F428F2,mmulatta_development_LR002167,CALM1,CACNA1C,CALM1>>CACNA1C,simple,1,1,CALM1>>CACNA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CALM3,,CACNA1C,,,,2200,DEVCOMLR:9544:D14CEAB8664C,mmulatta_development_LR002168,CALM3,CACNA1C,CALM3>>CACNA1C,simple,1,1,CALM3>>CACNA1C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
WNT3A,,LGR5,,,,2201,DEVCOMLR:9544:9A4F5D5565C1,mmulatta_development_LR002169,WNT3A,LGR5,WNT3A>>LGR5,simple,1,1,WNT3A>>LGR5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22473993,22473993,22473993,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
NRG3,,ERBB3,,,,2202,DEVCOMLR:9544:DCE7B581B913,mmulatta_development_LR002170,NRG3,ERBB3,NRG3>>ERBB3,simple,1,1,NRG3>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9772300,9772300,9772300,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
AREG,,ERBB3,,,,2203,DEVCOMLR:9544:87360477F270,mmulatta_development_LR002171,AREG,ERBB3,AREG>>ERBB3,simple,1,1,AREG>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
GPC3,,IGF1R,,,,2204,DEVCOMLR:9544:B9DE411C1903,mmulatta_development_LR002172,GPC3,IGF1R,GPC3>>IGF1R,simple,1,1,GPC3>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,18413366,18413366,18413366,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
INS,,IGF1R,,,,2205,DEVCOMLR:9544:90EC77647AD1,mmulatta_development_LR002173,INS,IGF1R,INS>>IGF1R,simple,1,1,INS>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1851182,1851182,1851182,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
GNAI2,,IGF1R,,,,2206,DEVCOMLR:9544:861785B16568,mmulatta_development_LR002174,GNAI2,IGF1R,GNAI2>>IGF1R,simple,1,1,GNAI2>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
CAMP,,IGF1R,,,,2207,DEVCOMLR:9544:DF49D45B892A,mmulatta_development_LR002175,CAMP,IGF1R,CAMP>>IGF1R,simple,1,1,CAMP>>IGF1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
HSP90B1,,ASGR1,,,,2208,DEVCOMLR:9544:5CB78A0FA539,mmulatta_development_LR002176,HSP90B1,ASGR1,HSP90B1>>ASGR1,simple,1,1,HSP90B1>>ASGR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
S100A4,,ERBB2,,,,2209,DEVCOMLR:9544:422B3B097746,mmulatta_development_LR002177,S100A4,ERBB2,S100A4>>ERBB2,simple,1,1,S100A4>>ERBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
HSP90B1,,ERBB2,,,,2210,DEVCOMLR:9544:D382588E40D1,mmulatta_development_LR002178,HSP90B1,ERBB2,HSP90B1>>ERBB2,simple,1,1,HSP90B1>>ERBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
HSP90AA1,,ERBB2,,,,2211,DEVCOMLR:9544:B7D4F1A7B50A,mmulatta_development_LR002179,HSP90AA1,ERBB2,HSP90AA1>>ERBB2,simple,1,1,HSP90AA1>>ERBB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
MMP9,,IFNAR1,,,,2212,DEVCOMLR:9544:A255BD4F0C44,mmulatta_development_LR002180,MMP9,IFNAR1,MMP9>>IFNAR1,simple,1,1,MMP9>>IFNAR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28122987,28122987,28122987,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
IL22,,IL22RA1,,,,2213,DEVCOMLR:9544:849CD947351F,mmulatta_development_LR002181,IL22,IL22RA1,IL22>>IL22RA1,simple,1,1,IL22>>IL22RA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11035029,11035029,11035029,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
TNF,,CELSR2,,,,2214,DEVCOMLR:9544:E68655702684,mmulatta_development_LR002182,TNF,CELSR2,TNF>>CELSR2,simple,1,1,TNF>>CELSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BCAN,,EGFR,,,,2215,DEVCOMLR:9544:BE3F0D451551,mmulatta_development_LR002183,BCAN,EGFR,BCAN>>EGFR,simple,1,1,BCAN>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
S100A4,,EGFR,,,,2216,DEVCOMLR:9544:5AC47AAC5DF4,mmulatta_development_LR002184,S100A4,EGFR,S100A4>>EGFR,simple,1,1,S100A4>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30083275,30083275,30083275,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
NRG1,,EGFR,,,,2217,DEVCOMLR:9544:DF34345DBC95,mmulatta_development_LR002185,NRG1,EGFR,NRG1>>EGFR,simple,1,1,NRG1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
FGF1,,EGFR,,,,2218,DEVCOMLR:9544:3317548EA54D,mmulatta_development_LR002186,FGF1,EGFR,FGF1>>EGFR,simple,1,1,FGF1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
ANXA1,,EGFR,,,,2219,DEVCOMLR:9544:BCA3DCF18E3B,mmulatta_development_LR002187,ANXA1,EGFR,ANXA1>>EGFR,simple,1,1,ANXA1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
EFEMP1,,EGFR,,,,2220,DEVCOMLR:9544:BF437C36642E,mmulatta_development_LR002188,EFEMP1,EGFR,EFEMP1>>EGFR,simple,1,1,EFEMP1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19804359,19804359,19804359,1,1,Legacy_native,0,,NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,Inferred,Inferred,0,,0
ARF4,,EGFR,,,,2221,DEVCOMLR:9544:5E99D934C4A9,mmulatta_development_LR002189,ARF4,EGFR,ARF4>>EGFR,simple,1,1,ARF4>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
GNAI2,,EGFR,,,,2222,DEVCOMLR:9544:98F2425A11E9,mmulatta_development_LR002190,GNAI2,EGFR,GNAI2>>EGFR,simple,1,1,GNAI2>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
