L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
PROK1,,LPAR2,,,6047,DEVCOMLR:9913:25192B9E7AF8,BOS_development_LR006012,PROK1,LPAR2,PROK1>>LPAR2,simple,1,1,PROK1>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
SST,,P2RY14,,,6048,DEVCOMLR:9913:DFA10CAC984B,BOS_development_LR006013,SST,P2RY14,SST>>P2RY14,simple,1,1,SST>>P2RY14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
SST,,NPY5R,,,6049,DEVCOMLR:9913:8B37E24EA0D5,BOS_development_LR006014,SST,NPY5R,SST>>NPY5R,simple,1,1,SST>>NPY5R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
SST,,LPAR1,,,6050,DEVCOMLR:9913:76185BF637C8,BOS_development_LR006015,SST,LPAR1,SST>>LPAR1,simple,1,1,SST>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
SST,,MCHR1,,,6051,DEVCOMLR:9913:5C01B1160979,BOS_development_LR006016,SST,MCHR1,SST>>MCHR1,simple,1,1,SST>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
SST,,LPAR2,,,6052,DEVCOMLR:9913:1E09F1E6ECDD,BOS_development_LR006017,SST,LPAR2,SST>>LPAR2,simple,1,1,SST>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
JAG1,,LRP1,,,6053,DEVCOMLR:9913:2BE362C9CCC2,BOS_development_LR006018,JAG1,LRP1,JAG1>>LRP1,simple,1,1,JAG1>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADAM17,,PTCH1,,,6054,DEVCOMLR:9913:750B436D9DE3,BOS_development_LR006019,ADAM17,PTCH1,ADAM17>>PTCH1,simple,1,1,ADAM17>>PTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL20,,P2RY14,,,6055,DEVCOMLR:9913:E7E30A67D4D6,BOS_development_LR006020,CCL20,P2RY14,CCL20>>P2RY14,simple,1,1,CCL20>>P2RY14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL20,,NPY5R,,,6056,DEVCOMLR:9913:321DFA97B2E3,BOS_development_LR006021,CCL20,NPY5R,CCL20>>NPY5R,simple,1,1,CCL20>>NPY5R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL20,,LPAR1,,,6057,DEVCOMLR:9913:AE250B071CB6,BOS_development_LR006022,CCL20,LPAR1,CCL20>>LPAR1,simple,1,1,CCL20>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL20,,MCHR1,,,6058,DEVCOMLR:9913:765DE28BD2B8,BOS_development_LR006023,CCL20,MCHR1,CCL20>>MCHR1,simple,1,1,CCL20>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL20,,LPAR2,,,6059,DEVCOMLR:9913:EC8883AE5BF7,BOS_development_LR006024,CCL20,LPAR2,CCL20>>LPAR2,simple,1,1,CCL20>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
QRFP,,LPAR1,,,6060,DEVCOMLR:9913:8DB4692D4ED4,BOS_development_LR006025,QRFP,LPAR1,QRFP>>LPAR1,simple,1,1,QRFP>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
QRFP,,MCHR1,,,6061,DEVCOMLR:9913:F6F1358BF16A,BOS_development_LR006026,QRFP,MCHR1,QRFP>>MCHR1,simple,1,1,QRFP>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
QRFP,,LPAR2,,,6062,DEVCOMLR:9913:EAF3B31D19B6,BOS_development_LR006027,QRFP,LPAR2,QRFP>>LPAR2,simple,1,1,QRFP>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
HSPG2,,LRP8,,,6063,DEVCOMLR:9913:45B7FFAB2899,BOS_development_LR006028,HSPG2,LRP8,HSPG2>>LRP8,simple,1,1,HSPG2>>LRP8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
LTB,,TRAF2,,,6064,DEVCOMLR:9913:9486120EF428,BOS_development_LR006029,LTB,TRAF2,LTB>>TRAF2,simple,1,1,LTB>>TRAF2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL9,,P2RY14,,,6065,DEVCOMLR:9913:DFE9BF557A7F,BOS_development_LR006030,CXCL9,P2RY14,CXCL9>>P2RY14,simple,1,1,CXCL9>>P2RY14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL9,,NPY5R,,,6066,DEVCOMLR:9913:323B0231E226,BOS_development_LR006031,CXCL9,NPY5R,CXCL9>>NPY5R,simple,1,1,CXCL9>>NPY5R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL9,,LPAR1,,,6067,DEVCOMLR:9913:2CC3232187EF,BOS_development_LR006032,CXCL9,LPAR1,CXCL9>>LPAR1,simple,1,1,CXCL9>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL9,,MCHR1,,,6068,DEVCOMLR:9913:ADB41CDFAFD9,BOS_development_LR006033,CXCL9,MCHR1,CXCL9>>MCHR1,simple,1,1,CXCL9>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL9,,LPAR2,,,6069,DEVCOMLR:9913:7A725AAED0D5,BOS_development_LR006034,CXCL9,LPAR2,CXCL9>>LPAR2,simple,1,1,CXCL9>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
PNOC,,P2RY14,,,6070,DEVCOMLR:9913:CD31BC2850CB,BOS_development_LR006035,PNOC,P2RY14,PNOC>>P2RY14,simple,1,1,PNOC>>P2RY14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
PNOC,,NPY5R,,,6071,DEVCOMLR:9913:E95B8A7E59D0,BOS_development_LR006036,PNOC,NPY5R,PNOC>>NPY5R,simple,1,1,PNOC>>NPY5R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
PNOC,,LPAR1,,,6072,DEVCOMLR:9913:96EEFDB186DE,BOS_development_LR006037,PNOC,LPAR1,PNOC>>LPAR1,simple,1,1,PNOC>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
PNOC,,MCHR1,,,6073,DEVCOMLR:9913:6C33F3B9D9B1,BOS_development_LR006038,PNOC,MCHR1,PNOC>>MCHR1,simple,1,1,PNOC>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
PNOC,,LPAR2,,,6074,DEVCOMLR:9913:2409FFCB67BA,BOS_development_LR006039,PNOC,LPAR2,PNOC>>LPAR2,simple,1,1,PNOC>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
IHH,,SMO,,,6075,DEVCOMLR:9913:F667819906D2,BOS_development_LR006040,IHH,SMO,IHH>>SMO,simple,1,1,IHH>>SMO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
KISS1,,LPAR1,,,6076,DEVCOMLR:9913:E290F67542C6,BOS_development_LR006041,KISS1,LPAR1,KISS1>>LPAR1,simple,1,1,KISS1>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
KISS1,,QRFPR,,,6077,DEVCOMLR:9913:3F18400F4634,BOS_development_LR006042,KISS1,QRFPR,KISS1>>QRFPR,simple,1,1,KISS1>>QRFPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
KISS1,,MCHR1,,,6078,DEVCOMLR:9913:8AFC3A2AAC27,BOS_development_LR006043,KISS1,MCHR1,KISS1>>MCHR1,simple,1,1,KISS1>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
KISS1,,LPAR2,,,6079,DEVCOMLR:9913:4C311DBD3499,BOS_development_LR006044,KISS1,LPAR2,KISS1>>LPAR2,simple,1,1,KISS1>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NMS,,LPAR1,,,6080,DEVCOMLR:9913:4907C7B6067D,BOS_development_LR006045,NMS,LPAR1,NMS>>LPAR1,simple,1,1,NMS>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NMS,,QRFPR,,,6081,DEVCOMLR:9913:A9118DEDBDA2,BOS_development_LR006046,NMS,QRFPR,NMS>>QRFPR,simple,1,1,NMS>>QRFPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NMS,,MCHR1,,,6082,DEVCOMLR:9913:17C8891412B0,BOS_development_LR006047,NMS,MCHR1,NMS>>MCHR1,simple,1,1,NMS>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NMS,,LPAR2,,,6083,DEVCOMLR:9913:6E908B2943A5,BOS_development_LR006048,NMS,LPAR2,NMS>>LPAR2,simple,1,1,NMS>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
UTS2B,,LPAR1,,,6084,DEVCOMLR:9913:65B33A602C07,BOS_development_LR006049,UTS2B,LPAR1,UTS2B>>LPAR1,simple,1,1,UTS2B>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
UTS2B,,QRFPR,,,6085,DEVCOMLR:9913:7E26D213FEFF,BOS_development_LR006050,UTS2B,QRFPR,UTS2B>>QRFPR,simple,1,1,UTS2B>>QRFPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
UTS2B,,MCHR1,,,6086,DEVCOMLR:9913:A97E74B988C1,BOS_development_LR006051,UTS2B,MCHR1,UTS2B>>MCHR1,simple,1,1,UTS2B>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
UTS2B,,LPAR2,,,6087,DEVCOMLR:9913:616342DF0C5E,BOS_development_LR006052,UTS2B,LPAR2,UTS2B>>LPAR2,simple,1,1,UTS2B>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NPB,,LPAR1,,,6088,DEVCOMLR:9913:FCA6AE722300,BOS_development_LR006053,NPB,LPAR1,NPB>>LPAR1,simple,1,1,NPB>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NPB,,MCHR1,,,6089,DEVCOMLR:9913:6B7660894176,BOS_development_LR006054,NPB,MCHR1,NPB>>MCHR1,simple,1,1,NPB>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
NPB,,LPAR2,,,6090,DEVCOMLR:9913:3F3DB83EEE43,BOS_development_LR006055,NPB,LPAR2,NPB>>LPAR2,simple,1,1,NPB>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
RLN3,,LPAR1,,,6091,DEVCOMLR:9913:63740C3D266A,BOS_development_LR006056,RLN3,LPAR1,RLN3>>LPAR1,simple,1,1,RLN3>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
RLN3,,MCHR1,,,6092,DEVCOMLR:9913:2C4F957AB415,BOS_development_LR006057,RLN3,MCHR1,RLN3>>MCHR1,simple,1,1,RLN3>>MCHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
RLN3,,LPAR2,,,6093,DEVCOMLR:9913:E32A32BC602B,BOS_development_LR006058,RLN3,LPAR2,RLN3>>LPAR2,simple,1,1,RLN3>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,NMUR2,,,6094,DEVCOMLR:9913:8C2F9F1CEB74,BOS_development_LR006059,CCL19,NMUR2,CCL19>>NMUR2,simple,1,1,CCL19>>NMUR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,HRH4,,,6095,DEVCOMLR:9913:A51A016C90D4,BOS_development_LR006060,CCL19,HRH4,CCL19>>HRH4,simple,1,1,CCL19>>HRH4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,NMUR1,,,6096,DEVCOMLR:9913:E55BD673625C,BOS_development_LR006061,CCL19,NMUR1,CCL19>>NMUR1,simple,1,1,CCL19>>NMUR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,LPAR2,,,6097,DEVCOMLR:9913:59A305C2F400,BOS_development_LR006062,CCL19,LPAR2,CCL19>>LPAR2,simple,1,1,CCL19>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,RXFP3,,,6098,DEVCOMLR:9913:D3D39811EBA4,BOS_development_LR006063,CCL19,RXFP3,CCL19>>RXFP3,simple,1,1,CCL19>>RXFP3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CCL19,,HRH3,,,6099,DEVCOMLR:9913:FDAE162AE322,BOS_development_LR006064,CCL19,HRH3,CCL19>>HRH3,simple,1,1,CCL19>>HRH3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL16,,HRH4,,,6100,DEVCOMLR:9913:11B2E0F4AD76,BOS_development_LR006065,CXCL16,HRH4,CXCL16>>HRH4,simple,1,1,CXCL16>>HRH4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL16,,NMUR1,,,6101,DEVCOMLR:9913:EFE68A958D00,BOS_development_LR006066,CXCL16,NMUR1,CXCL16>>NMUR1,simple,1,1,CXCL16>>NMUR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL16,,LPAR2,,,6102,DEVCOMLR:9913:32903BA509A0,BOS_development_LR006067,CXCL16,LPAR2,CXCL16>>LPAR2,simple,1,1,CXCL16>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
CXCL16,,RXFP3,,,6103,DEVCOMLR:9913:1C897EBED328,BOS_development_LR006068,CXCL16,RXFP3,CXCL16>>RXFP3,simple,1,1,CXCL16>>RXFP3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
