L1,R1,R2,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
MDK,PTPRZ1,,40,DEVCOMLR:9940:C423398E666D,sheep_development_LR000040,MDK,PTPRZ1,MDK>>PTPRZ1,simple,1,1,MDK>>PTPRZ1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10212223,10212223,10212223,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
MDK,ITGA4,ITGB1,41,DEVCOMLR:9940:3FCE792FD84E,sheep_development_LR000041,MDK,ITGA4|ITGB1,MDK>>ITGA4|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,15466886,15466886,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,2
C3,ITGAM,ITGB2,42,DEVCOMLR:9940:2945F920EA61,sheep_development_LR000042,C3,ITGAM|ITGB2,C3>>ITGAM|ITGB2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
NPPC,NPR2,,43,DEVCOMLR:9940:EC9AA2D48ADF,sheep_development_LR000043,NPPC,NPR2,NPPC>>NPR2,simple,1,1,NPPC>>NPR2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1309330;1672777;12709393;19805384,1309330;1672777;12709393;19805384,1309330;1672777;12709393;19805384,4,4,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
HGF,MET,,44,DEVCOMLR:9940:21E93FBAA786,sheep_development_LR000044,HGF,MET,HGF>>MET,simple,1,1,HGF>>MET,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1655405;1846706;15167892;18495663;19433454;22689693,1655405;1846706;15167892;18495663;19433454;22689693,1655405;1846706;15167892;18495663;19433454;22689693,6,6,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
NTF3,NTRK3,,45,DEVCOMLR:9940:6850750E4CE6,sheep_development_LR000045,NTF3,NTRK3,NTF3>>NTRK3,simple,1,1,NTF3>>NTRK3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7679912;9488719,7679912;9488719,7679912;9488719,2,2,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
LGALS9,CD44,,46,DEVCOMLR:9940:77AA5B55E43D,sheep_development_LR000046,LGALS9,CD44,LGALS9>>CD44,simple,1,1,LGALS9>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
TNC,ITGA9,ITGB1,47,DEVCOMLR:9940:1A0D80D4C111,sheep_development_LR000047,TNC,ITGA9|ITGB1,TNC>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7693733;9219848;14715956;29259017,7693733;9219848;14715956;29259017,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,2
TNR,ITGA9,ITGB1,48,DEVCOMLR:9940:2AFC37A35C61,sheep_development_LR000048,TNR,ITGA9|ITGB1,TNR>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
TNN,ITGA9,ITGB1,49,DEVCOMLR:9940:4E86F2F44CEC,sheep_development_LR000049,TNN,ITGA9|ITGB1,TNN>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
TNXB,ITGA9,ITGB1,50,DEVCOMLR:9940:F0D25A5AE612,sheep_development_LR000050,TNXB,ITGA9|ITGB1,TNXB>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL1A1,ITGA9,ITGB1,51,DEVCOMLR:9940:75EF9D3F5F01,sheep_development_LR000051,COL1A1,ITGA9|ITGB1,COL1A1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10464311;31987794,10464311;31987794,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL1A2,ITGA9,ITGB1,52,DEVCOMLR:9940:D3F43926B35A,sheep_development_LR000052,COL1A2,ITGA9|ITGB1,COL1A2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10464311;31987794,10464311;31987794,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL2A1,ITGA9,ITGB1,53,DEVCOMLR:9940:619D8466CB80,sheep_development_LR000053,COL2A1,ITGA9|ITGB1,COL2A1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,7520045;9685391;30854241,7520045;9685391;30854241,3,3,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A1,ITGA9,ITGB1,54,DEVCOMLR:9940:81363B438655,sheep_development_LR000054,COL4A1,ITGA9|ITGB1,COL4A1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,8223488;10381815,8223488;10381815,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A2,ITGA9,ITGB1,55,DEVCOMLR:9940:77D0975C98BB,sheep_development_LR000055,COL4A2,ITGA9|ITGB1,COL4A2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10381815;12123670,10381815;12123670,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A3,ITGA9,ITGB1,56,DEVCOMLR:9940:7D2F7D429518,sheep_development_LR000056,COL4A3,ITGA9|ITGB1,COL4A3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10381815;12682293,10381815;12682293,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A4,ITGA9,ITGB1,57,DEVCOMLR:9940:8970183A4682,sheep_development_LR000057,COL4A4,ITGA9|ITGB1,COL4A4>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10381815;12123670,10381815;12123670,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A5,ITGA9,ITGB1,58,DEVCOMLR:9940:CB8DED14E108,sheep_development_LR000058,COL4A5,ITGA9|ITGB1,COL4A5>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10381815,10381815,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL4A6,ITGA9,ITGB1,59,DEVCOMLR:9940:1D4B2003ADA5,sheep_development_LR000059,COL4A6,ITGA9|ITGB1,COL4A6>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10381815;12123670,10381815;12123670,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
COL6A1,ITGA9,ITGB1,60,DEVCOMLR:9940:B0FE5FE21180,sheep_development_LR000060,COL6A1,ITGA9|ITGB1,COL6A1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL6A2,ITGA9,ITGB1,61,DEVCOMLR:9940:8654F9366441,sheep_development_LR000061,COL6A2,ITGA9|ITGB1,COL6A2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL6A3,ITGA9,ITGB1,62,DEVCOMLR:9940:9D467CA03E66,sheep_development_LR000062,COL6A3,ITGA9|ITGB1,COL6A3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL6A5,ITGA9,ITGB1,63,DEVCOMLR:9940:167F682DC935,sheep_development_LR000063,COL6A5,ITGA9|ITGB1,COL6A5>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL6A6,ITGA9,ITGB1,64,DEVCOMLR:9940:6450823BE9A6,sheep_development_LR000064,COL6A6,ITGA9|ITGB1,COL6A6>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL9A1,ITGA9,ITGB1,65,DEVCOMLR:9940:3636B10CDAF1,sheep_development_LR000065,COL9A1,ITGA9|ITGB1,COL9A1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL9A2,ITGA9,ITGB1,66,DEVCOMLR:9940:086120281E0A,sheep_development_LR000066,COL9A2,ITGA9|ITGB1,COL9A2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL9A3,ITGA9,ITGB1,67,DEVCOMLR:9940:514F76EEAE84,sheep_development_LR000067,COL9A3,ITGA9|ITGB1,COL9A3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
LAMA1,ITGA9,ITGB1,68,DEVCOMLR:9940:FF0E50E10FDD,sheep_development_LR000068,LAMA1,ITGA9|ITGB1,LAMA1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9688542;11278916;16413178,9688542;11278916;16413178,3,3,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMA2,ITGA9,ITGB1,69,DEVCOMLR:9940:1DB2084A2229,sheep_development_LR000069,LAMA2,ITGA9|ITGB1,LAMA2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,11278916;16413178,11278916;16413178,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMA3,ITGA9,ITGB1,70,DEVCOMLR:9940:889DE5BB6F00,sheep_development_LR000070,LAMA3,ITGA9|ITGB1,LAMA3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,2032285;12123670;16413178,2032285;12123670;16413178,3,3,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMA4,ITGA9,ITGB1,71,DEVCOMLR:9940:CF721D1D02AD,sheep_development_LR000071,LAMA4,ITGA9|ITGB1,LAMA4>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10585296;12454288,10585296;12454288,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMA5,ITGA9,ITGB1,72,DEVCOMLR:9940:71A07AC41630,sheep_development_LR000072,LAMA5,ITGA9|ITGB1,LAMA5>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9624186;10194432;16413178,9624186;10194432;16413178,3,3,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMB1,ITGA9,ITGB1,73,DEVCOMLR:9940:0729475B6DA3,sheep_development_LR000073,LAMB1,ITGA9|ITGB1,LAMB1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9624186;10585296;11278916;16413178,9624186;10585296;11278916;16413178,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMB2,ITGA9,ITGB1,74,DEVCOMLR:9940:D7963EFC88BF,sheep_development_LR000074,LAMB2,ITGA9|ITGB1,LAMB2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,16413178,16413178,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMB3,ITGA9,ITGB1,75,DEVCOMLR:9940:ED711BA85804,sheep_development_LR000075,LAMB3,ITGA9|ITGB1,LAMB3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,12123670;16413178,12123670;16413178,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMC1,ITGA9,ITGB1,76,DEVCOMLR:9940:99EE4882CCF9,sheep_development_LR000076,LAMC1,ITGA9|ITGB1,LAMC1>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9624186;10585296;11278916;16413178,9624186;10585296;11278916;16413178,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMC2,ITGA9,ITGB1,77,DEVCOMLR:9940:6A6B8F382D05,sheep_development_LR000077,LAMC2,ITGA9|ITGB1,LAMC2>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9624186;16413178,9624186;16413178,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,1
LAMC3,ITGA9,ITGB1,78,DEVCOMLR:9940:1385A8298168,sheep_development_LR000078,LAMC3,ITGA9|ITGB1,LAMC3>>ITGA9|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
VTN,ITGAV,ITGB1,79,DEVCOMLR:9940:A1B3258C6334,sheep_development_LR000079,VTN,ITGAV|ITGB1,VTN>>ITGAV|ITGB1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,1532572;1693626;1694173;7559467;11156415;18599809;23154389;33526813,1532572;1693626;1694173;7559467;11156415;18599809;23154389;33526813,8,8,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,2
COL1A1,CD44,,80,DEVCOMLR:9940:419F79930026,sheep_development_LR000080,COL1A1,CD44,COL1A1>>CD44,simple,1,1,COL1A1>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1730778,1730778,1730778,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
COL1A2,CD44,,81,DEVCOMLR:9940:427860F3CA66,sheep_development_LR000081,COL1A2,CD44,COL1A2>>CD44,simple,1,1,COL1A2>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1730778,1730778,1730778,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,Inferred,Inferred,0,,0
COL2A1,CD44,,82,DEVCOMLR:9940:5843C688666C,sheep_development_LR000082,COL2A1,CD44,COL2A1>>CD44,simple,1,1,COL2A1>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A1,CD44,,83,DEVCOMLR:9940:16C821B18097,sheep_development_LR000083,COL4A1,CD44,COL4A1>>CD44,simple,1,1,COL4A1>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A2,CD44,,84,DEVCOMLR:9940:DFF59A111AA1,sheep_development_LR000084,COL4A2,CD44,COL4A2>>CD44,simple,1,1,COL4A2>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A3,CD44,,85,DEVCOMLR:9940:068F9AC57A0D,sheep_development_LR000085,COL4A3,CD44,COL4A3>>CD44,simple,1,1,COL4A3>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A4,CD44,,86,DEVCOMLR:9940:321FFD8CA08F,sheep_development_LR000086,COL4A4,CD44,COL4A4>>CD44,simple,1,1,COL4A4>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A5,CD44,,87,DEVCOMLR:9940:E4B0FAF55FC8,sheep_development_LR000087,COL4A5,CD44,COL4A5>>CD44,simple,1,1,COL4A5>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
COL4A6,CD44,,88,DEVCOMLR:9940:BDA4D81A4B60,sheep_development_LR000088,COL4A6,CD44,COL4A6>>CD44,simple,1,1,COL4A6>>CD44,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,sheep_L-R-develoment.csv,sheep,Ovis aries,9940,development,legacy_context_member,,,0,,0
