from,to
Fstl5,Pycard
Csrp3,Pycard
Prkar1a,Pycard
Prkag2,Pycard
Cd40lg,Pycard
Pappa,Pycard
Naip6,Pycard
Src,Pycard
Baz1b,Pycard
Igf1r,Pycard
Brca1,Pycard
Naa15,Pycard
Sfmbt1,Pycard
Pop1,Pycard
Tshz2,Pycard
Traf3,Pycard
Ptk2b,Pycard
Nlrc3,Pycard
Bves,Pycard
Popdc2,Pycard
Mnda,Pycard
Pml,Pycard
B3gnt4,Pycard
Stc1,Pycard
Ralb,Pycard
Aldh16a1,Pycard
Lig3,Pycard
Cul2,Pycard
Xdh,Pycard
Mbd3,Pycard
Bcl2l1,Pycard
Serinc1,Pycard
Bmyc,Pycard
Pon1,Pycard
Vegfa,Pycard
Abl1,Pycard
Malt1,Pycard
Inpp4b,Pycard
Naip1,Pycard
Pak1,Pycard
Panx1,Pycard
Maf,Pycard
Musk,Pycard
Trp53,Pycard
Fcf1,Pycard
Tpm4,Pycard
Slc22a6,Pycard
Inhbb,Pycard
Birc5,Pycard
Naip5,Pycard
Usp50,Pycard
Hnf4g,Pycard
Trim46,Pycard
Naip2,Pycard
Ppp2ca,Rpgrip1l
Ptma,Rpgrip1l
Lgals1,Rpgrip1l
Hspa5,Rpgrip1l
Sirt1,Rpgrip1l
Krt7,Maz
Sirt1,Maz
Ldha,Maz
Nos3,Maz
Aqp2,Stx4a
Cd274,Cdipt
Bak1,Cdipt
Krt8,Cdipt
Aqp2,Cdipt
Star,Cdipt
Sirt1,Kat8
Hyou1,Nomo1
Dnmt1,Nomo1
Hspa5,Nomo1
Tlr4,Nomo1
Amot,Nomo1
Tbr1,Nomo1
Egln1,Nomo1
Aqp1,Il21r
Cul1,Ccp110
Hif1a,Ccp110
Amot,Ccp110
Hif1a,Slc6a2
Irx5,Slc6a2
Nfatc1,Slc6a2
Hspa5,Rnf40
Mtor,Rnf40
Acta2,Rnf40
Hyou1,Rnf40
Ldha,Aqp9
Slc16a3,Aqp9
Aqp2,Aqp9
Serpinh1,Aagab
Serpinh1,Lactb
Acta2,Coro2b
Hsd17b3,Coro2b
Ppp2ca,Coro2b
Cd4,Csk
Cd274,Csk
Vegfa,Csk
Igf1,Csk
Flt1,Csk
Bak1,Herc1
Sox9,Herc1
Sod1,Trip4
Cd4,Acsbg1
Slc2a1,Acsbg1
Cts7,Igdcc4
Ttr,Igdcc4
Cts8,Igdcc4
Ctsq,Igdcc4
Cst3,Igdcc4
Serpinh1,Rab11a
Atp6ap2,Rab11a
Edn1,Rab11a
Hspa5,Rab11a
Hyou1,Rab11a
Acta2,Rab11a
Ptma,Rab11a
Slc2a1,Rab11a
Cts8,Ctsh
Ctsq,Ctsh
Cst3,Ctsh
Cts7,Ctsh
Cd274,Cd276
Ldha,Fah
Aqp2,Fah
Aqp1,Fah
Ascl2,Ehd4
Adam17,Ehd4
Mtor,Cep152
Cul1,Gabpb1
Ppp2ca,Tjp1
Serpinh1,Tjp1
Vegfa,Tjp1
Krt8,Tjp1
Aqp1,Bmf
Bak1,Bmf
Egr1,Bmf
Hspa5,Dnajc17
Hyou1,Dnajc17
Serpinh1,Eif3j2
Serpinh1,Eif3j1
Cd74,Eif3j2
Cd74,Eif3j1
Mtor,Eif3j2
Mtor,Eif3j1
Hspa5,Rhov
Mtor,Vps18
Cul1,Oip5
Agtr1a,Oip5
Vegfa,Gm9833
Vegfa,Myef2
Pdk1,Sgk3
Mtor,Sgk3
Igf1,Sgk3
Nfe2l2,Pdgfrl
Igf1,Pdgfrl
Vegfa,Pdgfrl
Amot,Cspp1
Hyou1,Cspp1
Ppp2ca,Trim35
Cd274,Trim35
Adam17,Car2
Cul1,Car2
Hyou1,Car2
Ambp,Car2
Emcn,Car2
Slc16a3,Car2
Hspa5,Car2
Slc2a1,Car2
Atp6ap2,Car2
Il11,Fzd3
Prl3d1,Fzd3
Inhba,Fzd3
Bmp10,Fzd3
Vegfa,Fzd3
Prl3b1,Fzd3
Prl7b1,Fzd3
Igf1,Fzd3
Vangl2,Fzd3
Edn1,Fzd3
Inha,Fzd3
Prl2c5,Fzd3
Prl2c2,Fzd3
Prl8a2,Fzd3
Ppp2ca,Ints9
Pycard,Ripk2
Tlr4,Ripk2
Edn1,Ripk2
Cd274,Ripk2
Sod1,Ripk2
Kit,Eya1
Ephb4,Eya1
Cst3,Eya1
Flt1,Eya1
Prl2c5,Nbn
Prl2c2,Nbn
Mus81,Nbn
Sirt1,Nbn
Mtor,Nbn
Prl8a2,Nbn
Prl3b1,Nbn
Prl3d1,Nbn
Prl7b1,Nbn
Hif1a,Nbn
Vegfa,Trpa1
Lnpep,Cpq
Mus81,Decr1
Kit,Decr1
Hsd17b3,Decr1
Nos1,Decr1
Nos3,Decr1
Cyp17a1,Decr1
Hmox1,Decr1
Srd5a1,Decr1
Tlr4,Decr1
Hif1a,Ube2w
Hspa5,Ube2w
Cul1,Ube2w
Mus81,Pop1
Dnmt1,Pop1
Cul1,Pop1
Egr1,Pop1
Tbr1,Pop1
Hyou1,Pop1
Sirt1,Pop1
Nlrp3,Pop1
Amot,Pop1
Lin28a,Pop1
Egln1,Pop1
Hspa5,Pop1
Cul1,Ikbkb
Hif1a,Ikbkb
Hmgb1,Ikbkb
Tlr4,Ikbkb
Ppp2ca,Ikbkb
Il33,Ikbkb
Hsd3b1,Ikbkb
Adam17,Ikbkb
Epas1,Ikbkb
Pycard,Ikbkb
Serpine1,Plat
Agtr1a,Plat
Erg,Plat
Krt8,Plat
Prl3b1,Plat
Sirt1,Plat
Adm,Plat
Prl3d1,Plat
Flt1,Plat
Prl7b1,Plat
Hsd17b1,Plat
Prl8a2,Plat
Adam17,Plat
Igf1,Plat
Prl2c2,Plat
Lgals1,Plat
Prl2c5,Plat
Col1a1,Plat
Atp6ap2,Jph1
Hspa5,Jph1
Lrp8,Jph1
Hyou1,Jph1
Ephb4,Jph1
Ppp2ca,Stk3
Hif1a,Stk3
Acta2,Stk3
Hspa5,Stk3
Amot,Stk3
Prkaa1,Gdap1
Egr1,Gdap1
Rgs2,Rab2a
Ldha,Rab2a
Krt7,Rab2a
Hyou1,Rab2a
Atp6ap2,Rab2a
Krt8,Rab2a
Rgs2,Eif3e
Dnmt1,Eif3e
Mtor,Eif3e
Cd4,Eif3e
Hspa5,Eif3e
Mus81,Eif3e
Eif2a,Eif3e
Amot,Eif3e
Hyou1,Eif3e
Egln1,Eif3e
Cd74,Eif3e
Hif1a,Eif3e
Tbr1,Eif3e
Sod1,Eif3e
Hyou1,Emc2
Lrp8,Emc2
Hspa5,Emc2
Atp6ap2,Emc2
Ephb4,Emc2
Rbfox2,Esrp1
Lrp8,Ndrg1
Hif1a,Ndrg1
Sirt1,Ndrg1
Egr1,Ndrg1
Ephb4,Ndrg1
Hspa5,Ndrg1
Ldha,Ndrg1
Erg,Ndrg1
S1pr2,Ndrg1
Atp6ap2,Ndrg1
Hspa5,Stmn2
Mmp9,Stmn2
Hif1a,Stmn2
Sox9,Trps1
Grn,Trps1
Nfatc1,Trps1
Dnmt1,Trps1
Krt8,Spag1
Prl3d1,Spag1
Prl2c2,Spag1
Igf1,Spag1
Prl7b1,Spag1
Prl3b1,Spag1
Cul1,Spag1
Sod1,Spag1
Prl2c5,Spag1
Krt7,Spag1
Cd274,Spag1
Ldha,Spag1
Hsd17b1,Spag1
Hyou1,Spag1
Prl8a2,Spag1
Eif2a,Hemt1
Eif2a,Gml
Sirt1,Hemt1
Sirt1,Gml
Kit,Ubr5
Nlrp3,Ubr5
Ppp2ca,Ubr5
Bak1,Ubr5
Hspa5,Ubr5
Erg,Ubr5
Cul1,Ubr5
Cd74,Ubr5
Grn,Ubr5
Krt7,Ubr5
Id2,Tsta3
Slc2a1,Tsta3
Acta2,Pycrl
Hspa5,Pycrl
Kdm6b,Pycrl
Hyou1,Eef1d
Cul1,Eef1d
Tbr1,Eef1d
Egln1,Eef1d
Kdm6b,Eef1d
Krt7,Eef1d
Sod1,Eef1d
Slc2a1,Eef1d
Krt8,Eef1d
Amot,Eef1d
Serpinh1,Eef1d
Hspa5,Eef1d
Dnmt1,Eef1d
Cyp17a1,Sqle
Ppp2ca,Ints10
Ppp2ca,Eri1
Grn,Eri1
Adm,Slc39a14
Nfe2l2,Slc39a14
Cul1,Dctn6
Sod1,Dctn6
Hyou1,Dctn6
Hspa5,Gsr
Ldha,Gsr
Prkaa1,Gsr
Adam17,Tnfrsf10b
Ttr,Tnfrsf10b
Serpinh1,Ppp2cb
Acta2,Ppp2cb
Ppp2ca,Ppp2cb
Mtor,Ppp2cb
Sod1,Ppp2cb
Ambp,Ppp2cb
Cul1,Ppp2cb
Lgals1,Tusc3
Hspa5,Klhdc4
Sod1,Mcm4
Pycard,Mcm4
Dnmt1,Mcm4
Cul1,Mcm4
Egln1,Mcm4
Hspa5,Mcm4
Adam17,Adam2
Aqp1,Kctd9
Slc2a1,Kctd9
Nfatc1,Asah1
Adam17,Asah1
Adm,Asah1
Vegfa,Asah1
Cd74,Asah1
Dcaf13,Asah1
Lnpep,Asah1
Cyp11a1,Asah1
Ttr,Asah1
Hspa5,Asah1
Pcdh12,Asah1
Mmp9,Asah1
Hif1a,Bnip3l
Bak1,Bnip3l
Eng,Man2b1
Mtor,Tulp2
Hif1a,Nucb1
Hspa5,Nucb1
Amot,Nucb1
Hsd17b3,Dhdh
Nfe2l2,Dhdh
Lnpep,Dhdh
Nos1,Dhdh
Ttr,Dhdh
Nos3,Dhdh
Vegfa,Dhdh
Srd5a1,Dhdh
Cyp17a1,Dhdh
Cul1,Gys1
Atp6ap2,Gys1
Grn,Gys1
Hyou1,Gys1
Hspa5,Gys1
Kit,Gys1
Amot,Gys1
Egr1,Gys1
Tbr1,Gys1
Dnmt1,Gys1
Egln1,Gys1
Cd4,Map4k1
Pdk1,Map4k1
Sod1,Map4k1
Hyou1,Ech1
Timp1,Ech1
Hspa5,Ech1
Tbr1,Ech1
Dnmt1,Ech1
Egln1,Ech1
Amot,Ech1
Pdk1,Ech1
Hspa5,Hnrnpl
Rbfox2,Hnrnpl
Dnmt1,Hnrnpl
Slc2a1,Hnrnpl
Hif1a,Hnrnpl
Cul1,Hnrnpl
Nfatc1,Hnrnpl
Hyou1,Hnrnpl
Tnrc18,Hnrnpl
Lgals1,Hnrnpl
Amot,Hnrnpl
Igf1,Hnrnpl
Ccng2,Hnrnpl
Hsd11b2,Hnrnpl
Egln1,Hnrnpl
Tbr1,Hnrnpl
Nos3,Hnrnpl
Serpinh1,Hnrnpl
Vegfa,Hnrnpl
Hmgb1,Hnrnpl
Lrp8,Hnrnpl
Cul1,Nfkbib
Prl2c5,Nfkbib
Prl8a2,Nfkbib
Hspa5,Nfkbib
Bak1,Nfkbib
Igf1,Nfkbib
Prl2c2,Nfkbib
Hsd17b1,Nfkbib
Prl3b1,Nfkbib
Nfatc1,Nfkbib
Prl3d1,Nfkbib
Prl7b1,Nfkbib
Hif1a,Nfkbib
Adam17,Nfkbib
Dcaf13,Tubb4a
Ppp2ca,Tubb4a
Hspa5,Tubb4a
Krt8,Tubb4a
Cul1,Tubb4a
Sod1,Tubb4a
Acta2,Tubb4a
Cul1,Sars2
Pdk1,Sars2
Hspa5,Sars2
Nfatc1,Sars2
Hyou1,Sars2
Amot,Sars2
Egln1,Sars2
Acta2,Sars2
Tbr1,Sars2
Dcaf13,Sars2
Dnmt1,Sars2
Kit,Kcna7
Cul1,Snrnp70
Hspa5,Snrnp70
Adam17,Snrnp70
Slc2a1,Snrnp70
Ldha,Snrnp70
Lin28a,Snrnp70
Cd274,Snrnp70
Serpinh1,Snrnp70
Hmgb1,Relb
Cul1,Relb
Hspa5,Relb
Dnmt1,Relb
Cts7,Relb
Sirt1,Relb
Hif1a,Relb
Ctsq,Relb
Cts8,Relb
Cd4,Fcgrt
Ascl2,Fcgrt
Ldha,Pih1d1
Krt8,Pih1d1
Grn,Pih1d1
Serpinh1,Pih1d1
Lgals1,Pih1d1
Eif2a,Pih1d1
Mtor,Pih1d1
Ppp2ca,Pih1d1
Hspa5,Pih1d1
Ldha,Ckm
Cd274,Arhgef18
Atp6ap2,Ppp1r13l
Nfe2l2,Ppp1r13l
Hspa5,Ercc2
Acta2,Ercc2
Eif2a,Ercc2
Mtor,Dot1l
Hspa5,Dot1l
Sirt1,Dot1l
Agtr1a,Cd37
Ttr,Sf3a2
Star,Dkkl1
Kit,Lyl1
Id2,Lyl1
Egr1,Lyl1
Agtr1a,Oaz1
Kit,Dmpk
Hspa5,Dmpk
Acta2,Dmpk
Grn,Cd209a
Grn,Cd209c
Nos3,Il4i1
Cd4,Il4i1
Dnmt1,Il4i1
Grn,Aes
Lgals1,Aes
Prkaa1,Aes
Dnmt3l,Aes
Cd4,Nova2
Igf1,Nova2
Serpine1,Nova2
Hspa5,Nova2
Bak1,Nova2
Lrp8,Nova2
Rbfox2,Nova2
Aplnr,Nova2
Acta2,Sgta
C1qa,Sgta
Cts8,Sgta
Cul1,Sgta
Ctsq,Sgta
Hspa5,Sgta
Serpinh1,Sgta
Serpine1,Sgta
Hmox1,Sgta
Aqp4,Sgta
Ldha,Sgta
Grn,Sgta
Cts7,Sgta
Hif1a,Sgta
Slc2a1,Sgta
Ascl2,Sgta
Klrc1,Pira2
Cd4,Pira2
Epas1,Med25
Prl3b1,Med25
Prl2c5,Med25
Prl3d1,Med25
Prl8a2,Med25
Igf1,Med25
Hsd17b1,Med25
Prl2c2,Med25
Prl7b1,Med25
Nkx2-5,Timm44
Cd74,Timm44
Serpinh1,Timm44
Col1a1,Timm44
Pdk1,Timm44
Adam17,Timm44
Serpine1,Timm44
Mmp9,Timm44
Hspa5,Asf1b
Mtor,Asf1b
Acta2,Asf1b
Nfe2l2,Tnnt1
Ascl2,Fam32a
Nfe2l2,Fam32a
Cul1,Ppp6r1
Tbr1,Ppp6r1
Hyou1,Ppp6r1
Amot,Ppp6r1
Cd74,Ppp6r1
Hif1a,Ppp6r1
Prl2c5,Med26
Prl2c2,Med26
Prl3b1,Med26
Epas1,Med26
Nfe2l2,Med26
Prl3d1,Med26
Prl7b1,Med26
Edn1,Med26
Prl8a2,Med26
Cd74,Akap8
Col1a1,Akap8
Kdm6b,Akap8
Hspa5,Akap8
Hspa5,Ilvbl
Atp6ap2,Ilvbl
Hyou1,Ilvbl
Slc2a1,Aurkc
Nfe2l2,Aurkc
Ascl2,Aurkc
Mus81,Pop4
Grn,Pop4
Ppp2ca,Pop4
Igf1,Ccne1
Prl8a2,Ccne1
Prl3b1,Ccne1
Prl3d1,Ccne1
Prl2c5,Ccne1
Cul1,Ccne1
Hmox1,Ccne1
Prl2c2,Ccne1
Prl7b1,Ccne1
Bak1,Ccne1
Hsd17b1,Ccne1
Slc2a1,Ccne1
Ttr,Ccne1
Nfe2l2,Ccne1
Vegfa,Ccne1
Acta2,Uri1
Ppp2ca,Uri1
Bmp10,Uri1
Cul1,Uri1
Hif1a,Pdcd5
Hspa5,Pdcd5
Cul1,Pdcd5
Edn1,Pdcd5
Adm,Pdcd5
Ppp2ca,Rps16
Acta2,Rps16
Cul1,Rps16
Mtor,Rps16
Hspa5,Rps16
Eif2a,Rps16
Cul1,Timm50
Hif1a,Timm50
Dnmt1,Timm50
Serpinh1,Timm50
Krt8,Timm50
Hsd3b1,Timm50
Hspa5,Timm50
Hyou1,Timm50
Tbr1,Timm50
Egln1,Timm50
Amot,Timm50
Dcaf13,Fbl
Acta2,Fbl
Erg,Fbl
Eif2a,Fbl
Hspa5,Fbl
Lin28a,Fbl
Bak1,Fbl
Adh5,Fbl
Sirt1,Dyrk1b
Il33,Akt2
Mtor,Akt2
Flt1,Akt2
Kit,Akt2
Ppp2ca,Akt2
Cul1,Akt2
Bak1,Akt2
Vegfa,Akt2
Atp6ap2,Akt2
Pdk1,Akt2
Cd4,Akt2
Adam17,Akt2
Egln1,Akt2
Prkaa1,Akt2
Hspa5,Akt2
Lgals1,Pld3
Atp6ap2,Pld3
Lrp8,Pld3
Bak1,Pld3
Hspa5,Pld3
Kit,Pld3
Ephb4,Pld3
Hif1a,Pias4
Star,Numbl
Sod1,Ccdc94
Hspa5,Ccdc94
Ptma,Tbcb
Hspa5,Tbcb
Dnmt1,Tbcb
Hif1a,Tbcb
Ascl2,Tbcb
Rbfox2,Polr2i
Ttr,Slc1a5
Cst3,Slc1a5
Adam17,Slc1a5
Cts8,Slc1a5
Ctsq,Slc1a5
Cts7,Slc1a5
Hmgb1,Slc1a5
Ascl2,Slc1a5
Adm,Slc1a5
Nos3,Slc1a5
Synb,Slc1a5
Syna,Slc1a5
Nfe2l2,Slc1a5
Igf1,Slc1a5
Serpinh1,Tjp3
Dnmt3l,Tjp3
Bak1,Aplp1
Kit,Aplp1
Hspa5,Ccdc9
Erg,Hnrnpul1
Hspa5,Hnrnpul1
Cul1,Hnrnpul1
Cul1,Fzr1
Cyp17a1,Fzr1
Hif1a,Fzr1
Kit,Fzr1
Slc16a1,Ceacam5
Slc16a1,Psg17
Slc16a1,Psg29
Slc16a1,Psg19
Slc16a1,Ceacam13
Slc16a1,Psg20
Lgals1,Ceacam5
Lgals1,Psg17
Lgals1,Psg29
Lgals1,Psg19
Lgals1,Ceacam13
Lgals1,Psg20
Ttr,Plin3
Serpinh1,Plin3
Lgals1,Plin3
Mtor,Plin3
Dnmt3l,Plin3
Dnmt1,Myh14
Hspa5,Myh14
Amot,Myh14
Krt7,Myh14
Egln1,Myh14
Hyou1,Myh14
Hmgb1,Myh14
Krt8,Myh14
Id2,Myh14
Nkx2-5,Myh14
Tbr1,Myh14
Pdk1,Mrpl4
Cd4,Siglece
Kit,Cd79a
Tlr4,Cd79a
Aqp1,Cd79a
Vegfa,Cd79a
Cd4,Cd79a
Il33,Cd79a
Hspa5,Cd79a
Hmox1,Cd79a
Ambp,Cd79a
Adam17,Cd79a
Cd69,Cd79a
Acta2,Lim2
Acta2,Gltscr2
Ptma,Gltscr2
Hspa5,Gltscr2
Edn1,Nkg7
Klrc1,Nkg7
Atp6ap2,Nkg7
Irx5,Etfb
Hyou1,Etfb
Atp6ap2,Etfb
Sod1,Etfb
Krt8,Etfb
Pdk1,Etfb
Hspa5,Etfb
C1qa,Cd33
C1qa,Siglech
Bmp10,Cd33
Bmp10,Siglech
Sox9,Ceacam1
Slc2a1,Babam1
Slc2a1,Tyk2
Adam17,Tyk2
Kit,Tyk2
Il11,Tyk2
Lrp8,Tyk2
Edn1,Tyk2
Adm,Tyk2
Hsd3b1,Sult2a5
Hsd3b1,Sult2a6
Hsd3b1,Sult2a3
Hsd3b1,Sult2a7
Hsd3b1,Sult2a1
Hsd3b1,2810007J24Rik
Hsd3b1,Sult2a4
Prl7b1,Sult2a5
Prl7b1,Sult2a6
Prl7b1,Sult2a3
Prl7b1,Sult2a7
Prl7b1,Sult2a1
Prl7b1,2810007J24Rik
Prl7b1,Sult2a4
Cyp17a1,Sult2a5
Cyp17a1,Sult2a6
Cyp17a1,Sult2a3
Cyp17a1,Sult2a7
Cyp17a1,Sult2a1
Cyp17a1,2810007J24Rik
Cyp17a1,Sult2a4
Prl8a2,Sult2a5
Prl8a2,Sult2a6
Prl8a2,Sult2a3
Prl8a2,Sult2a7
Prl8a2,Sult2a1
Prl8a2,2810007J24Rik
Prl8a2,Sult2a4
Hsd17b1,Sult2a5
Hsd17b1,Sult2a6
Hsd17b1,Sult2a3
Hsd17b1,Sult2a7
Hsd17b1,Sult2a1
Hsd17b1,2810007J24Rik
Hsd17b1,Sult2a4
Cyp11a1,Sult2a5
Cyp11a1,Sult2a6
Cyp11a1,Sult2a3
Cyp11a1,Sult2a7
Cyp11a1,Sult2a1
Cyp11a1,2810007J24Rik
Cyp11a1,Sult2a4
Prl3b1,Sult2a5
Prl3b1,Sult2a6
Prl3b1,Sult2a3
Prl3b1,Sult2a7
Prl3b1,Sult2a1
Prl3b1,2810007J24Rik
Prl3b1,Sult2a4
Prl2c5,Sult2a5
Prl2c5,Sult2a6
Prl2c5,Sult2a3
Prl2c5,Sult2a7
Prl2c5,Sult2a1
Prl2c5,2810007J24Rik
Prl2c5,Sult2a4
Prl2c2,Sult2a5
Prl2c2,Sult2a6
Prl2c2,Sult2a3
Prl2c2,Sult2a7
Prl2c2,Sult2a1
Prl2c2,2810007J24Rik
Prl2c2,Sult2a4
Prl3d1,Sult2a5
Prl3d1,Sult2a6
Prl3d1,Sult2a3
Prl3d1,Sult2a7
Prl3d1,Sult2a1
Prl3d1,2810007J24Rik
Prl3d1,Sult2a4
Ascl2,Sult2a5
Ascl2,Sult2a6
Ascl2,Sult2a3
Ascl2,Sult2a7
Ascl2,Sult2a1
Ascl2,2810007J24Rik
Ascl2,Sult2a4
Nos3,Cdc37
Tbr1,Cdc37
Prkaa1,Cdc37
Mtor,Cdc37
Egln1,Cdc37
Hyou1,Cdc37
Dnmt1,Cdc37
Hspa5,Cdc37
Cul1,Cdc37
Atp6ap2,Cdc37
Amot,Cdc37
Grn,Cdc37
Hspa5,Napa
Serpinh1,Napa
Ldha,Napa
Slc2a1,Napa
Hyou1,Napa
Rgs2,Rabac1
Sirt1,Atp1a3
Ctsq,Atp1a3
Cts7,Atp1a3
Cts8,Atp1a3
Pcdh12,Ptprs
Ephb4,Ptprs
Kit,Ptprs
Flt1,Ptprs
Vangl2,Znrf4
Ttr,Kdelr1
Mest,Kdelr1
Ldha,Kdelr1
Col1a1,Cyth2
Cd69,Cyth2
Egln1,Grwd1
Amot,Grwd1
Dcaf13,Grwd1
Hyou1,Grwd1
Hspa5,Grwd1
Cul1,Grwd1
Dnmt1,Grwd1
Tbr1,Grwd1
Krt7,Grwd1
Krt8,Grwd1
Ldha,Grin2d
Krt7,Grin2d
Ldha,Lig1
Rgs2,Lig1
Mmp9,Siglec5
Tlr4,Siglec5
Cd4,Siglec5
Edn1,Pla2g4c
Prkaa1,Rab3d
Kit,Rab3d
Egr1,Dbp
Sirt1,Dbp
Igf1,Dbp
Epas1,Dbp
Slc2a1,Dbp
Cst3,Dbp
Prl7b1,Tmem205
Prl8a2,Tmem205
Prl3b1,Tmem205
Prl2c2,Tmem205
Hsd17b1,Tmem205
Prl3d1,Tmem205
Igf1,Tmem205
Prl2c5,Tmem205
Nos3,Bcat2
Hspa5,Bcat2
Ascl2,Bcat2
Sod1,Bcat2
Adh5,Mier2
Prkaa1,Plekha4
Sod1,Ppp2r1a
Cul1,Ppp2r1a
Serpinh1,Ppp2r1a
Prkaa1,Ppp2r1a
Hif1a,Ppp2r1a
Acta2,Ppp2r1a
Cd274,Tnpo2
Ednrb,Tnpo2
Cnr1,Cacng7
Nos3,Gcdh
Hmox1,Gcdh
Cd274,Lilra5
Ttr,Lilra5
Dcaf13,Lilra5
Hspa5,Mast1
Ttr,Mast1
Nos3,Mast1
Cd74,Mast1
Nos1,Mast1
Hspa5,Prpf31
Hyou1,Prpf31
Tbr1,Prpf31
Sod1,Prpf31
Grn,Prpf31
Mtor,Prpf31
Amot,Prpf31
Kit,Prpf31
Dnmt1,Prpf31
Egln1,Prpf31
Prkaa1,Tfpt
Il11,Jak3
Kit,Jak3
Cd4,Jak3
Cd69,Jak3
Acta2,Rpl18a
Ppp2ca,Rpl18a
Cul1,Rpl18a
Hsd17b3,Rpl18a
Ascl2,Kcnn1
Grn,Pik3r2
Vegfa,Pik3r2
Kit,Pik3r2
Acta2,Pik3r2
Flt1,Pik3r2
Igf1,Pik3r2
Nkx2-5,Pik3r2
Hspa5,Pik3r2
Edn1,Rab3a
Hif1a,Rab3a
Syna,Pde4c
Synb,Pde4c
Ddx4,Isyna1
Acta2,Isyna1
Hif1a,Isyna1
Nos3,Isyna1
Ppp2ca,Isyna1
Nos1,Isyna1
Cul1,Isyna1
Hspa5,Isyna1
Serpine1,Ell
Mtor,Ell
Ppp2ca,Ell
Grn,Ell
Hif1a,Ell
Vegfa,Crtc1
Hif1a,Crtc1
Prkaa1,Crtc1
Sirt1,Crtc1
Hyou1,Cope
Ppp2ca,Cope
Lrp8,Cope
Ephb4,Cope
Atp6ap2,Cope
Cd74,Cope
Hspa5,Cope
Dnmt1,Ddx49
Dcaf13,Ddx49
Amot,Ddx49
Acta2,Ddx49
Hyou1,Ddx49
Egln1,Ddx49
Hspa5,Ddx49
Tbr1,Ddx49
Epas1,Etv2
Ednrb,Etv2
Tlr4,Etv2
Erg,Etv2
Sod1,Etv2
Hsd3b1,Atp4a
Igf1,Atp4a
Ascl2,Atp4a
Prl3b1,Atp4a
Hsd17b1,Atp4a
Prl7b1,Atp4a
Prl2c5,Atp4a
Prl3d1,Atp4a
Prl8a2,Atp4a
Prl2c2,Atp4a
Cul1,Armc6
Star,Tmem147
Ppp2ca,Gapdhs
Ldha,Gapdhs
Hspa5,Gapdhs
Col1a1,Mag
Edn1,Tmem59l
Hmox1,Hamp2
Hmox1,Hamp
Vegfa,Usf2
Epas1,Usf2
Serpine1,Usf2
Lrp8,Lsr
Ephb4,Lsr
Atp6ap2,Lsr
Tbr1,Fkbp8
Atp6ap2,Fkbp8
Cd74,Fkbp8
Egln1,Fkbp8
Cul1,Fkbp8
Hspa5,Fkbp8
Dnmt1,Fkbp8
Hyou1,Fkbp8
Amot,Fkbp8
Ttr,Sugp1
Serpinh1,Sugp1
Ambp,Scn1b
Vegfa,Scn1b
Egln1,Erf
Amot,Erf
Hmgb1,Erf
Dnmt1,Erf
Hspa5,Erf
Tbr1,Erf
Hyou1,Erf
Mtor,Erf
Tnrc18,Gsk3a
Rarres2,Gsk3a
Ppp2ca,Gsk3a
Igf1,Gsk3a
Pdk1,Gsk3a
Agtr1a,Atp13a1
Krt7,Grik5
Ldha,Grik5
Ldha,Sipa1l3
Serpinh1,Sipa1l3
Hspa5,Sipa1l3
Slc2a1,Sipa1l3
Vegfa,Zfp493
Bmp10,Ethe1
Cd69,Cadm4
Ambp,Cadm4
Prl8a2,Cadm4
Prl3b1,Cadm4
Prl2c5,Cadm4
Prl3d1,Cadm4
Prl7b1,Cadm4
Cd4,Cadm4
Prl2c2,Cadm4
Cul1,Smg9
Ppp2ca,E030030I06Rik
Slc2a1,E030030I06Rik
Bak1,E030030I06Rik
Sirt1,E030030I06Rik
Vegfa,E030030I06Rik
Hif1a,E030030I06Rik
Hspa5,Pmpcb
Pdk1,Pmpcb
Egln1,Pmpcb
Acta2,Pmpcb
Dnmt1,Pmpcb
Hyou1,Pmpcb
Amot,Pmpcb
Tbr1,Pmpcb
Hyou1,Dnajc2
Dnmt1,Dnajc2
Atp6ap2,Tfpi2
Mmp9,Tfpi2
Vegfa,Tfpi2
Lgals1,Tfpi2
F3,Tfpi2
Lnpep,Bet1
Cd74,Bet1
Ephb4,Bet1
Hyou1,Bet1
Atp6ap2,Bet1
Lrp8,Bet1
Hspa5,Bet1
Serpinh1,Bet1
Slc2a1,Bet1
Mmp9,Pik3cg
Vegfa,Pik3cg
Kit,Pik3cg
Prl8a2,Pik3cg
Flt1,Pik3cg
Igf1,Pik3cg
Nfatc1,Pik3cg
Prl3d1,Pik3cg
Prl7b1,Pik3cg
Prl2c5,Pik3cg
Mest,Pik3cg
Nkx2-5,Pik3cg
Prl2c2,Pik3cg
Edn1,Pik3cg
Prl3b1,Pik3cg
Nfe2l2,Pon2
Hspa5,Pon2
Atp6ap2,Pon2
Serpinh1,Pon2
Bak1,Pon2
Edn1,Itgb8
Bgn,Itgb8
Col1a1,Itgb8
Lgals1,Itgb8
Adh5,Dus4l
Mmp2,Sp4
Hspa5,Cbll1
Dnmt1,Dlx5
Sod1,Mtpn
Rbfox2,Mpp6
Adm,Mpp6
Amot,Mpp6
Cd274,Dfna5
Aqp1,Atp6v0a4
Aqp2,Atp6v0a4
Aqp4,Atp6v0a4
Lin28a,Zc3hav1
Acta2,Ogdh
Adh5,Ogdh
Hspa5,Ogdh
