L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
HCRT,,,,AGTR1,,,,,6302,DEVCOMLR:9606:E7F26D4097E2,human_development_LR006193,HCRT,AGTR1,HCRT>>AGTR1,simple,1,1,HCRT>>AGTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,OXTR,,,,,6303,DEVCOMLR:9606:FD31DF0C1E7C,human_development_LR006194,HCRT,OXTR,HCRT>>OXTR,simple,1,1,HCRT>>OXTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,GNRHR,,,,,6304,DEVCOMLR:9606:7E978DD1FD1D,human_development_LR006195,HCRT,GNRHR,HCRT>>GNRHR,simple,1,1,HCRT>>GNRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,NTSR1,,,,,6305,DEVCOMLR:9606:B5573F176F31,human_development_LR006196,HCRT,NTSR1,HCRT>>NTSR1,simple,1,1,HCRT>>NTSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,CCKBR,,,,,6306,DEVCOMLR:9606:CD62D551B039,human_development_LR006197,HCRT,CCKBR,HCRT>>CCKBR,simple,1,1,HCRT>>CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,BDKRB1,,,,,6307,DEVCOMLR:9606:94A81928E9EB,human_development_LR006198,HCRT,BDKRB1,HCRT>>BDKRB1,simple,1,1,HCRT>>BDKRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,F2RL1,,,,,6308,DEVCOMLR:9606:BDB0C801D87A,human_development_LR006199,HCRT,F2RL1,HCRT>>F2RL1,simple,1,1,HCRT>>F2RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,NPSR1,,,,,6309,DEVCOMLR:9606:A028BB68501D,human_development_LR006200,HCRT,NPSR1,HCRT>>NPSR1,simple,1,1,HCRT>>NPSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,PROKR2,,,,,6310,DEVCOMLR:9606:71C58A04CD2E,human_development_LR006201,HCRT,PROKR2,HCRT>>PROKR2,simple,1,1,HCRT>>PROKR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,PROKR1,,,,,6311,DEVCOMLR:9606:ECCED36430B7,human_development_LR006202,HCRT,PROKR1,HCRT>>PROKR1,simple,1,1,HCRT>>PROKR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,LPAR1,,,,,6312,DEVCOMLR:9606:F25A6B2AE915,human_development_LR006203,HCRT,LPAR1,HCRT>>LPAR1,simple,1,1,HCRT>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,GHSR,,,,,6313,DEVCOMLR:9606:92B12585FE3E,human_development_LR006204,HCRT,GHSR,HCRT>>GHSR,simple,1,1,HCRT>>GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,KISS1R,,,,,6314,DEVCOMLR:9606:226E7B9A2371,human_development_LR006205,HCRT,KISS1R,HCRT>>KISS1R,simple,1,1,HCRT>>KISS1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,LPAR4,,,,,6315,DEVCOMLR:9606:25B82C0C1F9A,human_development_LR006206,HCRT,LPAR4,HCRT>>LPAR4,simple,1,1,HCRT>>LPAR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
HCRT,,,,LPAR2,,,,,6316,DEVCOMLR:9606:092F1D6DD05F,human_development_LR006207,HCRT,LPAR2,HCRT>>LPAR2,simple,1,1,HCRT>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
EFNA2,,,,EPHB2,,,,,6317,DEVCOMLR:9606:5A63C6645190,human_development_LR006208,EFNA2,EPHB2,EFNA2>>EPHB2,simple,1,1,EFNA2>>EPHB2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22568954,22568954,22568954,1,1,Legacy_native,0,,HGNC_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,Inferred,Inferred,0,,0
EFNA2,,,,TGFBR1,,,,,6318,DEVCOMLR:9606:E5BD1FC7B3FE,human_development_LR006209,EFNA2,TGFBR1,EFNA2>>TGFBR1,simple,1,1,EFNA2>>TGFBR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
EFNA2,,,,EPHB3,,,,,6319,DEVCOMLR:9606:E3E11BE22F4A,human_development_LR006210,EFNA2,EPHB3,EFNA2>>EPHB3,simple,1,1,EFNA2>>EPHB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
EFNA2,,,,EPHB4,,,,,6320,DEVCOMLR:9606:D3C9262DFE35,human_development_LR006211,EFNA2,EPHB4,EFNA2>>EPHB4,simple,1,1,EFNA2>>EPHB4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
EFNA2,,,,EPHB1,,,,,6321,DEVCOMLR:9606:E53D9E1C3DD6,human_development_LR006212,EFNA2,EPHB1,EFNA2>>EPHB1,simple,1,1,EFNA2>>EPHB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,HTR1A,,,,,6322,DEVCOMLR:9606:448EE21FD71F,human_development_LR006213,CXCL13,HTR1A,CXCL13>>HTR1A,simple,1,1,CXCL13>>HTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,FPR2,,,,,6323,DEVCOMLR:9606:30E58C39A297,human_development_LR006214,CXCL13,FPR2,CXCL13>>FPR2,simple,1,1,CXCL13>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,ACKR3,,,,,6324,DEVCOMLR:9606:7D3C771FD848,human_development_LR006215,CXCL13,ACKR3,CXCL13>>ACKR3,simple,1,1,CXCL13>>ACKR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,CCR1,,,,,6325,DEVCOMLR:9606:208E23B65D01,human_development_LR006216,CXCL13,CCR1,CXCL13>>CCR1,simple,1,1,CXCL13>>CCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,CCR7,,,,,6326,DEVCOMLR:9606:50432C997580,human_development_LR006217,CXCL13,CCR7,CXCL13>>CCR7,simple,1,1,CXCL13>>CCR7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,OPRM1,,,,,6327,DEVCOMLR:9606:D4AB99B35AF0,human_development_LR006218,CXCL13,OPRM1,CXCL13>>OPRM1,simple,1,1,CXCL13>>OPRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,APLNR,,,,,6328,DEVCOMLR:9606:7D953F588E0D,human_development_LR006219,CXCL13,APLNR,CXCL13>>APLNR,simple,1,1,CXCL13>>APLNR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,OPRK1,,,,,6329,DEVCOMLR:9606:59DED7F8C262,human_development_LR006220,CXCL13,OPRK1,CXCL13>>OPRK1,simple,1,1,CXCL13>>OPRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,CCR2,,,,,6330,DEVCOMLR:9606:9F6B6D50A9F0,human_development_LR006221,CXCL13,CCR2,CXCL13>>CCR2,simple,1,1,CXCL13>>CCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,BDKRB1,,,,,6331,DEVCOMLR:9606:FDB97E22822A,human_development_LR006222,CXCL13,BDKRB1,CXCL13>>BDKRB1,simple,1,1,CXCL13>>BDKRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,MTNR1B,,,,,6332,DEVCOMLR:9606:A81135767B8B,human_development_LR006223,CXCL13,MTNR1B,CXCL13>>MTNR1B,simple,1,1,CXCL13>>MTNR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,AGTR2,,,,,6333,DEVCOMLR:9606:4E5238B6198E,human_development_LR006224,CXCL13,AGTR2,CXCL13>>AGTR2,simple,1,1,CXCL13>>AGTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,CCR6,,,,,6334,DEVCOMLR:9606:28862530A150,human_development_LR006225,CXCL13,CCR6,CXCL13>>CCR6,simple,1,1,CXCL13>>CCR6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,CXCR4,,,,,6335,DEVCOMLR:9606:4C7AB70F1C32,human_development_LR006226,CXCL13,CXCR4,CXCL13>>CXCR4,simple,1,1,CXCL13>>CXCR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,GRM4,,,,,6336,DEVCOMLR:9606:C03A839D0DEA,human_development_LR006227,CXCL13,GRM4,CXCL13>>GRM4,simple,1,1,CXCL13>>GRM4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,LPAR1,,,,,6337,DEVCOMLR:9606:EE151FD8AEBD,human_development_LR006228,CXCL13,LPAR1,CXCL13>>LPAR1,simple,1,1,CXCL13>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,LPAR2,,,,,6338,DEVCOMLR:9606:9DC6779AC495,human_development_LR006229,CXCL13,LPAR2,CXCL13>>LPAR2,simple,1,1,CXCL13>>LPAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
CXCL13,,,,HRH3,,,,,6339,DEVCOMLR:9606:CF7BB132B6FB,human_development_LR006230,CXCL13,HRH3,CXCL13>>HRH3,simple,1,1,CXCL13>>HRH3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
SLIT2,,,,PTCH1,,,,,6340,DEVCOMLR:9606:ABEC78EEA86A,human_development_LR006231,SLIT2,PTCH1,SLIT2>>PTCH1,simple,1,1,SLIT2>>PTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
SLIT2,,,,ROBO3,,,,,6341,DEVCOMLR:9606:5AE06B05BEFA,human_development_LR006232,SLIT2,ROBO3,SLIT2>>ROBO3,simple,1,1,SLIT2>>ROBO3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GDF11,,,,ACVR1C,,,,,6342,DEVCOMLR:9606:4B92F489DE18,human_development_LR006233,GDF11,ACVR1C,GDF11>>ACVR1C,simple,1,1,GDF11>>ACVR1C,0,0,0,0,0,0,0,0,0,0,0,1,1,LIANA+;connectomeDB2025,2,2,1,,LIANA+;connectomeDB2025,1,Cellinker;ConnectomeDB2025,16845371,1,1,exact_simplex,0,0,Inferred,16845371,16845371,16845371,1,1,Legacy_native,0,,HGNC_species_specific_table;HGNC_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;orthology_inferred,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,Inferred,Inferred,0,,0
UTS2,,,,NTSR2,,,,,6343,DEVCOMLR:9606:233EA3F748C8,human_development_LR006234,UTS2,NTSR2,UTS2>>NTSR2,simple,1,1,UTS2>>NTSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,TACR2,,,,,6344,DEVCOMLR:9606:1BAA3879676A,human_development_LR006235,UTS2,TACR2,UTS2>>TACR2,simple,1,1,UTS2>>TACR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,EDNRB,,,,,6345,DEVCOMLR:9606:DA74B173605B,human_development_LR006236,UTS2,EDNRB,UTS2>>EDNRB,simple,1,1,UTS2>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,FPR2,,,,,6346,DEVCOMLR:9606:0F0B15882896,human_development_LR006237,UTS2,FPR2,UTS2>>FPR2,simple,1,1,UTS2>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,EDNRA,,,,,6347,DEVCOMLR:9606:6C7FD999A06B,human_development_LR006238,UTS2,EDNRA,UTS2>>EDNRA,simple,1,1,UTS2>>EDNRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,TACR1,,,,,6348,DEVCOMLR:9606:F8583A256B11,human_development_LR006239,UTS2,TACR1,UTS2>>TACR1,simple,1,1,UTS2>>TACR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,F2R,,,,,6349,DEVCOMLR:9606:7C3044C6DDC0,human_development_LR006240,UTS2,F2R,UTS2>>F2R,simple,1,1,UTS2>>F2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,HTR2A,,,,,6350,DEVCOMLR:9606:D1D3EF3C8DEF,human_development_LR006241,UTS2,HTR2A,UTS2>>HTR2A,simple,1,1,UTS2>>HTR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,HTR2C,,,,,6351,DEVCOMLR:9606:4D71F6D6D645,human_development_LR006242,UTS2,HTR2C,UTS2>>HTR2C,simple,1,1,UTS2>>HTR2C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,NMBR,,,,,6352,DEVCOMLR:9606:AB44B8BB3819,human_development_LR006243,UTS2,NMBR,UTS2>>NMBR,simple,1,1,UTS2>>NMBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,TACR3,,,,,6353,DEVCOMLR:9606:902F47954AC9,human_development_LR006244,UTS2,TACR3,UTS2>>TACR3,simple,1,1,UTS2>>TACR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,BDKRB2,,,,,6354,DEVCOMLR:9606:F72E7E12EFD6,human_development_LR006245,UTS2,BDKRB2,UTS2>>BDKRB2,simple,1,1,UTS2>>BDKRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,GRPR,,,,,6355,DEVCOMLR:9606:7B2988CD2BE5,human_development_LR006246,UTS2,GRPR,UTS2>>GRPR,simple,1,1,UTS2>>GRPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
UTS2,,,,AGTR1,,,,,6356,DEVCOMLR:9606:5E298D51A0B4,human_development_LR006247,UTS2,AGTR1,UTS2>>AGTR1,simple,1,1,UTS2>>AGTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
