L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
GDF7,,BMPR1B,ACVR2B,,31,DEVCOMLR:9541:2FE9D3047C34,mfascicularis_development_LR000027,GDF7,ACVR2B|BMPR1B,GDF7>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27252362;27481709,0,0,,0,0,,,,26893264;27252362;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF7,,BMPR1B,BMPR2,,32,DEVCOMLR:9541:9A37335DB30A,mfascicularis_development_LR000028,GDF7,BMPR1B|BMPR2,GDF7>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16049014;26893264;27252362;27481709,0,0,,0,0,,,,16049014;26893264;27252362;27481709,4,4,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,ACVR1,ACVR2A,,33,DEVCOMLR:9541:06E4BB71F816,mfascicularis_development_LR000029,BMP6,ACVR1|ACVR2A,BMP6>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,ACVR1,ACVR2B,,34,DEVCOMLR:9541:77E5AEF8E9C1,mfascicularis_development_LR000030,BMP6,ACVR1|ACVR2B,BMP6>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,ACVR1,BMPR2,,35,DEVCOMLR:9541:68BFDE91E7B1,mfascicularis_development_LR000031,BMP6,ACVR1|BMPR2,BMP6>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,12297674;26893264;27252362;27481709,0,0,,0,0,,,,12297674;26893264;27252362;27481709,4,4,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1A,ACVR2A,,36,DEVCOMLR:9541:6F85123521F2,mfascicularis_development_LR000032,BMP6,ACVR2A|BMPR1A,BMP6>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1A,ACVR2B,,37,DEVCOMLR:9541:55BC58ACB6CD,mfascicularis_development_LR000033,BMP6,ACVR2B|BMPR1A,BMP6>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1A,BMPR2,,38,DEVCOMLR:9541:6742231622A1,mfascicularis_development_LR000034,BMP6,BMPR1A|BMPR2,BMP6>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,10504300;11401330;12297674;26893264;27252362;27481709,0,0,,0,0,,,,10504300;11401330;12297674;26893264;27252362;27481709,6,6,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1B,ACVR2A,,39,DEVCOMLR:9541:1121EE9C2277,mfascicularis_development_LR000035,BMP6,ACVR2A|BMPR1B,BMP6>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,10504300;26047946;26893264;27252362;27481709,0,0,,0,0,,,,10504300;26047946;26893264;27252362;27481709,5,5,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1B,ACVR2B,,40,DEVCOMLR:9541:6EDBF5B22AFA,mfascicularis_development_LR000036,BMP6,ACVR2B|BMPR1B,BMP6>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26047946;26893264;27252362;27481709,0,0,,0,0,,,,26047946;26893264;27252362;27481709,4,4,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP6,,BMPR1B,BMPR2,,41,DEVCOMLR:9541:847FCB685E01,mfascicularis_development_LR000037,BMP6,BMPR1B|BMPR2,BMP6>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,10504300;11401330;26893264;27252362;27481709,0,0,,0,0,,,,10504300;11401330;26893264;27252362;27481709,5,5,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,ACVR1,ACVR2A,,42,DEVCOMLR:9541:3AA90AC06CE4,mfascicularis_development_LR000038,BMP7,ACVR1|ACVR2A,BMP7>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,ACVR1,ACVR2B,,43,DEVCOMLR:9541:E85C489CDE51,mfascicularis_development_LR000039,BMP7,ACVR1|ACVR2B,BMP7>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,ACVR1,BMPR2,,44,DEVCOMLR:9541:50F433EAF72D,mfascicularis_development_LR000040,BMP7,ACVR1|BMPR2,BMP7>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,8006002;11282024;12297674;26893264;27252362;27481709,0,0,,0,0,,,,8006002;11282024;12297674;26893264;27252362;27481709,6,6,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1A,ACVR2A,,45,DEVCOMLR:9541:9D00BEFD1F68,mfascicularis_development_LR000041,BMP7,ACVR2A|BMPR1A,BMP7>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1A,ACVR2B,,46,DEVCOMLR:9541:DB577A37BC0A,mfascicularis_development_LR000042,BMP7,ACVR2B|BMPR1A,BMP7>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,26893264;27481709,0,0,,0,0,,,,26893264;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1A,BMPR2,,47,DEVCOMLR:9541:70A6085A20D1,mfascicularis_development_LR000043,BMP7,BMPR1A|BMPR2,BMP7>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,7791754;8605097;12297674;26893264;27252362;27481709,0,0,,0,0,,,,7791754;8605097;12297674;26893264;27252362;27481709,6,6,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1B,ACVR2A,,48,DEVCOMLR:9541:829B2418D80F,mfascicularis_development_LR000044,BMP7,ACVR2A|BMPR1B,BMP7>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,7790373;9748228;12667445;26047946;26893264;27252362;27481709,0,0,,0,0,,,,7790373;9748228;12667445;26047946;26893264;27252362;27481709,7,7,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1B,ACVR2B,,49,DEVCOMLR:9541:86F2061CCDD0,mfascicularis_development_LR000045,BMP7,ACVR2B|BMPR1B,BMP7>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,9748228;26047946;26893264;27252362;27481709,0,0,,0,0,,,,9748228;26047946;26893264;27252362;27481709,5,5,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP7,,BMPR1B,BMPR2,,50,DEVCOMLR:9541:3D9C637FE363,mfascicularis_development_LR000046,BMP7,BMPR1B|BMPR2,BMP7>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,7791754;8605097;10631182;26893264;27252362;27481709,0,0,,0,0,,,,7791754;8605097;10631182;26893264;27252362;27481709,6,6,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP10,,ACVRL1,BMPR2,,51,DEVCOMLR:9541:D484F35D3B30,mfascicularis_development_LR000047,BMP10,ACVRL1|BMPR2,BMP10>>ACVRL1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16049014;17878607;25620979;26893264;27252362,0,0,,0,0,,,,16049014;17878607;25620979;26893264;27252362,5,5,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
BMP10,,ACVRL1,ACVR2A,,52,DEVCOMLR:9541:197289629E97,mfascicularis_development_LR000048,BMP10,ACVR2A|ACVRL1,BMP10>>ACVR2A|ACVRL1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16049014;17068149;17878607;25620979;26893264;27252362;30246252,0,0,,0,0,,,,16049014;17068149;17878607;25620979;26893264;27252362;30246252,7,7,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF2,,ACVRL1,BMPR2,,53,DEVCOMLR:9541:41F2973AF330,mfascicularis_development_LR000049,GDF2,ACVRL1|BMPR2,GDF2>>ACVRL1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,22710174;26893264;27252362;27481709,0,0,,0,0,,,,22710174;26893264;27252362;27481709,4,4,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF2,,ACVRL1,ACVR2A,,54,DEVCOMLR:9541:A631EE8F57DC,mfascicularis_development_LR000050,GDF2,ACVR2A|ACVRL1,GDF2>>ACVR2A|ACVRL1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17068149;22710174;26047946;26893264;27252362;27481709;30761306,0,0,,0,0,,,,17068149;22710174;26047946;26893264;27252362;27481709;30761306,7,7,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF15,,TGFBR2,,,55,DEVCOMLR:9541:6528AB2BD225,mfascicularis_development_LR000051,GDF15,TGFBR2,GDF15>>TGFBR2,simple,1,1,GDF15>>TGFBR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,,0,0,,0,0,,,,,0,0,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF1,,ACVR1B,ACVR2A,,56,DEVCOMLR:9541:E7B602286A9C,mfascicularis_development_LR000052,GDF1,ACVR1B|ACVR2A,GDF1>>ACVR1B|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,22710174;27481709,0,0,,0,0,,,,22710174;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF1,,ACVR1B,ACVR2B,,57,DEVCOMLR:9541:13164685CFD3,mfascicularis_development_LR000053,GDF1,ACVR1B|ACVR2B,GDF1>>ACVR1B|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;22710174;27481709,0,0,,0,0,,,,17287255;22710174;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF1,,ACVR1C,ACVR2A,,58,DEVCOMLR:9541:E351DE68EB54,mfascicularis_development_LR000054,GDF1,ACVR1C|ACVR2A,GDF1>>ACVR1C|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;22710174;27481709,0,0,,0,0,,,,17287255;22710174;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF1,,ACVR1C,ACVR2B,,59,DEVCOMLR:9541:F4478647134A,mfascicularis_development_LR000055,GDF1,ACVR1C|ACVR2B,GDF1>>ACVR1C|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;22710174;27481709,0,0,,0,0,,,,17287255;22710174;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF3,,ACVR1B,ACVR2A,,60,DEVCOMLR:9541:1C2881CBBDAC,mfascicularis_development_LR000056,GDF3,ACVR1B|ACVR2A,GDF3>>ACVR1B|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,22710174;27481709,0,0,,0,0,,,,22710174;27481709,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF3,,ACVR1B,ACVR2B,,61,DEVCOMLR:9541:7B767B5ABA59,mfascicularis_development_LR000057,GDF3,ACVR1B|ACVR2B,GDF3>>ACVR1B|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;22710174;27481709,0,0,,0,0,,,,17287255;22710174;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF3,,ACVR1C,ACVR2A,,62,DEVCOMLR:9541:310A63FFE070,mfascicularis_development_LR000058,GDF3,ACVR1C|ACVR2A,GDF3>>ACVR1C|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;22710174;27481709,0,0,,0,0,,,,17287255;22710174;27481709,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GDF3,,ACVR1C,ACVR2B,,63,DEVCOMLR:9541:CF1CDD2954D1,mfascicularis_development_LR000059,GDF3,ACVR1C|ACVR2B,GDF3>>ACVR1C|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,17287255;18480259;22354277;22710174;27481709,0,0,,0,0,,,,17287255;18480259;22354277;22710174;27481709,5,5,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT1,,FZD1,LRP6,,70,DEVCOMLR:9541:C13D736448EB,mfascicularis_development_LR000060,WNT1,FZD1|LRP6,WNT1>>FZD1|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147;24032637;35303793,0,0,,0,0,,,,23209147;24032637;35303793,3,3,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT1,,FZD2,LRP6,,71,DEVCOMLR:9541:8A925AC2ADBB,mfascicularis_development_LR000061,WNT1,FZD2|LRP6,WNT1>>FZD2|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147;28733458,0,0,,0,0,,,,23209147;28733458,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT1,,FZD4,LRP6,,72,DEVCOMLR:9541:32FA0E46BD71,mfascicularis_development_LR000062,WNT1,FZD4|LRP6,WNT1>>FZD4|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147;28733458,0,0,,0,0,,,,23209147;28733458,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT1,,FZD6,LRP6,,73,DEVCOMLR:9541:A44145955D98,mfascicularis_development_LR000063,WNT1,FZD6|LRP6,WNT1>>FZD6|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147,0,0,,0,0,,,,23209147,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT10A,,FZD1,LRP6,,74,DEVCOMLR:9541:4F7751958DA8,mfascicularis_development_LR000064,WNT10A,FZD1|LRP6,WNT10A>>FZD1|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147;28733458,0,0,,0,0,,,,23209147;28733458,2,2,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
WNT10A,,FZD2,LRP6,,75,DEVCOMLR:9541:42D6040DC8AB,mfascicularis_development_LR000065,WNT10A,FZD2|LRP6,WNT10A>>FZD2|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,23209147,0,0,,0,0,,,,23209147,1,1,Legacy_native,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,legacy_plus_LIANA,0,0,single_source;complex_interaction;orthology_inferred,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
