from,to
CD274,SNUPN
CD274,SNX33
CD274,SNX8
CD274,SNX9
CD274,SOCS1
CD274,SOCS2
CD274,SOCS3
CD274,SORL1
CD274,SPAG5
CD274,SPC24
CD274,SPC25
CD274,SPOCK2
CD274,SPR
CD274,SPRY1
CD274,SQLE
CD274,SRFBP1
CD274,SRGN
CD274,SRM
CD274,SRPRB
CD274,SRSF1
CD274,SSRP1
CD274,STARD4
CD274,STIL
CD274,STIP1
CD274,STK38
CD274,STMN1
CD274,STMN3
CD274,STOML2
CD274,STX11
CD274,SUN2
CD274,SUSD3
CD274,SYNE1
CD274,SYNJ2
CD274,SYNJ2BP
CD274,TAGAP
CD274,TBC1D10C
CD274,TBX21
CD274,TC2N
CD274,TCF19
CD274,TCF7
CD274,TCP1
CD274,TCP11L2
CD274,TESC
CD274,TFB2M
CD274,TFDP1
CD274,TFRC
CD274,THEM5
CD274,THOC6
CD274,THOP1
CD274,TIAM1
CD274,TICRR
CD274,TIMELESS
CD274,TIMM10
CD274,TIMM13
CD274,TIMM23
CD274,TIMM8A
CD274,TIPIN
CD274,TK1
CD274,TLR1
CD274,TMEM204
CD274,TMEM229B
CD274,TMEM50B
CD274,TMEM63A
CD274,TMEM71
CD274,TMEM88
CD274,TMEM97
CD274,TNFAIP8L2
CD274,TNFRSF18
CD274,TNFRSF1B
CD274,TNFRSF4
CD274,TNFSF14
CD274,TNFSF4
CD274,TNFSF9
CD274,TNIP3
CD274,TOMM22
CD274,TOMM34
CD274,TOMM40
CD274,TOP2A
CD274,TPI1
CD274,TPX2
CD274,TRAF1
CD274,TRAF3IP3
CD274,TRAF4
CD274,TRANK1
CD274,TRIB1
CD274,TRIB2
CD274,TRIB3
CD274,TRIP13
CD274,TRMT1
CD274,TRMT61A
CD274,TROAP
CD274,TSC22D3
CD274,TSPAN32
CD274,TSR1
CD274,TTF2
CD274,TTK
CD274,TTLL12
CD274,TUBA1B
CD274,TUBA1C
CD274,TUBA4A
CD274,TUBB
CD274,TUBB4B
CD274,TUBG1
CD274,TUFM
CD274,TXK
CD274,TXN
CD274,TXNIP
CD274,TXNRD1
CD274,TYMS
CD274,UBE2C
CD274,UBE2S
CD274,UBE2T
CD274,UCK2
CD274,UHRF1
CD274,UNG
CD274,URB1
CD274,URB2
CD274,UTP14A
CD274,UTP20
CD274,VDAC1
CD274,VDR
CD274,VMAC
CD274,VMP1
CD274,VSIG1
CD274,WDHD1
CD274,WDR12
CD274,WDR3
CD274,WDR36
CD274,WDR4
CD274,WDR43
CD274,WDR46
CD274,WDR76
CD274,XPO5
CD274,XRCC2
CD274,XYLT1
CD274,YBX1
CD274,YBX3
CD274,YES1
CD274,YPEL2
CD274,YPEL3
CD274,YPEL4
CD274,YRDC
CD274,YWHAH
CD274,ZBED2
CD274,ZBTB18
CD274,ZBTB32
CD274,ZC3H6
CD274,ZCCHC18
CD274,ZFP14
CD274,ZFP36L2
CD274,ZNF204P
CD274,ZNF239
CD274,ZNF33B
CD274,ZNF367
CD274,ZNF449
CD274,ZNF540
CD274,ZNF652
CD274,ZNF704
CD274,ZNF792
CD274,ZNF818P
CD274,ZNF83
CD274,ZNF862
CD274,ZWINT
CD274,ASB2
CD274,BATF
CD274,C11orf21
CD274,C16orf54
CD274,CCL1
CD274,CCL22
CD274,CCL4
CD274,CCL5
CD274,CCR8
CD274,CD38
CD274,CD40LG
CD274,CD69
CD274,CD70
CD274,CLIC5
CD274,CRTAM
CD274,CTLA4
CD274,CXCL10
CD274,CXCL11
CD274,CXCL13
CD274,CXCL9
CD274,DPEP2
CD274,DSC1
CD274,F5
CD274,FASLG
CD274,FGFBP2
CD274,GBP6
CD274,GIMAP1
CD274,GIMAP4
CD274,GIMAP6
CD274,GIMAP7
CD274,GIMAP8
CD274,GJB6
CD274,GPA33
CD274,GZMA
CD274,GZMB
CD274,HPCAL4
CD274,HRH2
CD274,ICOS
CD274,IFITM5
CD274,IL13
CD274,IL2RA
CD274,IL3
CD274,IL4
CD274,IL5
CD274,IRF8
CD274,KCNK5
CD274,KLRC4
CD274,KRT72
CD274,LAIR1
CD274,LINC00528
CD274,LTA
CD274,LY9
CD274,MPZL2
CD274,NCR3
CD274,NLRP6
CD274,OSM
CD274,PDCD1
CD274,PPBP
CD274,PTPN7
CD274,PZP
CD274,RORC
CD274,SCML4
CD274,SFRP5
CD274,SLAMF1
CD274,SLAMF7
CD274,SNX10
CD274,SPINK2
CD274,TMIGD2
CD274,TNF
CD274,TNFRSF9
CD274,TNFSF11
CD274,TNFSF8
CD274,VIPR1
CD274,VNN2
CD274,XCL1
CD274,ZBP1
CD274,ZNF683
CD274,IGHM
CD274,LINC00847
CD274,MAGOH2P
CD274,SNHG3
CD274,IL31
CD274,KLRK1
CD274,OCM
CD274,SLFN14
CD274,SNHG15
CD274,SNORA47
CD274,SNORA74B
CD274,SNORD12B
CD274,SNORD94
CD274,ZNF815P
CD274,SNORA54
CD274,MIX23
CD274,POLR1G
CD274,DYNC2I2
CD274,LINC02912
CD40,CDKN1A
CD40,HLA-G
CD40,PHLDA2
CD40,WTAP
ADGRE5,RYBP
C1QB,ADIPOQ
HLA-DRB1,RIMS2
ALCAM,AIM2
CLEC2D,BECN1
CLEC2D,TRAF6
CD80,LAMP3
SIGLEC6,ENTPD1
ANXA2,ASNSP2
PLAT,SOX4
ABCA1,RABIF
HLA-DRB1,SRSF7
ITGB2,NUTF2
ANXA2,MOGS
HAS2,SEC62
HLA-DRB1,GNE
MMP9,STRN
HLA-DRB1,TFG
ANXA2,SNORD36B
CLEC2D,GBP1
ANXA2,APBB1
HLA-DRB1,PLPPR4
ADGRE5,LILRB5
HLA-DRB1,NUAK1
ADGRE5,TPSD1
SIGLEC6,CNGA2
HLA-DRB1,ARHGAP5
ANXA2,LOC107986567
HLA-DRB1,ATP6V1B1
SIGLEC6,LARS2
CD9,COL1A1
HLA-DRB1,ATP1B3P1
ANXA2,IL6R
ADGRE5,ZBTB43
HLA-DRB1,FADD
HLA-DRB1,AP3B2
HLA-DRB1,RPL32P2
PLAT,OTUD3
HLA-DRB1,MIR128-2
HLA-DRB1,RAMP2
HLA-DRB1,TEK
CEACAM1,IGHD1OR15-1B
SIGLEC6,PSMD14
HLA-DRB1,LILRB5
SIGLEC6,MMADHC
SIGLEC6,ENTPD2
ANXA2,ATRN
ALCAM,PAPPA
CD244,TGFB1
HLA-DRB1,TSPY1
HLA-DRB1,EIF2AK4
HLA-DRB1,DNAJB6
ANXA2,THRAP3
PLAT,CMTX3
CLEC2D,MBTPS1
HLA-DRB1,NPM1P13
GJB2,HTRA1
HLA-DRB1,PRNP
ADAM9,HSPB7
HLA-DRB1,LOC107987328
CEACAM1,PIP5K1A
PLAT,CNC2
SIGLEC6,COL4A6
HLA-DRB1,ZMYM2
ABCA1,PHBP1
CLDN1,GARRE1
ABCA1,TRAV5
SIGLEC6,ADAM21
HLA-DRB1,ADCY9
ITGB2,SUMO2
ADAM17,H3C4
ADAM17,MMD
SIGLEC6,ENTPD3
HLA-DRB1,COL9A2
CLDN1,MORC3
MMP9,CEP43
ABCA1,CYP4F3
ABCA1,GRPR
SIGLEC6,USP18
HLA-DRB1,SRSF5
HLA-DRB1,PIGB
ADAM17,RHOBTB2
CEACAM1,DNAAF9
MMP9,BEVI
HLA-DRB1,BMP6
HLA-DRB1,ABCB1
CEACAM1,LOC107986786
HLA-DRB1,HLA-DRB4
HAS2,LOC112268422
ABCA1,GRSF1
CEACAM1,IKBKG
CEACAM1,SOX5P1
ABCA1,ARHGAP27P2
ABCA1,AEBP1
HLA-DRB1,SHMT1P1
CEACAM1,LOC110121168
ITGB2,LOC110121125
ANXA2,BCYRN1P1
ANXA2,TRGV5P
HLA-DRB1,BMPR1B
CEACAM1,CNE7
ALCAM,GNB3
ANXA2,VTN
ABCA1,CRYBB1
ANXA2,SNORD116-20
HLA-DRB1,TAC3
ANXA2,PDK2
CEACAM1,LOC109286563
HLA-DRB1,GTF3C3
HLA-DRB1,C5AR1
CEACAM1,YIF1A
ANXA2,TRNK
ITGB2,SSAV1
ABCA1,SH3GL3
ANXA2,PXDN
ITGB2,LRRFIP2
CD274,ZD1
CD274,LOC112340389
ANXA2,CD46P1
CD274,ACAA1
CD274,CFP
ANXA2,CD79A
ABCA1,MYOM2
F8,VPS51
CD274,SRY
ANXA2,TRNV
CEACAM1,OLIG2
ANXA2,APLP2
ITGB2,BARX2
ADAM17,H2BC8
ABCA1,FGF7P1
CD274,PLXNA2
HLA-DRB1,GBGT1
CD274,RPL31P62
CD274,POU4F2
HLA-DRB1,MASP2
ANXA2,TBCA
HLA-DRB1,KRT13
CEACAM1,SYN1
CEACAM1,LOC110121257
ANXA2,UBB
HLA-DRB1,IGHD1-1
ABCA1,LOC109113862
CD274,PRSS58
ANXA2,MINAR1
ADAM9,ISG15
HLA-DRB1,STAM
ADAM12,C4BPAP2
CD274,IGHVIII-16-1
CEACAM1,GAB2
CEACAM1,LOC112268454
CEACAM1,ABCB6
HLA-DRB1,LOC112296175
CD274,IRX4P1
ABCA1,AURKB
ADAM12,KIF26A
CD274,PRR20D
ADAM17,COL16A1
CEACAM1,TALAM1
HLA-DRB1,FRAT1
CD86,ADAM17
ADAM17,TNFRSF11A
CD274,OR5J1P
CEACAM1,CDC23
ADAM12,EIF2B4
ABCA1,IGHV3-13
HLA-DRB1,POT1
CEACAM1,TNKS
MMP9,FAM107A
ADAM12,TUSC2
ITGB2,LPO
ADAM12,TECTA
ENG,USP49
ENG,TTPA
ENG,SEMG2
SIGLEC6,PNKD
ANXA2,ACTG1P6
HLA-DRB1,HCG9
PLAT,PLEK2
ADGRE5,SGCG
HLA-DRB1,SMC4
ALCAM,SIGLEC6
PLAT,PIP4K2B
HLA-DRB1,PDE4D
SIGLEC6,SACS
CEACAM1,INTU
SIGLEC6,H4C4
CEACAM1,LATS1
ADAM9,CHIC2
ITGB2,UBE2L6
MMP1,TFCP2
HLA-DRB1,GEMIN2
HLA-DRB1,OR2V1
CD244,HLA-DRB1
MMP9,RNA5SP530
NT5E,PGAP2
SORL1,TXN
HLA-DRB1,MAPK8
HLA-DRB1,ST3GAL4
ALCAM,TGFB1
HLA-DRB1,CEACAMP3
CD274,LHFPL6
PLAT,PTGR1
CEACAM1,FOXN3
HLA-DRB1,PABY
CEACAM1,TAC3
HLA-DRB1,MIR124-3
ADGRE5,AP4E1
HLA-DRB1,BZW1
ADAM17,SETX
ANXA2,MIR296
ADAM9,VPS4A
HLA-DRB1,SHLD2P3
CEACAM1,LPGAT1
L1CAM,SLC2A1
ANXA2,CDH11
PLAT,UBBP1
SIGLEC6,TRBV16
HLA-DRB1,H2AC18
HLA-DRB1,TUBGCP2
HLA-DRB1,PKP3
ALCAM,ENTPD1
CLEC2D,DAPK1
HLA-DRB1,MTMR11
HLA-DRB1,MFSD10
ADGRE5,NECTIN3
ADGRE5,APBB3
ITGB1,KRT33B
ANXA2,NCF2
HLA-DRB1,LOC110121118
SIGLEC6,SLC16A8
HLA-DRB1,ACTN4
HLA-DRB1,PDHA1
ADAM9,GMFG
PLAT,ZNF75BP
ADAM17,SLCO1B1
PLAT,LOC110121417
CEACAM1,DUSP12
ANXA2,OR1D3P
ADGRE5,GPR82
SIGLEC6,TRBJ1-3
PLAT,F2RL3
ADAM12,NUAK1
ITGB1,NOLC1
ADAM9,SGCG
HLA-DRB1,PICK1
NT5E,KLHDC2
TNFRSF14,MBTPS1
CD99,MEN1
TNFRSF14,BECN1
NECTIN3,BECN1
TNFRSF14,GBP1
NECTIN3,MBTPS1
NECTIN3,GBP1
ADGRE5,TNFRSF18
ADGRE5,HNRNPA3P6
ADGRE5,TRR-CCT7-1
ADGRE5,RNU6-1021P
ADGRE5,GBE1
ADGRE5,CTSF
ADGRE5,UTS2R
ADGRE5,IGKV1-32
TNFRSF14,IL17A
TNFRSF14,MEN1
SIGLEC6,LOC110121262
PLAT,TRP-GGG1-1
CADM1,SOD2
ADGRE5,ARF6
ENG,EN1
NECTIN3,RYBP
ADGRE5,CTNNAL1
ADGRE5,CDC23
SIGLEC6,SDHA
SIGLEC6,TRMEP1
PLAT,LCNL1
SIGLEC6,OTX1
MMP9,GDNF
SIGLEC6,NFIC
SIGLEC6,GTS
ITGB2,HSP90AA6P
ADGRE5,CCNK
ADAM17,POM121L3P
ADGRE5,IGLV3-22
SIGLEC6,PRH1-TAS2R14
ADGRE5,IDDM17
SIGLEC6,ERVS71-2
SIGLEC6,DPYS
SIGLEC6,NFKBIE
HLA-DRB1,DNASE1L1
ADGRE5,GTF2E2
ADAM12,GTF2H2
HLA-DRB1,C11orf24
SIGLEC6,LINC00460
NECTIN3,MEN1
ADGRE5,EDF1
ADGRE5,GBP2
ADGRE5,COLQ
HLA-DRB1,DNASE1L2
SIGLEC6,KCNJ15
HLA-DRB1,FOXF1
ADAM9,STX6
CD2,ENO2
HLA-DRB1,LARP7
HLA-DRB1,DMWD
ANXA2,AHCY
ADGRE5,LOC107986290
SIGLEC6,STYX
ADAM9,XGY1
HLA-DRB1,IGLV3-22
MMP9,GDI2
SIGLEC6,RPL23P8
ADGRE5,PICK1
SIGLEC6,BCAR3
SIGLEC6,CDC27
ITGB2,TRAJ25
SIGLEC6,SULT2B1
HLA-DRB1,SCARA3
SIGLEC6,PLPP6
NRXN2,SERPINB2
CEACAM1,IFNLR1
SIGLEC6,GNAL
TNFRSF14,BSG
ADAM9,UCP2
ADGRE5,MROS
SIGLEC6,ZNF593
NECTIN3,MOV10
ENG,EN2
SIGLEC6,CASP2
ANXA2,GOLGA2
ADGRE5,SLC22A14
SIGLEC6,NFIL3
ADAM9,RBMY2AP
HLA-DRB1,FGF1
SIGLEC6,UBE2V2
PLAT,OLR1
TNFRSF14,MPO
ADAM17,SOX9
CEACAM1,SNX11
HLA-DRB1,MAP2K1P1
CLDN1,LOC107987477
ADGRE5,IL18RAP
SIGLEC6,GABBR2
ADGRE5,B4GALT2
ANXA2,FKBP2
ADAM17,PTCHD1-AS
ADAM17,LOC112296182
NRXN2,MMP7
ADGRE5,FCMTE1
SIGLEC6,NFKB1
ADGRE5,RTCB
MMP9,HNF4G
SIGLEC6,GSTA4
ADGRE5,TNK1
HAS2,SAP30BP
SIGLEC6,PPP1R14BP1
SIGLEC6,LOC112163533
CD9,HTRA1
NECTIN3,IL17A
HLA-DRB1,ALAS1
CEACAM1,CTF1
SIGLEC6,RPS27P3
SIGLEC6,IFI35
NT5E,NDUFS6
ADAM12,DAGLA
ADGRE5,CACNB3
ADAM17,ZNF8
ADGRE5,BMP6
ADGRE5,SUCLG2
CEACAM1,RPS3AP21
CEACAM1,APOBEC4
CEACAM1,EEF1A1P30
ITGB2,EIF4B
CEACAM1,TRK-TTT3-3
CD2,KDM5C
ANXA2,FABP3
CD9,THBD
ADAM9,SIPA1
SIGLEC1,IL1B
ANXA2,FABP4
ADAM9,UQCRB
CEACAM1,TRAJ57
CDH5,HBA2
PLXNA2,CD274
ADGRE5,BRS3
ADGRE5,RPL34P16
CEACAM1,SH3GL1P1
SIGLEC6,SULT1A1
CD40LG,ASS1
SIGLEC6,LOC115995536
ANXA2,H2AZ1
SIGLEC6,MIR29B1
ADGRE5,PAX7
ANXA2,DEDD2
SIGLEC6,RYR2
ANXA2,AMY1C
ADAM12,RPL36AP26
ADAM12,P4HB
ADAM12,GH2
ADAM12,ETV4
HAVCR1,CRYBB2
ADAM9,STMN3
ADAM12,RPL21P110
ADAM12,PTPN14
ADAM17,LOC401442
ADAM17,LOC110599570
SELL,ANGPT2
ADAM17,HELZ
ADAM17,NPAS1
HAVCR1,NPM2
ADAM17,CA2
CLDN1,PDGFB
ADAM17,RPL32P2
HAVCR1,SOCS3
ADAM17,ARX
ADAM17,CACNB2
ADAM17,SULT1A1
ADAM17,NPAS2
ADAM17,SCLC1
ADAM17,PRAMEF32P
HLA-DRB1,OR52Z1
HAVCR1,IFNLR1
ADAM17,ENTPD1
ADAM12,FAS-AS1
ADAM17,SSBP1
ADAM9,SNORD172
CEACAM1,RTEL1
ADAM17,H2AZP1
ADAM17,CD86
ADAM17,MED26
HAVCR1,PDPN
ADAM9,LOC110120769
CEACAM1,TRAJ6
ADAM17,IL9RP2
ADAM17,ERCC2
ADAM12,LOC107987381
ADAM17,RPL31P56
ADAM17,LOC110120764
CD9,MIR491
ENG,ADRB3
HAVCR1,FGF7P1
CEACAM1,SNORA40
CEACAM8,PCSK9
SIGLEC6,CDK17
ADGRE5,C11orf24
ADAM17,SNRPB
ADGRE5,PCDH1
ADAM9,TOP1P1
CEACAM1,LDHAP1
ADGRE5,SEPTIN14P11
SIGLEC6,PUM3
SIGLEC6,ALCAM
NT5E,ELF2
SIGLEC6,SDF2
NRXN2,ASS1
ADGRE5,HLA-DRB4
ALCAM,DNMT1
ADGRE5,ATP5ME
SIGLEC6,SNORD172
ADAM17,FEB2
ADAM17,PPIAL4A
ANXA2,A2MP1
CEACAM1,LRRC37A16P
ADGRE5,BANF1
HLA-DRB1,CD244
SIGLEC6,ZNF639
ADGRE5,PCYT2
CEACAM1,LINC02145
SIGLEC6,PPP2CBP1
SIGLEC6,MIR1-1
SIGLEC6,TSPAN6
ADGRE5,MFSD10
SIGLEC6,VPREB3
PLAT,ATP8A2
SIGLEC6,SLC9A3R1
ADGRE5,ADAM1A
SIGLEC6,PARN
SIGLEC6,NR2F6
ADGRE5,DFNA33
HLA-DRB1,DIH1
CLDN1,KCNE1
ADAM12,PTGER4P1
ADGRE5,GATM
ADAM17,FAM74A6
ADGRE5,SLC12A4
PLAT,ARHGEF4
TNFRSF14,C5
HLA-DRB1,AIG1
SIGLEC6,IL4R
SIGLEC6,MTND4LP22
ADGRE5,DHX34
NECTIN3,ADGRE5
NECTIN3,TRAF6
SIGLEC6,IVL
CEACAM1,KCNIP3
ADAM12,NPY
ADAM9,LINC00885
SIGLEC6,LGALS3BP
SIGLEC6,IL4
ADAM17,SLC4A8
ANXA2,EYA1
CEACAM1,MYBPC1
PLAT,ATHS
SIGLEC6,PRSS2
MMP14,IL1RAP
HLA-DRB1,TOLLIP
KMT2D,ESR1
ZNF217,TGFB1
ZNF217,BAK1
ZNF217,PIK3CD
ELF4,TGFB1
ELF4,ITGB2
ELF4,RPS6KA1
ELF4,BAK1
ELF4,PIK3CD
TP73,BST2
FOXF1,COL1A1
FOXF1,MME
FOXF1,ABCC9
FOXF1,ANGPTL4
FOXF1,FBLN1
FOXF1,PLAT
FOXF1,RARRES2
FOXF1,EGFR
FOXF1,GPC4
FOXF1,HAS2
FOXF1,IGFBP3
FOXF1,THBS2
FOXF1,BGN
FOXF1,BMP2
FOXF1,TGFB2
ELF4,GPX4
ELF4,MCEE
ELF4,FABP4
ELF4,GSTM1
ELF4,THBD
ETS1,TRIM36
ETS1,NT5E
ETS1,CCL20
ETS1,HOXD10
ETS1,PLAT
ETS1,LOXL2
ETS1,KLHL3
ETS1,MIR27B
ETS1,SERPINB2
ETS1,PPARG
ETS1,GPC3
ETS1,CLDN1
ETS1,ADORA2B
ETS1,PCSK9
ETS1,CFH
ETS1,ENPEP
ETS1,C5
ETS1,TINCR
NCOA1,SETD7
NCOA1,MMAB
NCOA1,HOXD10
NCOA1,RYBP
NCOA1,TIMP3
NCOA1,AREG
NCOA1,DAPK1
NCOA1,NEAT1
NCOA1,CEACAM1
NCOA1,MCL1
NCOA1,PSG7
NCOA1,ENDOG
NCOA1,C3
NCOA1,KCMF1
NCOA1,NME4
NCOA1,CD74
NCOA1,CLDN1
NCOA1,PBX3
NCOA1,CXCL16
NCOA1,FXR1
NCOA1,THBS2
NCOA1,ZEB1
NCOA1,ENTPD1
NCOA1,TNF
NCOA1,C5
NCOA1,HLA-C
NCOA1,HLA-F
NCOA1,HLA-G
NCOA1,GCM1
NCOA1,TCL6
AGER,ESR1
AGER,F2
AGER,GCM1
AGER,SLC7A5
AGER,RHOA
AGER,AHNAK
AGER,ABL1
AGER,CYP24A1
AGER,MIF
AGER,NSD1
AGER,CTSD
AGER,USP8
AGER,A2M
AGER,IRAK1
AGER,PAX8
AGER,MAPK14
AGER,PIK3CD
AGER,HLA-A
AGER,DNAJB11
AGER,CALR
AGER,CX3CL1
AGER,TTR
AGER,AMBP
AGER,SERPINA1
AGER,C3
AGER,GPC4
AGER,FGG
AGER,TFPI2
AGER,VPS51
AGER,THBD
AGER,PUM1
AGER,ASS1
AGER,RASA1
AGER,CASP3
AGER,FOXA1
AGER,HLA-G
AGER,WNT3
AGER,ADAM17
AGER,PRDX4
AGER,HIF1A
AGER,S100B
AGER,BMP7
AGER,PGR
AGER,TP63
GET1,ARG1
GET1,LGALS1
GET1,LCN2
HNF4A,THBS2
HNF4A,RGS2
CBFB,ACE
CBFB,KDR
CBFB,AQP1
CBFB,C3
CBFB,C1QA
CBFB,CD74
CBFB,SMAD4
CBFB,PHYHIP
CBFB,SLC2A9
CBFB,EPAS1
CBFB,LCN2
CBFB,GJA1
TERT,BGN
TERT,NAMPT
TERT,SHBG
TERT,MST1
TERT,FOXP3
TERT,HSF2
TERT,PHLDA2
TERT,KLRD1
TERT,ANGPTL4
TERT,CSPG4
TERT,SFRP5
GPLD1,MSTN
GPLD1,NOS3
GPLD1,USP5
GPLD1,HLA-G
GPLD1,DCN
GPLD1,DAPK1
GPLD1,MAS1
GPLD1,REN
GPLD1,C9
GPLD1,CFH
DDX5,FADS2
DDX5,KDM5C
DDX5,HIF3A
DDX5,IGF2BP2
DDX5,DCN
DDX5,B3GAT1
DDX5,DUSP5
DDX5,SLC7A11
HTT,PDE10A
HTT,IDO1
HTT,FABP4
HTT,ENDOU
HTT,CCL2
HTT,DAPK1
HTT,GNG7
HTT,CDKN1A
RBL1,HOXA7
RBL1,PFN1
RBL1,CAV1
RBL1,MST1
RBL1,NPFFR2
RBL1,HNRNPK
RBL1,FGF19
RBL1,FUT4
RBL1,TLR8
RBL1,CD74
RBL1,CTF1
RBL1,KCMF1
RBL1,NRIP1
RBL1,THBS2
RBL1,SERPINA10
RBL1,FTL
ADORA2B,PHLPP1
ADORA2B,QDPR
ADORA2B,BFAR
ADORA2B,KCNJ4
ADORA2B,GK5
ADORA2B,PKD2L1
ADORA2B,RP1L1
ADORA2B,SLC18A2
ADORA2B,SPINK5
ADORA2B,KDSR
ADORA2B,GLT8D1
ADORA2B,FAM3D
ADORA2B,PSORS1C2
ADORA2B,PRKCA
ADORA2B,ALDH4A1
ADORA2B,ATOH1
ADORA2B,SLC7A9
ADORA2B,AKR1D1
ADORA2B,TREH
ADORA2B,CTXN3
ADORA2B,OLFML2A
ADORA2B,TACSTD2
ADORA2B,ST6GALNAC6
ADORA2B,CATSPER2
ADORA2B,TARBP2
ADORA2B,PPP2R5E
ADORA2B,STAP2
ADORA2B,TEX15
ADORA2B,ITFG2
ADORA2B,TNRC6A
ADORA2B,FSHR
ADORA2B,EXOC4
ADORA2B,NHLH1
ADORA2B,ACSBG1
ADORA2B,WASF3
ADORA2B,PRRC2B
ADORA2B,NAPA
ADORA2B,ALOX15B
ADORA2B,NT5DC1
ADORA2B,CSNK2A2
ADORA2B,PKP4
ADORA2B,AMFR
ADORA2B,CLIP4
ADORA2B,COX4I1
ADORA2B,OSR1
ADORA2B,PRNP
ADORA2B,SRSF4
ADORA2B,FAM89A
ADORA2B,UBXN8
ADORA2B,GSDMC
ADORA2B,SOWAHB
ADORA2B,COQ6
ADORA2B,ELMOD1
ADORA2B,SST
ADORA2B,DCTN1
ADORA2B,CHID1
ADORA2B,EMP1
ADORA2B,FAM136A
ADORA2B,SLC25A22
ADORA2B,CCDC54
ADORA2B,ERICH2
ADORA2B,PHF21A
ADORA2B,CREM
ADORA2B,PTPRA
ADORA2B,GPM6B
ADORA2B,BEAN1
ADORA2B,KRT72
ADORA2B,STX7
ADORA2B,MAGI1
ADORA2B,RPS5
ADORA2B,GYS2
ADORA2B,HPCAL4
ADORA2B,CD200R1L
ADORA2B,CNKSR1
ADORA2B,DDX43
ADORA2B,SSBP2
ADORA2B,KCNA3
ADORA2B,STRIP2
ADORA2B,BRIP1
ADORA2B,KANSL1
ADORA2B,THUMPD3
ADORA2B,FASLG
ADORA2B,TXNDC12
ADORA2B,SSTR2
ADORA2B,AGPAT3
ADORA2B,TRPM3
ADORA2B,LAT
ADORA2B,LHX2
ADORA2B,SLC22A6
ADORA2B,CYP26A1
ADORA2B,DMRTA2
ADORA2B,SOAT2
ADORA2B,IGSF5
ADORA2B,STX19
ADORA2B,SLITRK6
ADORA2B,HAO1
ADORA2B,IL1F10
ADORA2B,PREPL
ADORA2B,IVNS1ABP
ADORA2B,ADCY3
ADORA2B,UIMC1
ADORA2B,ST6GAL1
ADORA2B,VIP
ADORA2B,CNOT6
ADORA2B,NME2
ADORA2B,GSTA5
ADORA2B,ALB
ADORA2B,ZC3H12C
ADORA2B,CENPH
ADORA2B,CAMSAP3
ADORA2B,APRT
ADORA2B,SERPINB9
ADORA2B,HEYL
ADORA2B,CD300C
ADORA2B,MN1
ADORA2B,PRMT2
ADORA2B,MGAT2
ADORA2B,DPP3
ADORA2B,LUZP2
ADORA2B,NT5M
ADORA2B,HAUS1
ADORA2B,SFN
ADORA2B,TVP23A
ADORA2B,TMPRSS11F
ADORA2B,PTX4
ADORA2B,SYCE3
ADORA2B,SEC61A1
ADORA2B,OIT3
ADORA2B,PDCD11
ADORA2B,TEX264
ADORA2B,PCID2
ADORA2B,AREG
ADORA2B,PLCH1
ADORA2B,XKR4
ADORA2B,DKK4
ADORA2B,SCRG1
ADORA2B,CHST4
ADORA2B,IL17B
ADORA2B,GLRB
ADORA2B,DDHD2
ADORA2B,DAPL1
ADORA2B,SVOPL
ADORA2B,TMEM135
ADORA2B,FGF8
ADORA2B,SCG5
ADORA2B,CCDC113
ADORA2B,KIAA0408
ADORA2B,NPPC
ADORA2B,SOWAHA
ADORA2B,HOXB5
ADORA2B,SF3B5
ADORA2B,TCFL5
ADORA2B,ASGR1
ADORA2B,NIP7
ADORA2B,CDK2
ADORA2B,PRKAR2B
ADORA2B,NOL7
ADORA2B,UBE2E3
ADORA2B,HMGXB4
ADORA2B,GC
ADORA2B,LARP4
ADORA2B,TBL1X
ADORA2B,RHOQ
ADORA2B,ZP3
ADORA2B,NPAS4
ADORA2B,LACTBL1
ADORA2B,SELENBP1
ADORA2B,CCT7
ADORA2B,DEDD
ADORA2B,FA2H
ADORA2B,UBALD1
ADORA2B,ANAPC13
ADORA2B,NKX2-1
ADORA2B,TSEN34
ADORA2B,FUT7
ADORA2B,PNMA5
ADORA2B,SLC5A8
ADORA2B,BPIFC
ADORA2B,ZIC3
ADORA2B,TRMT1
ADORA2B,HMGCLL1
ADORA2B,PIP4K2A
ADORA2B,INSRR
ADORA2B,KCNH5
ADORA2B,PXK
ADORA2B,KRT84
ADORA2B,HEMGN
ADORA2B,GALR2
ADORA2B,BLOC1S5
ADORA2B,SSRP1
ADORA2B,STAB2
ADORA2B,TEX26
ADORA2B,TIGD3
ADORA2B,OR10A4
ADORA2B,JAKMIP3
ADORA2B,FAM83D
ADORA2B,NHLRC1
ADORA2B,HOXD10
ADORA2B,EBF1
ADORA2B,NDUFS3
ADORA2B,GAS7
ADORA2B,IGF1
ADORA2B,GOLT1B
ADORA2B,RARG
ADORA2B,REG1B
ADORA2B,TENM3
ADORA2B,VEGFC
ADORA2B,FASTK
ADORA2B,ACSM1
ADORA2B,FOXL2
ADORA2B,RPS7
ADORA2B,DKK1
ADORA2B,CCDC150
ADORA2B,OMA1
ADORA2B,APCDD1
ADORA2B,KIF9
ADORA2B,NXF3
ADORA2B,CA6
ADORA2B,ROPN1
ADORA2B,FTMT
ADORA2B,IZUMO1
ADORA2B,TP53TG5
ADORA2B,CAPZA3
ADORA2B,CFHR1
ADORA2B,OSBPL7
