from,to
Nfatc1,Gipr
Sirt1,Gipr
Cd74,Phf7
Egr1,Phf7
Atf4,Phf7
Egr1,Sema3g
Nfe2l2,Sema3g
Vegfa,Sema3g
Erg,Nisch
Egr1,Nisch
Vegfa,Nisch
Il11,Nisch
Atf4,Nisch
Nfatc1,Nisch
Hif1a,Nisch
Sox9,Nisch
Pdk1,Stab1
Erg,Stab1
Hif1a,Fuz
Egr1,Fuz
Il11,Fuz
Egr1,Slc6a13
Krt7,Slc6a13
Egr1,Ids
Erg,Ids
Nfe2l2,Ids
Epas1,Ids
Hmgb1,Try4
Hmgb1,Prss2
Hmgb1,Gm5771
Hmgb1,Try10
Hmgb1,Prss1
Hmgb1,Gm10334
Hmgb1,Try5
Hmgb1,Prss3
Erg,Try4
Erg,Prss2
Erg,Gm5771
Erg,Try10
Erg,Prss1
Erg,Gm10334
Erg,Try5
Erg,Prss3
Egr1,Try4
Egr1,Prss2
Egr1,Gm5771
Egr1,Try10
Egr1,Prss1
Egr1,Gm10334
Egr1,Try5
Egr1,Prss3
Nfe2l2,Try4
Nfe2l2,Prss2
Nfe2l2,Gm5771
Nfe2l2,Try10
Nfe2l2,Prss1
Nfe2l2,Gm10334
Nfe2l2,Try5
Nfe2l2,Prss3
Atf4,Try4
Atf4,Prss2
Atf4,Gm5771
Atf4,Try10
Atf4,Prss1
Atf4,Gm10334
Atf4,Try5
Atf4,Prss3
Fosl1,Cd4
Ets2,Cd4
Cbx2,Cd4
Gata1,Cd4
Il12b,Cd4
Creb1,Cd4
Syk,Cd4
Stat1,Cd4
Zfp180,Cd4
Sox11,Cd4
Il2,Cd4
Ifna11,Cd4
Notch1,Cd4
Maf,Cd4
Polr2a,Cd4
Gsk3a,Cd4
Bhlhe22,Cd4
Ets1,Cd4
Prl4a1,Cd4
Rela,Cd4
Rbbp5,Cd4
Yy1,Cd4
Tcf3,Cd4
Nfia,Cd4
Msc,Cd4
Spdef,Cd4
Cd40,Cd4
Il13,Cd4
Sox3,Cd4
Tslp,Cd4
Jun,Cd4
Plcg2,Cd4
Zfp493,Cd4
Tbx21,Cd4
Prl2b1,Cd4
Spi1,Cd4
Lmo1,Cd4
Usf1,Cd4
Runx3,Cd4
Smarcb1,Cd4
Pparg,Cd4
Prl2c1,Cd4
Apod,Cd4
Sin3a,Cd4
Prl6a1,Cd4
Gata3,Cd4
Mafk,Cd4
Atf6b,Cd4
Etv3,Cd4
Ctnnb1,Cd4
Zfhx3,Cd4
E2f1,Cd4
Gm13280,Cd4
Eomes,Cd4
Prl8a9,Cd4
Hes1,Cd4
Brd4,Cd4
Jak2,Cd4
Esrrg,Cd4
Maff,Cd4
Ikzf2,Cd4
Il5,Cd4
S100b,Cd4
Nr2c2,Cd4
Gata2,Cd4
Bmyc,Cd4
Prl2c3,Cd4
Rab4a,Cd4
Gm18856,Cd4
Il4,Cd4
Trp53inp2,Cd4
Ifna14,Cd4
Ifna2,Cd4
Gch1,Cd4
Hand2,Cd4
Sirt1,Cd4
Max,Cd4
Ifna13,Cd4
Hsf1,Cd4
Runx1,Cd4
Fosl2,Cd4
Prl8a2,Cd4
Srf,Cd4
Klkb1,Cd4
Zfp57,Cd4
Mybl2,Cd4
Kdm5b,Cd4
Ar,Cd4
Runx2,Cd4
Aire,Cd4
Il1b,Cd4
H2afz,Cd4
Ifnab,Cd4
Tnf,Cd4
Cd28,Cd4
Ifna5,Cd4
Nr5a2,Cd4
Ciita,Cd4
Trip13,Cd4
Prl,Cd4
Csf2,Cd4
Lhx8,Cd4
Chd1,Cd4
Nfkb1,Cd4
Nf1,Cd4
Hif1a,Cd4
Nfic,Cd4
Nr1i2,Cd4
Ifna1,Cd4
Eif4ebp1,Cd4
Sox21,Cd4
Enpep,Cd4
Tbk1,Cd4
Rbpj,Cd4
Rorb,Cd4
Rest,Cd4
Foxf1,Cd4
Prl8a6,Cd4
Prl2c2,Cd4
Gm5849,Cd4
Tcf4,Cd4
Gm12597,Cd4
Lck,Cd4
Lta,Cd4
Relb,Cd4
Prl3c1,Cd4
Pde10a,Cd4
Ifna9,Cd4
Srsf9,Cd4
Ep300,Cd4
Prl2c5,Cd4
Ifna4,Cd4
Egr1,Cd4
Zfp13,Cd4
Tlr7,Cd4
Ybx1,Cd4
Prl3b1,Cd4
Prl5a1,Cd4
Eif2ak2,Cd4
Ifna12,Cd4
Zbtb7b,Cd4
Chd4,Cd4
Zfp819,Cd4
Prl2a1,Cd4
Ptk7,Cd4
Setbp1,Cd4
Narg2,Cd4
Ifna7,Cd4
Stat6,Cd4
Tcf7,Cd4
Srebf2,Cd4
Ikzf1,Cd4
Dnajc2,Cd4
Prl8a8,Cd4
Rbfox2,Cd4
Prl8a1,Cd4
Il15,Cd4
Foxp3,Cd4
Tyk2,Cd4
Smarca4,Cd4
Kat7,Cd4
Nfe2l2,Cd4
Ppargc1b,Cd4
Fli1,Cd4
Xrn2,Cd4
Il23r,Cd4
Xbp1,Cd4
Mcm7,Cd4
Pcbp2,Cd4
Zfp42,Cd4
Prl3d3,Cd4
Sp3,Cd4
Ltf,Cd4
Stat3,Cd4
Pitx2,Cd4
Il7,Cd4
Wt1,Cd4
Kdm5a,Cd4
Prl7d1,Cd4
Sap30,Cd4
Hnf4g,Cd4
Prl3d1,Cd4
Trp63,Cd4
Bhlha15,Cd4
Raf1,Cd4
Ctcf,Cd4
Myb,Cd4
Il6,Cd4
Prl7a2,Cd4
Erg,Cd4
Laptm5,Cd4
Cpsf3l,Cd4
Srsf4,Cd4
Ifna6,Cd4
Tnfrsf4,Cd4
Hhex,Cd4
Nanog,Cd4
Prl3a1,Cd4
Nr2f1,Cd4
Tnfrsf18,Cd4
Ostc,Cd4
Cntn2,Cd4
Il12rb1,Cd4
Smarcc1,Cd4
Cd2,Cd4
Tfap2a,Cd4
Ezh2,Cd4
Prl7c1,Cd4
Il10ra,Cd4
Maz,Cd4
Sftpa1,Cd4
Asun,Cd4
Hnf4a,Cd4
Prl3d2,Cd4
Aes,Cd4
Pfkl,Cd4
Lep,Cd4
Hgf,Cd4
Tmsb15a,Cd4
Prl7b1,Cd4
Il23a,Cd4
Nr3c1,Cd4
Prl7a1,Cd4
Zeb1,Cd4
Gfi1b,Cd4
Zfp146,Cd4
Atf4,Lrrc23
Rbfox2,Lrrc23
Nfe2l2,Lrrc23
Hif1a,Lrrc23
Egr1,Lrrc23
Lin28a,Btk
Ascl2,Btk
Nfe2l2,Btk
Vegfa,Btk
Egr1,Btk
Nfe2l2,Hfe
Erg,Hfe
Kit,Hfe
Egr1,Hfe
Kdm6b,Scmh1
Nkx2-5,Scmh1
Pdk1,Scmh1
Nfatc1,Scmh1
Hmgb1,Scmh1
Ascl2,Scmh1
Atf4,Scmh1
Egr1,Scmh1
Erg,Scmh1
Hif1a,Scmh1
Sirt1,Fyn
Egr1,Fyn
Atf4,Fyn
Erg,Fyn
Nfatc1,Fyn
Hif1a,Fyn
Nfe2l2,Fyn
Atf4,Hivep2
Erg,Hivep2
Egr1,Hivep2
Nfatc1,Hivep2
Hif1a,Hivep2
Hmgb1,Hivep2
Vegfa,Hivep2
Cd74,Hivep2
Adm,Fmo1
Nfatc1,Fmo1
Rbfox2,Tceb3
Hmgb1,Tceb3
Hif1a,Tceb3
Atf4,Tceb3
Erg,Tceb3
Cd74,Tceb3
Egr1,Tceb3
Nfatc1,Tceb3
Nfe2l2,Lypla2
Kdm6b,Lypla2
Egr1,Lypla2
Dnmt1,Lypla2
Nfatc1,Lypla2
Erg,Lypla2
Rbfox2,Lypla2
Hif1a,Clcn6
Egr1,Clcn6
Nkx2-5,Clcn6
Cd74,Clcn6
Sox9,Clcn6
Kdm6b,Clcn6
Vegfa,Clcn6
Nfatc1,Clcn6
Igf1,Mrc2
Egr1,Mrc2
Nfe2l2,Mrc2
Inhba,Mrc2
Hif1a,Mrc2
Il33,Mrc2
Egr1,Nme2
Egr1,Gm20390
Nfe2l2,Nme2
Nfe2l2,Gm20390
Nfatc1,Nme2
Nfatc1,Gm20390
Hif1a,Slc6a7
Hmgb1,Tspan9
Egr1,Tspan9
Sox9,Tspan9
Kdm6b,Tspan9
Erg,Tspan9
Egr1,Btbd7
Nfe2l2,Btbd7
Hif1a,Apba3
Egr1,Apba3
Atf4,Apba3
Nfatc1,Apba3
Hif1a,Mks1
Igf1,Mks1
Nfatc1,Mks1
Erg,Mks1
Egr1,Abhd5
Nfatc1,Abhd5
Sox9,Abhd5
Erg,Abhd5
Nfe2l2,Abhd5
Cd74,Abhd5
Sox9,Akap8l
Egr1,Akap8l
Hif1a,Akap8l
Nfatc1,Akap8l
Nkx2-5,Mbtd1
Nfatc1,Mbtd1
Dnmt1,Mbtd1
Epas1,Mbtd1
Egr1,Mbtd1
Nfatc1,Utp18
Dnmt1,Utp18
Hif1a,Utp18
Egr1,Utp18
Kit,Utp18
Igf1,Utp18
Epas1,Utp18
Egr1,Rnf216
Nfatc1,Rnf216
Nfe2l2,Rnf216
Egr1,Ttc19
Nfatc1,Ttc19
Sox9,Ptbp1
Egr1,Ptbp1
Nfatc1,Ptbp1
Pcdh12,Ptbp1
Dnmt1,Ptbp1
Pdk1,Ptbp1
Sox9,Dpf1
Egr1,Dpf1
Adm,Dpf1
Sox9,Syt7
Egr1,Syt7
Sox9,Lars2
Nfe2l2,Lars2
Egr1,Lars2
Flt1,Lars2
Mtor,Lars2
Erg,Lars2
Epas1,Pik3c2a
Hif1a,Pik3c2a
Kit,Pik3c2a
Cd74,Pik3c2a
Erg,Pik3c2a
Sox9,Pik3c2a
Flt1,Pik3c2a
Adm,Pik3c2a
Sox9,Plaur
Egr1,Plaur
Hif1a,Plaur
Vegfa,Plaur
Nfe2l2,Plaur
Nfatc1,Plaur
Igf1,Plaur
Egr1,Anln
Cd274,Anln
Il11,Anln
Ascl2,Wiz
Hmgb1,Wiz
Nfatc1,Wiz
Egr1,Wiz
Egr1,Rabgap1
Nfatc1,Rabgap1
Epas1,Rabgap1
Nkx2-5,Rabgap1
Hif1a,Rabgap1
Nfe2l2,Dcn
Sirt1,Dcn
Bgn,Dcn
Nfatc1,Qpctl
Nfe2l2,Qpctl
Sox9,Qpctl
Egr1,Qpctl
Hif1a,Qpctl
Hif1a,Ppp5c
Egr1,Ppp5c
Igf1,Cep68
Sirt1,Cep68
Nfe2l2,Cep68
Cnr1,Cep68
Erg,Cep68
Egr1,Cep68
Cd274,Cep68
Cd74,Cep68
Vegfa,Cep68
Mtor,Cep68
Nfatc1,Cep68
Hmgb1,Cep68
Egr1,Map4k3
Sirt1,Map4k3
Nfe2l2,Map4k3
Nfatc1,Zbtb32
Cd274,Zbtb32
Hif1a,Zbtb32
Nfe2l2,Zbtb32
Egr1,Tyrobp
Sirt1,Tyrobp
Nfatc1,Tyrobp
Ascl2,Tyrobp
Nfe2l2,Tyrobp
Egr1,Tmem159
Nfe2l2,Tmem159
Hif1a,Tmem159
Inhba,Gabra3
Sox9,Gabra3
Sirt1,Gabra3
Egr1,Brca1
Igf1,Brca1
Dnmt1,Brca1
Sox9,Brca1
Cd274,Brca1
Nfe2l2,Brca1
Atf4,Brca1
Nfatc1,Brca1
Sox9,Ercc1
Nfe2l2,Ercc1
Nfatc1,Ercc1
Egr1,Ercc1
Hif1a,Ercc1
Dnmt1,Ercc1
Erg,Ercc1
Nfatc1,Cd22
Epas1,Mbtps2
Hif1a,Mbtps2
Egr1,Mbtps2
Epas1,Prickle3
Hif1a,Prickle3
Egr1,Prickle3
Krt7,Prickle3
Hif1a,Ltf
Sox9,Ltf
Pcdh12,Ltf
Nfatc1,Ltf
Il11,Ltf
Nkx2-5,Ltf
Adam17,Ltf
Nfe2l2,Extl3
Hmgb1,Extl3
Egr1,Extl3
Erg,Extl3
Sox9,Extl3
Sirt1,Nr1h4
Hif1a,Nr1h4
Sox9,Nr1h4
Hey2,Nr1h4
Egr1,Nr1h4
Erg,Nr1h4
Cnr1,Nr1h4
Igf1,Nr1h4
Sirt1,Elovl5
Atf4,Elovl5
Nfe2l2,Elovl5
Erg,Elovl5
Nkx2-5,Elovl5
Egr1,Elovl5
Nfatc1,Elovl5
Hif1a,Alox5
Egr1,Alox5
Krt7,Alox5
Nfatc1,Alox5
Pdk1,Kdm5d
Egr1,Kdm5d
Nfatc1,Kdm5d
Igf1,Calcoco1
Nfatc1,Calcoco1
Vegfa,Calcoco1
Hif1a,Calcoco1
Nkx2-5,Calcoco1
Kit,Calcoco1
Nfe2l2,Calcoco1
Sox9,Calcoco1
Egr1,Calcoco1
Cd274,Calcoco1
Egr1,Ubr7
Cd74,Ubr7
Hif1a,Ubr7
Egr1,Map4k5
Nkx2-5,Map4k5
Hif1a,Map4k5
Kdm6b,Map4k5
Cnr1,Map4k5
Hmgb1,Map4k5
Igf1,Map4k5
Atf4,Map4k5
Vegfa,Ehd3
Epas1,Ehd3
Egr1,Ehd3
Nfe2l2,Psmc4
Epas1,Psmc4
Nfatc1,Psmc4
Pdk1,Psmc4
Egr1,Psmc4
Cd274,Psmc4
Flt1,Psmc4
Sox9,Psmc4
Hif1a,Psmc4
Flt1,Man2b2
Hmgb1,Man2b2
Erg,Man2b2
Hif1a,Man2b2
Egr1,Man2b2
Nfe2l2,Slc7a14
Hmgb1,Slc7a14
Erg,Slc7a14
Nfe2l2,Cldn11
Sox9,Cldn11
Hif1a,Cldn11
Vegfa,Cldn11
Egr1,Cldn11
Hmgb1,Cldn11
Il11,Cldn11
Sox9,Slc25a39
Cd74,Slc25a39
Atf4,Slc25a39
Nfatc1,Slc25a39
Nfe2l2,Slc25a39
Egr1,Slc25a39
Egr1,Mvp
Erg,Mvp
Nfe2l2,Mvp
Sox9,Mvp
Egr1,Nub1
Sox9,Nub1
Hey2,Nub1
Egr1,Pgm3
Igf1,Pgm3
Nfe2l2,Pgm3
Erg,Pgm3
Hif1a,Pgm3
Sox9,Pgm3
Sox9,Rwdd2a
Igf1,Rwdd2a
Egr1,Rwdd2a
Pdk1,Rwdd2a
Erg,Rwdd2a
Hif1a,Rwdd2a
Igf1,Clk1
Nfatc1,Clk1
Hmgb1,Clk1
Cd274,Clk1
Hif1a,Clk1
Erg,Clk1
Mtor,Clk1
Egr1,Clk1
Egr1,Polr3b
Il11,Polr3b
Nfatc1,Polr3b
Erg,Polr3b
Egr1,Angel1
Hmgb1,Angel1
Nfe2l2,Angel1
Nfe2l2,Rnf14
Erg,Rnf14
Hif1a,Rnf14
Egr1,Rnf14
Erg,Dnase1l1
Erg,Ddx11
Egr1,Hebp1
Hmgb1,Hebp1
Erg,Hebp1
Kdm6b,Hebp1
Atf4,Hebp1
Nfatc1,Gprc5a
Vegfa,Gprc5a
Atf4,Gprc5a
Nfe2l2,Gprc5a
Erg,Gprc5a
Egr1,Gprc5a
Igf1,Gprc5a
Erg,Mamld1
Egr1,Mamld1
Adm,Cd6
Egr1,Cd6
Igf1,Cd6
Cnr1,Cd6
Hif1a,Cd6
Nfatc1,Cd6
Erg,Cd6
Igf1,Tacc3
Egr1,Tacc3
Hmgb1,Tacc3
Nfatc1,Tacc3
Nfe2l2,Tacc3
Erg,Tacc3
Sox9,Tacc3
Epas1,Tacc3
Egr1,Ufl1
Vegfa,Ufl1
Nfatc1,Ufl1
Sox9,Ufl1
Nfe2l2,Ufl1
Igf1,Pola2
Egr1,Pola2
Nfatc1,Pola2
Erg,Pola2
Hif1a,Pola2
Nfe2l2,Pola2
Egr1,Zc3h3
Egr1,Gm7353
Sox9,Zc3h3
Sox9,Gm7353
Adm,Zc3h3
Adm,Gm7353
Pdk1,Zc3h3
Pdk1,Gm7353
Nfe2l2,Zc3h3
Nfe2l2,Gm7353
Nfatc1,Zc3h3
Nfatc1,Gm7353
Nfe2l2,Capn1
Sox9,Capn1
Nlrp3,Capn1
Egr1,Capn1
Erg,Capn1
Rbfox2,Capn1
Hif1a,Capn1
Ascl2,Capn1
Epas1,Capn1
Kdm6b,Capn1
Igf1,Acpp
Nkx2-5,Acpp
Sox9,Acpp
Pdk1,Acpp
Inhba,Acpp
Nfatc1,Mdh1
Nkx2-5,Mdh1
Sox9,Mdh1
Epas1,Mdh1
Hif1a,Mdh1
Egr1,Mdh1
Sox9,Slc30a9
Erg,Slc30a9
Egr1,Slc30a9
Nfatc1,Slc30a9
Vegfa,Slc30a9
Nfe2l2,Mtmr11
Erg,Mtmr11
Igf1,Mtmr11
Vegfa,Mtmr11
Kit,Mtmr11
Hif1a,Cox15
Egr1,Cox15
Nfatc1,Cox15
Egr1,Ccdc88c
Il11,Ccdc88c
Kdm6b,Ccdc88c
Nfatc1,Ccdc88c
Flt1,Ccdc88c
Ascl2,Ccdc88c
Inhba,Yaf2
Kdm6b,Yaf2
Nfe2l2,Yaf2
Egr1,Yaf2
Nkx2-5,Yaf2
Hmgb1,Yaf2
Epas1,Yaf2
Hif1a,Yaf2
Egr1,Zmynd11
Hmgb1,Zmynd11
Kdm6b,Zmynd11
Erg,Zmynd11
Egr1,Was
Ascl2,Was
Atf4,Was
Adm,Was
Erg,Dpep1
Hif1a,Dpep1
Mtor,Dpep1
Egr1,Dpep1
Igf1,Dpep1
Nfe2l2,Dpep1
Hif1a,Bid
Nfe2l2,Bid
Nkx2-5,Bid
Mtor,Bid
Krt7,Bid
Egr1,Bid
Hif1a,Matr3
Egr1,Matr3
Pdk1,Matr3
Sox9,Matr3
Nfatc1,Matr3
Egr1,Npc1l1
Egr1,Xylt2
Sox9,Xylt2
Epas1,Xylt2
Hey2,Xylt2
Erg,Xylt2
Il11,Xylt2
Nfatc1,Xylt2
Nfe2l2,Stmn4
Adm,Stmn4
Egr1,Stmn4
Egr1,Nudcd3
Sirt1,Nudcd3
Sox9,Nudcd3
Hif1a,Nudcd3
Nfatc1,Nudcd3
Atf4,Nudcd3
Mtor,Isl1
Sox9,Isl1
Sirt1,Isl1
Igf1,Isl1
Nkx2-5,Isl1
Egr1,Chdh
Erg,Chdh
Sox9,Chdh
Erg,Il20ra
Hif1a,Il20ra
Pcdh12,Il20ra
Sirt1,Il20ra
Sox9,Clca3
Egr1,Clca6
Egr1,Gm6289
Egr1,AI747448
Nfe2l2,Clca6
Nfe2l2,Gm6289
Nfe2l2,AI747448
Sirt1,Clca6
Sirt1,Gm6289
Sirt1,AI747448
Hif1a,Glt8d1
Flt1,Glt8d1
Egr1,Glt8d1
Nfe2l2,Glt8d1
Erg,Atp2c1
Hif1a,Atp2c1
Nfatc1,Atp2c1
Egr1,Atp2c1
Edn1,Atp2c1
Atf4,Atp2c1
Nfe2l2,Atp2c1
Chd1,Igf1
Prkacb,Igf1
Gsk3a,Igf1
Stat1,Igf1
Myod1,Igf1
Hdac2,Igf1
Jun,Igf1
Egf,Igf1
Kdm5b,Igf1
Tal1,Igf1
Sox2,Igf1
Chi3l1,Igf1
Pou2f2,Igf1
Maf,Igf1
Stat3,Igf1
Srf,Igf1
Ubtf,Igf1
Ncor1,Igf1
Zglp1,Igf1
Trp63,Igf1
Tcf12,Igf1
Nanog,Igf1
Snd1,Igf1
Chaf1b,Igf1
Car9,Igf1
Hmga1-rs1,Igf1
Irf2bp2,Igf1
Emx2,Igf1
Zeb1,Igf1
Stat5b,Igf1
Zbtb18,Igf1
Gata1,Igf1
Igsf1,Igf1
Smc4,Igf1
Nodal,Igf1
Myd88,Igf1
Mapk14,Igf1
Cebpg,Igf1
Zscan4f,Igf1
Esr1,Igf1
Tcf3,Igf1
Usf2,Igf1
Zscan4d,Igf1
Zscan4e,Igf1
Atf2,Igf1
Repin1,Igf1
Hnf1a,Igf1
Sin3a,Igf1
Cnr1,Igf1
Runx1,Igf1
Stat5a,Igf1
Atf7,Igf1
Bmyc,Igf1
Atf1,Igf1
Myb,Igf1
Bach1,Igf1
Ezh2,Igf1
Gh,Igf1
Ddx5,Igf1
Hoxa5,Igf1
Zfp248,Igf1
Brca1,Igf1
Zfp319,Igf1
Sox9,Igf1
Hmga1,Igf1
Yy1,Igf1
Tbl1xr1,Igf1
Ltbr,Igf1
Pax4,Igf1
Sap30,Igf1
Foxf2,Igf1
Crem,Igf1
Fli1,Igf1
Fshb,Igf1
Kdm1a,Igf1
Crtc1,Igf1
Brd2,Igf1
Rfx1,Igf1
Bclaf1,Igf1
Rbpj,Igf1
Runx3,Igf1
Tnfsf4,Igf1
Mirlet7i,Igf1
Irak4,Igf1
Pgr,Igf1
Egr2,Igf1
Bhlhe40,Igf1
Mafk,Igf1
Tfap2a,Igf1
Atf4,Igf1
Tgif1,Igf1
Tnfsf11,Igf1
Ins2,Igf1
Slc22a1,Igf1
Rb1,Igf1
Trim28,Igf1
Ebf1,Igf1
Foxa1,Igf1
Foxo4,Igf1
Nfic,Igf1
Mirlet7g,Igf1
Creb1,Igf1
Zfp143,Igf1
Pitx1,Igf1
Usf1,Igf1
Ldb1,Igf1
Ncor2,Igf1
Ikzf2,Igf1
Pth,Igf1
Taf9b,Igf1
Rere,Igf1
Zfp384,Igf1
Ins1,Igf1
Sox17,Igf1
Tead4,Igf1
Ep300,Igf1
Rab3a,Igf1
Por,Igf1
Gata4,Igf1
Phf19,Igf1
Spi1,Igf1
Max,Igf1
Elf1,Igf1
Cc2d1a,Igf1
Pou3f2,Igf1
E2f1,Igf1
Gabpb1,Igf1
Suz12,Igf1
Ppargc1a,Igf1
Ptrf,Igf1
Ctnnb1,Igf1
Hnf4a,Igf1
S1pr1,Igf1
Smc1a,Igf1
Myog,Igf1
Sf1,Igf1
Nfe2l2,Igf1
Ets1,Igf1
Foxc1,Igf1
Cav3,Igf1
Gata3,Igf1
Fgf2,Igf1
Pou2f1,Igf1
Hbegf,Igf1
Pou1f1,Igf1
Cbfa2t3,Igf1
Maff,Igf1
Ccnt2,Igf1
Cebpa,Igf1
Polr2a,Igf1
Ewsr1,Igf1
Irf1,Igf1
Zfpm2,Igf1
Pparg,Igf1
Irak1bp1,Igf1
Pax2,Igf1
Il1b,Igf1
Zmiz1,Igf1
Foxd1,Igf1
Maz,Igf1
Syk,Igf1
Areg,Igf1
Gcg,Igf1
Sox7,Igf1
Mtor,Igf1
Wt1,Igf1
Gsk3b,Igf1
Tcf4,Igf1
Chd4,Igf1
Il17f,Igf1
Rest,Igf1
Pbx3,Igf1
Zfp217,Igf1
Trp53,Igf1
Mef2a,Igf1
Igfbp5,Igf1
Prdm2,Igf1
Chd2,Igf1
Wnt1,Igf1
Zbtb16,Igf1
Adora2b,Igf1
Cebpb,Igf1
Stat4,Igf1
Bmp4,Igf1
Cux1,Igf1
Otx2,Igf1
Taf1,Igf1
Arid5b,Igf1
Irf8,Igf1
Nrf1,Igf1
Ar,Igf1
Cyp26a1,Igf1
Il13,Igf1
Tbp,Igf1
Foxp1,Igf1
Retnlg,Igf1
Nhlh1,Igf1
Smad4,Igf1
Fhl2,Igf1
Htatip2,Igf1
Zfp553,Igf1
Retnlb,Igf1
Klf9,Igf1
Smc3,Igf1
Rerg,Igf1
Zscan29,Igf1
Etv6,Igf1
Tead2,Igf1
Igf2,Igf1
Hnf4g,Igf1
Jund,Igf1
Thra,Igf1
Calca,Igf1
Ctcf,Igf1
Tgfb1,Igf1
Bptf,Igf1
Bmp7,Igf1
Trpv1,Igf1
Socs2,Igf1
Lef1,Igf1
Ets2,Igf1
Mta3,Igf1
Rbm14,Igf1
Nucks1,Igf1
Igf1r,Igf1
Akt1,Igf1
Cd40,Igf1
Retnla,Igf1
Mxi1,Igf1
Rcor1,Igf1
Csf1,Igf1
Prdm14,Igf1
Pou5f1,Igf1
Foxm1,Igf1
Zscan4b,Igf1
4921501E09Rik,Igf1
Nfyb,Igf1
Tef,Igf1
Angpt2,Igf1
Tfap4,Igf1
Klf3,Igf1
Elk1,Igf1
Zscan4c,Igf1
Fos,Igf1
Gata5,Igf1
Gdf5,Igf1
Ascl1,Igf1
Id4,Igf1
Phf8,Igf1
Stat2,Igf1
Ifng,Igf1
Ncoa3,Igf1
Zkscan17,Igf1
Nfkb1,Igf1
Zkscan1,Igf1
Bmi1,Igf1
Met,Igf1
Mecom,Igf1
Commd5,Igf1
Gm10068,Igf1
Wrnip1,Igf1
Gata2,Igf1
Il11,Igf1
Pitx2,Igf1
Zfp354c,Igf1
Rad21,Igf1
Gm9847,Igf1
Lhx2,Igf1
Atf3,Igf1
Hic1,Igf1
Pml,Igf1
Tnf,Igf1
Hif1a,Igf1
Arid3a,Igf1
Mef2c,Igf1
Sp1,Igf1
Rfx5,Igf1
Apc,Igf1
Rbbp5,Igf1
Nr2f2,Igf1
Batf3,Igf1
Nfatc3,Igf1
Lhx8,Igf1
Il4,Igf1
Bmp6,Igf1
Mitf,Igf1
Mirlet7c-1,Igf1
Cbx3,Igf1
Hipk2,Igf1
Foxa2,Igf1
H2afz,Igf1
Foxp3,Igf1
Hmox1,Igf1
Pax5,Igf1
Prkca,Igf1
Nr5a1,Igf1
Setdb1,Igf1
Rasgrf1,Igf1
Ntf3,Igf1
Cd274,Slc38a5
Egr1,Slc38a5
Hif1a,Slc38a5
Sirt1,Slc38a5
Nfatc1,Ralbp1
Egr1,Ralbp1
Nfe2l2,Ralbp1
Hmgb1,Rufy3
Egr1,Rufy3
Nfe2l2,Rufy3
Sox9,Rufy3
Hif1a,Cntn1
Inhba,Cntn1
Atf4,Cntn1
Nfe2l2,Cntn1
Egr1,Cntn1
Nfe2l2,Slc11a1
Egr1,Slc11a1
Hif1a,Slc11a1
Nfe2l2,Wwtr1
Nfatc1,Wwtr1
Egr1,Wwtr1
Sox9,Wwtr1
Epas1,Wwtr1
Egr1,Agps
Atf4,Agps
Nfe2l2,Agps
Nfatc1,Agps
Erg,Agps
Vegfa,Agps
Egr1,C330007P06Rik
Sox9,Atp1a2
Sirt1,Atp1a2
Egr1,Atp1a2
Inhba,Atp1a2
Atf4,Atp1a2
Erg,Atp1a2
Nfatc1,Ttc27
Hif1a,Ttc27
Mtor,Vsig2
Krt7,Vsig2
Adm,Vsig2
Epas1,Phldb1
Egr1,Phldb1
Erg,Phldb1
Igf1,Marco
Nfe2l2,Marco
Egr1,Marco
Lin28a,Marco
Sox9,Marco
Nfe2l2,Cyp24a1
Sox9,Cyp24a1
Atf4,Cyp24a1
Erg,Cyp24a1
Hif1a,Cyp24a1
Egr1,Prdm11
Nfatc1,Prdm11
Hif1a,Prdm11
Erg,Syt13
Egr1,Syt13
Adm,Syt13
Nfe2l2,Syt13
Hif1a,Snai2
Lin28a,Snai2
Sox9,Snai2
Erg,Snai2
Nfe2l2,Snai2
Egr1,Snai2
Rcor1,Cd74
Nfkb1,Cd74
Pax5,Cd74
Zfp148,Cd74
Hif1a,Cd74
Mbd4,Cd74
Ifng,Cd74
Trim28,Cd74
Mef2b,Cd74
Nfyb,Cd74
Mbtps1,Cd74
Rfx5,Cd74
Pbx3,Cd74
Elf1,Cd74
Rbm15,Cd74
Rbpj,Cd74
Bcl11a,Cd74
Ptpn1,Cd74
Usf2,Cd74
Tfap2a,Cd74
Jun,Cd74
Taf1,Cd74
Zfp384,Cd74
H6pd,Cd74
Gata2,Cd74
Bcl3,Cd74
Rel,Cd74
Tbp,Cd74
Gfap,Cd74
Irf5,Cd74
Wnt5b,Cd74
Mef2a,Cd74
Ciita,Cd74
Ncoa2,Cd74
Fosl1,Cd74
H2afz,Cd74
Bmyc,Cd74
Tcf7l2,Cd74
Tnfsf9,Cd74
Drap1,Cd74
Atf1,Cd74
Mafk,Cd74
Pax2,Cd74
Rest,Cd74
Akt1,Cd74
Pml,Cd74
Nfya,Cd74
Wnt3a,Cd74
Stat5b,Cd74
Spib,Cd74
Ets1,Cd74
Tal1,Cd74
Wnt8a,Cd74
Nr1h3,Cd74
Yy1,Cd74
Skil,Cd74
Stat3,Cd74
Gpld1,Cd74
Il17c,Cd74
Trp63,Cd74
Gtf2f1,Cd74
Hnf4a,Cd74
